Date and Time,input_4,input_3,input_2,input_1
2020-04-06 14:15:59+02:00,16.591,14.643,9.014,14.812
2020-04-06 14:16:29+02:00,16.359,12.174,9.282,14.412
2020-04-06 14:16:59+02:00,17.797,13.607,9.93,14.612
2020-04-06 14:17:29+02:00,18.42,13.68,8.259,14.412
2020-04-06 14:17:59+02:00,19.567,14.793,10.798,15.012
2020-04-06 14:18:29+02:00,17.884,12.138,9.607,15.412
2020-04-06 14:18:59+02:00,18.599,14.363,10.935,15.612
2020-04-06 14:19:29+02:00,16.958,13.468,10.256,15.612
2020-04-06 14:19:59+02:00,18.147,12.183,11.9,16.412
2020-04-06 14:20:29+02:00,16.932,13.107,8.664,16.412
2020-04-06 14:20:59+02:00,19.873,13.239,10.79,15.612
2020-04-06 14:21:29+02:00,16.156,15.261,11.44,15.212
2020-04-06 14:21:59+02:00,18.707,13.517,8.693,15.212
2020-04-06 14:22:30+02:00,18.505,13.601,10.603,14.212
2020-04-06 14:23:00+02:00,18.848,12.457,9.009,14.412
2020-04-06 14:23:30+02:00,18.424,13.036,8.92,13.412
2020-04-06 14:24:00+02:00,16.908,15.752,11.951,12.812
2020-04-06 14:24:30+02:00,16.847,14.592,11.983,12.212
2020-04-06 14:25:00+02:00,16.742,12.046,10.41,11.212
2020-04-06 14:25:30+02:00,16.539,14.512,10.802,11.412
2020-04-06 14:26:00+02:00,16.298,12.492,8.159,10.412
2020-04-06 14:26:30+02:00,17.099,14.407,9.486,11.612
2020-04-06 14:27:00+02:00,18.133,15.3,11.01,11.412
2020-04-06 14:27:30+02:00,19.2,12.81,8.078,10.412
2020-04-06 14:28:00+02:00,17.157,13.76,9.592,10.812
2020-04-06 14:28:30+02:00,18.812,15.586,9.988,10.012
2020-04-06 14:29:00+02:00,16.215,12.343,11.624,10.212
2020-04-06 14:29:30+02:00,16.739,12.682,11.696,10.412
2020-04-06 14:30:00+02:00,16.238,12.754,11.724,10.412
2020-04-06 14:30:30+02:00,18.35,15.344,11.799,10.412
2020-04-06 14:31:00+02:00,17.01,12.857,8.8,10.212
2020-04-06 14:31:30+02:00,16.721,14.687,10.727,10.412
2020-04-06 14:32:00+02:00,19.781,15.062,8.394,10.412
2020-04-06 14:32:30+02:00,17.688,15.994,9.84,10.012
2020-04-06 14:33:00+02:00,18.456,12.886,10.44,10.412
2020-04-06 14:33:30+02:00,19.636,14.524,11.601,11.612
2020-04-06 14:34:00+02:00,18.17,14.36,11.305,12.212
2020-04-06 14:34:30+02:00,16.706,12.234,8.244,12.612
2020-04-06 14:35:00+02:00,19.866,15.058,11.01,11.812
2020-04-06 14:35:30+02:00,16.557,13.445,10.209,11.412
2020-04-06 14:36:00+02:00,18.884,13.115,8.387,11.012
2020-04-06 14:36:30+02:00,17.154,12.572,9.131,10.812
2020-04-06 14:37:00+02:00,16.033,13.846,10.304,11.212
2020-04-06 14:37:31+02:00,17.725,12.794,11.443,11.012
2020-04-06 14:38:01+02:00,18.417,13.696,8.276,10.612
2020-04-06 14:38:31+02:00,17.943,15.2,9.988,11.412
2020-04-06 14:39:01+02:00,17.017,12.22,10.853,12.012
2020-04-06 14:39:31+02:00,18.705,13.745,11.103,12.212
2020-04-06 14:40:01+02:00,19.076,12.846,8.333,12.212
2020-04-06 14:40:31+02:00,19.941,13.23,8.321,11.612
2020-04-06 14:41:01+02:00,16.859,14.791,9.052,11.012
2020-04-06 14:41:31+02:00,17.56,15.914,10.115,11.412
2020-04-06 14:42:01+02:00,19.689,14.651,10.155,11.212
2020-04-06 14:42:31+02:00,16.795,12.151,11.623,11.212
2020-04-06 14:43:01+02:00,18.216,14.422,8.577,11.812
2020-04-06 14:43:31+02:00,18.999,14.963,9.501,12.212
2020-04-06 14:44:01+02:00,17.66,12.455,10.34,12.212
2020-04-06 14:44:31+02:00,18.627,14.822,9.99,12.212
2020-04-06 14:45:01+02:00,17.876,14.388,11.2,12.212
2020-04-06 14:45:31+02:00,17.001,13.59,10.097,12.012
2020-04-06 14:46:01+02:00,19.283,14.337,8.374,11.212
2020-04-06 14:46:31+02:00,16.451,14.483,11.308,11.612
2020-04-06 14:47:01+02:00,18.794,14.716,11.089,10.612
2020-04-06 14:47:31+02:00,19.409,15.336,8.997,11.412
2020-04-06 14:48:01+02:00,17.393,14.131,9.159,11.212
2020-04-06 14:48:31+02:00,17.967,12.659,8.533,11.012
2020-04-06 14:49:01+02:00,17.534,12.218,8.008,11.212
2020-04-06 14:49:31+02:00,16.57,12.218,10.233,11.412
2020-04-06 14:50:01+02:00,19.231,12.797,8.068,11.212
2020-04-06 14:50:31+02:00,18.631,14.299,9.131,11.412
2020-04-06 14:51:01+02:00,18.919,15.224,11.302,12.212
2020-04-06 14:51:31+02:00,17.514,14.448,11.913,12.412
2020-04-06 14:52:02+02:00,18.969,15.601,9.315,12.412
2020-04-06 14:52:32+02:00,19.417,15.167,9.625,12.412
2020-04-06 14:53:02+02:00,16.046,12.021,8.605,11.412
2020-04-06 14:53:32+02:00,16.357,13.241,8.058,11.412
2020-04-06 14:54:02+02:00,19.981,14.485,8.585,11.212
2020-04-06 14:54:32+02:00,18.763,12.46,8.571,11.012
2020-04-06 14:55:02+02:00,18.844,14.739,8.987,11.612
2020-04-06 14:55:32+02:00,18.132,13.339,11.567,11.412
2020-04-06 14:56:02+02:00,19.939,15.037,11.983,10.812
2020-04-06 14:56:32+02:00,17.082,13.221,8.554,9.612
2020-04-06 14:57:02+02:00,17.546,14.325,8.706,10.012
2020-04-06 14:57:32+02:00,18.519,12.993,9.208,10.012
2020-04-06 14:58:02+02:00,17.667,13.85,9.485,9.612
2020-04-06 14:58:32+02:00,16.592,15.951,11.086,9.612
2020-04-06 14:59:02+02:00,18.534,14.221,11.068,9.612
2020-04-06 14:59:32+02:00,18.851,13.254,9.058,10.212
2020-04-06 15:00:02+02:00,18.865,15.155,8.558,10.812
2020-04-06 15:00:32+02:00,19.662,14.04,8.987,11.012
2020-04-06 15:01:02+02:00,18.831,14.936,11.682,11.212
2020-04-06 15:01:32+02:00,17.401,15.662,9.24,10.412
2020-04-06 15:02:02+02:00,18.419,13.405,10.934,9.812
2020-04-06 15:02:32+02:00,16.693,15.831,9.509,9.812
2020-04-06 15:03:02+02:00,16.762,12.055,9.299,10.012
2020-04-06 15:03:32+02:00,18.486,15.974,8.815,10.212
2020-04-06 15:04:02+02:00,18.417,13.327,9.33,9.612
2020-04-06 15:04:32+02:00,17.355,14.272,9.511,9.012
2020-04-06 15:05:02+02:00,18.983,14.395,9.612,9.012
2020-04-06 15:05:32+02:00,17.947,13.452,10.775,8.412
2020-04-06 15:06:02+02:00,17.123,14.587,8.082,8.212
2020-04-06 15:06:33+02:00,18.195,14.465,9.807,9.012
2020-04-06 15:07:03+02:00,19.278,14.388,10.783,9.012
2020-04-06 15:07:33+02:00,18.592,14.437,10.735,8.212
2020-04-06 15:08:03+02:00,17.848,15.236,11.85,8.412
2020-04-06 15:08:33+02:00,16.929,14.238,8.64,7.612
2020-04-06 15:09:03+02:00,16.84,13.044,9.338,7.212
2020-04-06 15:09:33+02:00,18.168,13.475,11.781,7.212
2020-04-06 15:10:03+02:00,16.204,12.861,8.734,6.412
2020-04-06 15:10:33+02:00,18.197,14.793,9.575,6.012
2020-04-06 15:11:03+02:00,19.113,14.082,9.425,5.212
2020-04-06 15:11:33+02:00,18.37,13.365,11.111,5.012
2020-04-06 15:12:04+02:00,17.537,12.137,8.955,4.112
2020-04-06 15:12:34+02:00,19.563,13.245,11.908,4.512
2020-04-06 15:13:04+02:00,17.077,12.884,8.608,4.712
2020-04-06 15:13:34+02:00,19.161,15.631,10.484,4.312
2020-04-06 15:14:04+02:00,18.962,14.141,10.741,4.312
2020-04-06 15:14:34+02:00,19.267,12.405,10.427,4.912
2020-04-06 15:15:04+02:00,19.679,14.443,11.962,5.712
2020-04-06 15:15:34+02:00,17.656,14.885,9.496,5.312
2020-04-06 15:16:04+02:00,16.291,13.777,8.81,3.912
2020-04-06 15:16:34+02:00,19.019,15.78,9.337,4.312
2020-04-06 15:17:04+02:00,18.612,15.758,11.904,3.912
2020-04-06 15:17:34+02:00,16.096,12.21,8.322,4.712
2020-04-06 15:18:04+02:00,18.067,13.227,11.703,4.912
2020-04-06 15:18:34+02:00,17.978,12.436,11.224,5.312
2020-04-06 15:19:04+02:00,18.283,14.258,11.663,5.112
2020-04-06 15:19:34+02:00,16.064,12.693,8.5,4.912
2020-04-06 15:20:04+02:00,18.447,13.405,10.573,5.712
2020-04-06 15:20:34+02:00,16.711,14.442,10.678,6.912
2020-04-06 15:21:05+02:00,17.662,15.751,11.14,7.312
2020-04-06 15:21:35+02:00,17.32,14.382,11.935,7.312
2020-04-06 15:22:05+02:00,17.219,12.307,11.796,7.112
2020-04-06 15:22:35+02:00,16.891,15.304,8.304,7.512
2020-04-06 15:23:05+02:00,16.267,14.591,9.93,7.312
2020-04-06 15:23:35+02:00,17.612,15.563,10.276,8.112
2020-04-06 15:24:05+02:00,16.093,14.946,9.818,9.512
2020-04-06 15:24:35+02:00,17.067,12.083,11.733,9.912
2020-04-06 15:25:05+02:00,16.69,15.479,11.511,10.512
2020-04-06 15:25:35+02:00,18.662,15.447,8.874,9.512
2020-04-06 15:26:05+02:00,17.348,12.475,10.199,10.312
2020-04-06 15:26:35+02:00,19.746,15.611,9.596,10.312
2020-04-06 15:27:05+02:00,16.494,12.771,8.667,9.112
2020-04-06 15:27:35+02:00,19.892,12.402,8.978,8.912
2020-04-06 15:28:05+02:00,16.799,14.875,11.742,9.312
2020-04-06 15:28:35+02:00,18.478,15.559,9.593,9.512
2020-04-06 15:29:05+02:00,16.293,14.576,11.858,9.912
2020-04-06 15:29:35+02:00,17.982,13.487,10.87,9.912
2020-04-06 15:30:05+02:00,16.669,12.813,11.302,11.112
2020-04-06 15:30:35+02:00,18.982,12.725,8.232,11.312
2020-04-06 15:31:05+02:00,16.478,14.689,8.166,11.712
2020-04-06 15:31:35+02:00,16.487,14.078,8.193,12.112
2020-04-06 15:32:05+02:00,18.092,14.605,11.818,12.112
2020-04-06 15:32:35+02:00,19.876,13.036,9.248,12.112
2020-04-06 15:33:05+02:00,17.068,13.279,8.035,11.912
2020-04-06 15:33:35+02:00,17.182,14.653,9.76,11.912
2020-04-06 15:34:05+02:00,16.457,13.494,8.347,11.912
2020-04-06 15:34:35+02:00,19.8,12.671,11.369,10.312
2020-04-06 15:35:05+02:00,17.15,13.513,10.503,9.912
2020-04-06 15:35:35+02:00,17.482,14.379,8.539,10.112
2020-04-06 15:36:06+02:00,17.348,12.374,11.622,10.112
2020-04-06 15:36:36+02:00,19.557,12.549,10.551,9.512
2020-04-06 15:37:06+02:00,19.533,15.234,8.173,8.712
2020-04-06 15:37:36+02:00,19.149,15.084,10.821,8.312
2020-04-06 15:38:06+02:00,17.528,12.188,10.694,8.312
2020-04-06 15:38:36+02:00,16.261,13.864,9.225,8.112
2020-04-06 15:39:06+02:00,17.062,13.918,8.675,7.112
2020-04-06 15:39:36+02:00,16.997,13.793,10.155,6.712
2020-04-06 15:40:06+02:00,17.248,13.202,9.734,6.312
2020-04-06 15:40:36+02:00,17.659,13.5,10.955,6.512
2020-04-06 15:41:06+02:00,19.732,13.766,8.83,5.912
2020-04-06 15:41:36+02:00,19.157,15.514,9.143,5.712
2020-04-06 15:42:06+02:00,17.824,13.195,11.614,4.912
2020-04-06 15:42:36+02:00,19.042,14.177,8.979,5.512
2020-04-06 15:43:06+02:00,19.419,14.236,8.193,4.712
2020-04-06 15:43:36+02:00,18.294,14.672,11.003,4.312
2020-04-06 15:44:06+02:00,19.532,12.42,9.108,4.512
2020-04-06 15:44:36+02:00,19.775,14.763,9.338,4.312
2020-04-06 15:45:06+02:00,18.212,14.079,10.971,4.512
2020-04-06 15:45:36+02:00,19.231,13.512,8.607,4.912
2020-04-06 15:46:06+02:00,19.87,15.011,9.884,5.312
2020-04-06 15:46:36+02:00,16.861,12.787,10.016,5.112
2020-04-06 15:47:06+02:00,19.434,15.139,10.114,5.312
2020-04-06 15:47:36+02:00,18.636,13.285,9.659,5.312
2020-04-06 15:48:06+02:00,19.144,12.479,10.709,5.312
2020-04-06 15:48:36+02:00,18.739,13.815,11.352,4.912
2020-04-06 15:49:06+02:00,19.762,12.59,11.905,5.312
2020-04-06 15:49:36+02:00,19.81,14.679,11.267,4.912
2020-04-06 15:50:06+02:00,17.328,12.939,11.58,4.912
2020-04-06 15:50:37+02:00,18.733,12.325,11.804,5.112
2020-04-06 15:51:07+02:00,17.683,13.599,8.969,5.712
2020-04-06 15:51:37+02:00,18.631,13.815,11.609,6.512
2020-04-06 15:52:07+02:00,16.204,14.908,11.174,6.512
2020-04-06 15:52:37+02:00,16.465,13.01,8.306,6.112
2020-04-06 15:53:07+02:00,16.355,14.992,8.112,6.912
2020-04-06 15:53:37+02:00,19.787,12.447,8.026,6.512
2020-04-06 15:54:07+02:00,18.1,12.406,11.215,7.112
2020-04-06 15:54:37+02:00,18.685,14.523,9.636,7.512
2020-04-06 15:55:07+02:00,17.257,14.14,8.869,7.712
2020-04-06 15:55:37+02:00,18.638,15.331,11.442,6.512
2020-04-06 15:56:07+02:00,17.924,12.982,10.123,6.112
2020-04-06 15:56:37+02:00,17.128,14.247,11.242,6.112
2020-04-06 15:57:07+02:00,18.892,14.961,8.003,5.312
2020-04-06 15:57:37+02:00,17.216,14.254,8.288,4.512
2020-04-06 15:58:07+02:00,19.656,15.344,8.459,4.512
2020-04-06 15:58:37+02:00,18.475,12.114,11.513,5.312
2020-04-06 15:59:07+02:00,16.203,12.006,11.555,5.312
2020-04-06 15:59:37+02:00,18.363,14.885,9.281,5.112
2020-04-06 16:00:07+02:00,16.876,13.558,9.393,5.712
2020-04-06 16:00:37+02:00,18.708,13.316,9.428,4.512
2020-04-06 16:01:07+02:00,18.728,15.753,11.147,3.912
2020-04-06 16:01:37+02:00,17.694,13.595,10.914,4.112
2020-04-06 16:02:07+02:00,19.073,12.424,9.021,4.512
2020-04-06 16:02:37+02:00,17.147,15.637,9.361,4.712
2020-04-06 16:03:07+02:00,18.58,15.1,10.051,5.312
2020-04-06 16:03:37+02:00,18.012,14.494,9.774,5.312
2020-04-06 16:04:07+02:00,16.431,14.542,11.794,5.512
2020-04-06 16:04:37+02:00,16.987,15.922,9.743,5.712
2020-04-06 16:05:07+02:00,17.208,12.945,9.502,5.912
2020-04-06 16:05:38+02:00,19.868,14.72,8.147,6.512
2020-04-06 16:06:08+02:00,19.444,12.294,9.863,6.712
2020-04-06 16:06:38+02:00,19.209,14.849,11.449,6.712
2020-04-06 16:07:08+02:00,19.181,14.755,10.884,6.312
2020-04-06 16:07:38+02:00,18.38,12.029,8.756,5.912
2020-04-06 16:08:08+02:00,19.989,12.192,11.907,5.112
2020-04-06 16:08:38+02:00,16.773,13.842,9.843,4.912
2020-04-06 16:09:08+02:00,17.626,12.31,9.978,4.512
2020-04-06 16:09:38+02:00,16.624,15.305,8.21,4.712
2020-04-06 16:10:08+02:00,18.144,12.292,8.236,4.512
2020-04-06 16:10:38+02:00,18.539,14.38,11.478,4.312
2020-04-06 16:11:08+02:00,18.169,13.963,10.507,4.112
2020-04-06 16:11:38+02:00,17.546,14.121,11.642,4.112
2020-04-06 16:12:08+02:00,17.091,14.244,9.344,4.512
2020-04-06 16:12:38+02:00,16.243,12.044,9.144,4.712
2020-04-06 16:13:08+02:00,18.759,15.982,8.09,5.112
2020-04-06 16:13:38+02:00,19.504,12.391,8.537,5.112
2020-04-06 16:14:08+02:00,17.497,14.705,10.379,5.712
2020-04-06 16:14:38+02:00,18.97,12.411,9.987,6.512
2020-04-06 16:15:08+02:00,18.926,14.065,8.007,6.512
2020-04-06 16:15:38+02:00,17.984,15.785,10.749,7.312
2020-04-06 16:16:08+02:00,19.388,15.254,11.948,6.712
2020-04-06 16:16:38+02:00,18.809,12.248,8.845,6.312
2020-04-06 16:17:08+02:00,16.81,15.228,11.187,5.712
2020-04-06 16:17:38+02:00,16.303,14.901,10.84,6.112
2020-04-06 16:18:08+02:00,17.426,15.451,9.549,5.912
2020-04-06 16:18:38+02:00,17.02,15.195,11.615,5.512
2020-04-06 16:19:08+02:00,16.98,15.954,9.376,4.512
2020-04-06 16:19:38+02:00,16.821,13.428,10.396,4.312
2020-04-06 16:20:08+02:00,19.252,14.747,11.168,4.312
2020-04-06 16:20:39+02:00,16.59,13.765,11.401,4.912
2020-04-06 16:21:09+02:00,18.784,12.198,8.436,4.912
2020-04-06 16:21:39+02:00,17.892,13.833,8.022,4.912
2020-04-06 16:22:09+02:00,17.735,14.509,11.302,4.912
2020-04-06 16:22:39+02:00,18.17,14.151,8.183,5.312
2020-04-06 16:23:09+02:00,19.881,13.182,8.554,5.512
2020-04-06 16:23:39+02:00,18.318,12.832,8.474,4.712
2020-04-06 16:24:09+02:00,16.857,12.243,8.724,4.712
2020-04-06 16:24:39+02:00,18.962,13.035,11.259,6.112
2020-04-06 16:25:09+02:00,16.315,13.679,8.017,6.912
2020-04-06 16:25:39+02:00,19.509,15.971,10.545,6.512
2020-04-06 16:26:09+02:00,19.468,14.262,11.81,6.512
2020-04-06 16:26:39+02:00,16.868,12.363,9.536,6.312
2020-04-06 16:27:09+02:00,19.421,14.234,10.975,6.112
2020-04-06 16:27:39+02:00,18.409,12.103,8.66,6.112
2020-04-06 16:28:09+02:00,17.184,13.785,9.346,6.112
2020-04-06 16:28:39+02:00,16.228,15.485,8.789,5.912
2020-04-06 16:29:09+02:00,18.625,13.952,10.246,5.312
2020-04-06 16:29:39+02:00,17.274,15.502,8.578,5.912
2020-04-06 16:30:09+02:00,17.745,12.795,11.381,5.312
2020-04-06 16:30:39+02:00,16.254,12.245,11.376,6.912
2020-04-06 16:31:09+02:00,17.352,12.05,9.799,5.712
2020-04-06 16:31:39+02:00,16.683,12.369,9.673,5.512
2020-04-06 16:32:09+02:00,18.635,13.849,8.259,5.712
2020-04-06 16:32:39+02:00,17.467,14.54,10.329,6.512
2020-04-06 16:33:09+02:00,17.005,14.438,8.018,6.512
2020-04-06 16:33:39+02:00,18.615,12.279,10.342,6.512
2020-04-06 16:34:09+02:00,19.442,14.451,8.794,6.912
2020-04-06 16:34:39+02:00,16.117,13.408,9.033,6.912
2020-04-06 16:35:10+02:00,18.615,15.167,8.994,6.912
2020-04-06 16:35:40+02:00,17.121,14.525,9.687,7.312
2020-04-06 16:36:10+02:00,18.071,15.337,11.79,7.312
2020-04-06 16:36:40+02:00,17.343,14.59,10.82,6.712
2020-04-06 16:37:10+02:00,18.183,12.708,8.197,6.312
2020-04-06 16:37:40+02:00,19.237,12.953,10.346,6.112
2020-04-06 16:38:10+02:00,19.502,15.936,11.484,5.712
2020-04-06 16:38:40+02:00,18.149,13.072,11.749,5.712
2020-04-06 16:39:10+02:00,18.733,15.404,9.281,5.712
2020-04-06 16:39:40+02:00,18.867,14.037,9.14,5.312
2020-04-06 16:40:10+02:00,17.973,14.113,8.634,5.512
2020-04-06 16:40:40+02:00,19.273,12.479,11.284,5.512
2020-04-06 16:41:10+02:00,18.104,14.058,8.275,4.112
2020-04-06 16:41:40+02:00,16.75,15.79,10.225,5.112
2020-04-06 16:42:10+02:00,18.369,15.437,11.697,5.312
2020-04-06 16:42:40+02:00,16.859,12.383,9.307,5.912
2020-04-06 16:43:10+02:00,19.106,12.967,10.483,6.512
2020-04-06 16:43:40+02:00,18.909,14.18,10.438,7.312
2020-04-06 16:44:10+02:00,18.945,13.511,11.293,6.912
2020-04-06 16:44:40+02:00,16.708,14.92,11.397,6.312
2020-04-06 16:45:10+02:00,18.364,12.726,10.769,6.912
2020-04-06 16:45:40+02:00,16.146,15.052,10.517,7.112
2020-04-06 16:46:10+02:00,18.815,15.908,9.242,6.112
2020-04-06 16:46:40+02:00,18.049,14.201,11.352,5.112
2020-04-06 16:47:10+02:00,16.379,12.485,11.564,4.312
2020-04-06 16:47:40+02:00,18.484,12.644,8.832,4.712
2020-04-06 16:48:10+02:00,18.47,15.936,10.176,4.712
2020-04-06 16:48:40+02:00,18.272,12.312,11.417,4.912
2020-04-06 16:49:10+02:00,16.854,12.07,8.672,4.912
2020-04-06 16:49:41+02:00,16.735,12.907,8.866,4.712
2020-04-06 16:50:11+02:00,17.561,13.138,11.153,4.512
2020-04-06 16:50:41+02:00,16.033,13.97,9.179,4.512
2020-04-06 16:51:11+02:00,16.997,15.654,8.283,5.112
2020-04-06 16:51:41+02:00,16.873,12.11,10.473,5.112
2020-04-06 16:52:11+02:00,19.432,12.148,11.152,5.312
2020-04-06 16:52:41+02:00,19.669,12.748,10.458,5.512
2020-04-06 16:53:11+02:00,18.89,12.212,9.934,5.512
2020-04-06 16:53:41+02:00,16.073,14.102,11.719,4.712
2020-04-06 16:54:11+02:00,17.807,15.803,10.801,4.512
2020-04-06 16:54:41+02:00,16.767,12.064,9.142,3.912
2020-04-06 16:55:11+02:00,16.195,14.558,8.786,4.512
2020-04-06 16:55:41+02:00,16.247,12.516,11.217,4.712
2020-04-06 16:56:11+02:00,16.703,13.582,11.847,4.512
2020-04-06 16:56:41+02:00,16.935,13.686,8.906,4.512
2020-04-06 16:57:11+02:00,17.633,14.225,8.085,4.912
2020-04-06 16:57:41+02:00,19.298,13.529,8.499,5.312
2020-04-06 16:58:11+02:00,16.742,14.23,8.531,5.112
2020-04-06 16:58:41+02:00,19.199,12.686,11.749,5.112
2020-04-06 16:59:11+02:00,19.158,12.985,8.06,5.912
2020-04-06 16:59:41+02:00,19.093,12.659,10.678,6.712
2020-04-06 17:00:11+02:00,16.62,14.387,10.152,6.712
2020-04-06 17:00:41+02:00,17.219,13.223,10.621,6.112
2020-04-06 17:01:11+02:00,19.452,12.909,8.681,6.112
2020-04-06 17:01:41+02:00,16.767,13.62,8.447,7.112
2020-04-06 17:02:11+02:00,17.232,13.061,9.599,6.712
2020-04-06 17:02:41+02:00,19.446,14.496,8.26,6.112
2020-04-06 17:03:11+02:00,17.342,12.849,11.678,6.312
2020-04-06 17:03:41+02:00,17.159,13.982,10.731,6.912
2020-04-06 17:04:11+02:00,19.056,15.672,11.304,6.912
2020-04-06 17:04:42+02:00,17.081,15.059,9.156,6.112
2020-04-06 17:05:12+02:00,17.803,14.375,8.273,6.912
2020-04-06 17:05:42+02:00,16.83,12.347,8.035,5.912
2020-04-06 17:06:12+02:00,16.801,12.842,8.438,6.712
2020-04-06 17:06:42+02:00,17.603,12.663,10.32,5.912
2020-04-06 17:07:12+02:00,16.712,13.273,8.898,5.712
2020-04-06 17:07:42+02:00,19.321,15.177,8.947,5.512
2020-04-06 17:08:12+02:00,17.196,13.615,9.63,5.512
2020-04-06 17:08:42+02:00,18.333,13.737,9.809,5.712
2020-04-06 17:09:12+02:00,18.348,14.579,9.627,5.912
2020-04-06 17:09:42+02:00,18.744,13.526,10.918,6.512
2020-04-06 17:10:12+02:00,16.794,14.279,10.436,6.112
2020-04-06 17:10:42+02:00,16.324,15.709,11.365,5.712
2020-04-06 17:11:12+02:00,17.69,13.666,10.951,5.912
2020-04-06 17:11:42+02:00,18.97,14.31,9.705,5.112
2020-04-06 17:12:12+02:00,19.751,15.121,11.759,4.312
2020-04-06 17:12:42+02:00,16.302,13.921,8.329,3.912
2020-04-06 17:13:12+02:00,18.708,15.574,8.905,4.112
2020-04-06 17:13:42+02:00,18.394,13.255,8.382,4.312
2020-04-06 17:14:12+02:00,18.516,13.521,11.954,3.912
2020-04-06 17:14:42+02:00,18.642,15.11,9.351,4.112
2020-04-06 17:15:12+02:00,19.533,12.144,9.083,4.512
2020-04-06 17:15:42+02:00,18.878,13.313,9.247,4.112
2020-04-06 17:16:12+02:00,18.438,15.072,11.402,4.312
2020-04-06 17:16:42+02:00,19.57,12.58,10.793,4.312
2020-04-06 17:17:12+02:00,17.495,15.893,11.941,5.112
2020-04-06 17:17:42+02:00,16.742,14.073,10.11,4.112
2020-04-06 17:18:12+02:00,18.899,15.375,8.404,4.112
2020-04-06 17:18:42+02:00,16.103,12.994,9.754,4.112
2020-04-06 17:19:12+02:00,16.843,15.374,9.422,4.112
2020-04-06 17:19:43+02:00,19.328,15.457,9.739,4.312
2020-04-06 17:20:13+02:00,18.092,12.71,10.657,3.912
2020-04-06 17:20:43+02:00,16.688,13.137,9.714,4.112
2020-04-06 17:21:13+02:00,19.998,15.763,8.223,4.912
2020-04-06 17:21:43+02:00,18.047,15.101,8.696,5.112
2020-04-06 17:22:13+02:00,19.827,15.1,10.297,4.912
2020-04-06 17:22:43+02:00,19.167,13.992,11.801,4.512
2020-04-06 17:23:13+02:00,17.788,15.523,10.698,5.112
2020-04-06 17:23:43+02:00,18.387,15.805,11.302,6.112
2020-04-06 17:24:13+02:00,16.028,14.375,8.354,6.112
2020-04-06 17:24:43+02:00,16.347,15.462,8.918,6.512
2020-04-06 17:25:13+02:00,16.779,15.779,11.037,6.712
2020-04-06 17:25:43+02:00,16.279,12.978,8.889,6.312
2020-04-06 17:26:13+02:00,19.474,15.749,11.621,6.112
2020-04-06 17:26:43+02:00,19.096,13.986,8.711,6.912
2020-04-06 17:27:13+02:00,16.888,12.447,8.796,7.112
2020-04-06 17:27:43+02:00,16.612,13.322,10.726,7.112
2020-04-06 17:28:13+02:00,18.828,14.255,9.239,7.712
2020-04-06 17:28:43+02:00,18.995,15.603,9.222,7.712
2020-04-06 17:29:13+02:00,18.813,14.342,10.469,7.912
2020-04-06 17:29:43+02:00,17.354,15.637,9.565,8.912
2020-04-06 17:30:13+02:00,16.678,12.367,9.698,8.912
2020-04-06 17:30:43+02:00,19.004,15.108,9.348,9.312
2020-04-06 17:31:13+02:00,18.105,15.037,10.382,9.512
