Date and Time,input_4,input_3,input_1
2020-04-06 01:20:09+02:00,18.746,15.658,16.912
2020-04-06 01:23:10+02:00,17.356,12.29,16.912
2020-04-06 01:26:10+02:00,19.421,14.066,14.312
2020-04-06 01:29:10+02:00,16.58,15.341,15.312
2020-04-06 01:32:10+02:00,19.269,15.258,16.912
2020-04-06 01:35:10+02:00,17.522,13.653,16.312
2020-04-06 01:38:11+02:00,17.679,14.798,17.312
2020-04-06 01:41:11+02:00,16.213,15.481,16.312
2020-04-06 01:44:11+02:00,17.106,13.164,16.512
2020-04-06 01:47:13+02:00,16.637,14.094,15.712
2020-04-06 01:50:13+02:00,16.003,12.645,16.112
2020-04-06 01:53:14+02:00,18.017,15.782,14.512
2020-04-06 01:56:14+02:00,17.483,15.267,14.512
2020-04-06 01:59:14+02:00,19.683,15.719,14.112
2020-04-06 02:02:59+02:00,19.897,12.013,14.612
2020-04-06 02:05:59+02:00,16.552,12.875,14.412
2020-04-06 02:09:00+02:00,18.95,14.245,14.612
2020-04-06 02:12:00+02:00,18.913,12.819,16.212
2020-04-06 02:15:00+02:00,18.315,12.123,16.812
2020-04-06 02:18:00+02:00,18.318,12.251,17.012
2020-04-06 02:21:00+02:00,16.507,13.938,19.212
2020-04-06 02:24:01+02:00,19.176,12.739,17.212
2020-04-06 02:27:01+02:00,16.152,14.882,16.412
2020-04-06 02:30:01+02:00,18.509,13.454,18.412
2020-04-06 02:33:01+02:00,16.459,12.884,17.212
2020-04-06 02:36:02+02:00,19.373,12.799,18.012
2020-04-06 02:39:02+02:00,17.49,13.457,17.012
2020-04-06 02:42:02+02:00,18.192,13.946,17.012
2020-04-06 02:45:02+02:00,18.079,12.056,16.412
2020-04-06 02:48:02+02:00,17.3,14.946,15.412
2020-04-06 02:51:03+02:00,17.749,15.273,15.812
2020-04-06 02:54:03+02:00,19.664,15.016,17.212
2020-04-06 02:57:03+02:00,19.416,15.802,19.612
2020-04-06 03:00:03+02:00,17.93,15.561,19.412
2020-04-06 03:03:03+02:00,18.84,14.635,19.012
2020-04-06 03:06:04+02:00,18.491,15.362,16.812
2020-04-06 03:09:04+02:00,18.814,12.745,15.412
2020-04-06 03:12:04+02:00,17.075,12.855,16.012
2020-04-06 03:15:04+02:00,19.426,15.81,15.212
2020-04-06 03:18:04+02:00,17.751,14.054,13.412
2020-04-06 03:21:05+02:00,16.761,14.147,14.812
2020-04-06 03:24:05+02:00,18.534,14.016,13.012
2020-04-06 03:27:05+02:00,19.822,12.342,13.212
2020-04-06 03:30:05+02:00,16.614,13.144,14.212
2020-04-06 03:33:05+02:00,19.131,15.99,12.612
2020-04-06 03:36:06+02:00,17.154,15.797,13.212
2020-04-06 03:39:06+02:00,17.843,14.179,14.412
2020-04-06 03:42:06+02:00,17.186,14.567,14.212
2020-04-06 03:45:06+02:00,16.638,14.369,14.212
2020-04-06 03:48:07+02:00,16.706,15.012,15.212
2020-04-06 03:51:07+02:00,18.682,15.303,14.412
2020-04-06 03:54:07+02:00,18.739,13.617,15.012
2020-04-06 03:57:07+02:00,18.525,13.187,17.412
2020-04-06 04:00:07+02:00,19.466,12.508,15.212
2020-04-06 04:03:08+02:00,19.484,13.331,15.012
2020-04-06 04:06:08+02:00,17.667,13.242,13.212
2020-04-06 04:09:08+02:00,17.758,14.821,13.212
2020-04-06 04:12:08+02:00,17.096,13.423,12.012
2020-04-06 04:15:08+02:00,18.81,14.353,13.212
2020-04-06 04:18:09+02:00,16.247,13.029,11.012
2020-04-06 04:21:09+02:00,19.011,13.258,12.012
2020-04-06 04:24:09+02:00,19.999,12.071,13.612
2020-04-06 04:27:09+02:00,19.317,14.944,12.412
2020-04-06 04:30:09+02:00,16.074,14.246,13.212
2020-04-06 04:33:10+02:00,19.1,14.622,10.612
2020-04-06 04:36:10+02:00,17.396,14.038,9.812
2020-04-06 04:39:10+02:00,17.241,14.216,8.012
2020-04-06 04:42:10+02:00,16.187,15.33,6.812
2020-04-06 04:45:10+02:00,17.995,14.254,8.212
2020-04-06 04:48:11+02:00,16.648,15.813,7.212
2020-04-06 04:51:11+02:00,16.395,15.706,5.612
2020-04-06 04:54:11+02:00,18.542,15.235,5.812
2020-04-06 04:57:11+02:00,17.964,14.54,7.212
2020-04-06 05:00:11+02:00,19.702,14.773,7.812
2020-04-06 05:03:12+02:00,16.496,13.417,7.212
2020-04-06 05:06:12+02:00,19.451,13.583,7.212
2020-04-06 05:09:12+02:00,19.731,12.536,4.812
2020-04-06 05:12:12+02:00,19.463,12.487,7.812
2020-04-06 05:15:13+02:00,16.822,13.245,7.812
2020-04-06 05:18:13+02:00,18.376,12.134,8.012
2020-04-06 05:21:13+02:00,16.749,12.995,4.212
2020-04-06 05:24:20+02:00,17.058,14.489,4.712
2020-04-06 05:27:20+02:00,19.906,15.502,7.712
2020-04-06 05:30:21+02:00,18.847,14.316,8.712
2020-04-06 05:33:21+02:00,17.14,12.073,4.912
2020-04-06 05:36:21+02:00,19.429,12.015,6.112
2020-04-06 05:39:21+02:00,19.277,13.729,7.312
2020-04-06 05:42:21+02:00,17.784,13.584,8.312
2020-04-06 05:45:22+02:00,16.073,13.1,7.512
2020-04-06 05:48:22+02:00,18.282,12.962,8.312
2020-04-06 05:51:22+02:00,19.716,15.611,7.512
2020-04-06 05:54:22+02:00,16.886,14.599,4.912
2020-04-06 05:57:22+02:00,19.39,13.307,4.712
2020-04-06 06:00:23+02:00,17.164,15.357,4.112
2020-04-06 06:03:23+02:00,17.972,15.698,5.112
2020-04-06 06:06:23+02:00,16.023,14.819,6.512
2020-04-06 06:09:23+02:00,19.784,15.314,7.912
2020-04-06 06:12:23+02:00,16.383,13.379,6.112
2020-04-06 06:15:24+02:00,19.388,14.399,7.912
2020-04-06 06:18:24+02:00,19.328,15.511,5.712
2020-04-06 06:21:24+02:00,16.197,13.847,8.912
2020-04-06 06:24:24+02:00,16.618,15.585,9.912
2020-04-06 06:27:24+02:00,19.597,12.551,11.912
2020-04-06 06:30:25+02:00,18.752,13.117,11.712
2020-04-06 06:33:25+02:00,18.162,13.498,11.312
2020-04-06 06:36:25+02:00,19.279,15.161,10.112
2020-04-06 06:39:25+02:00,19.469,15.382,9.512
2020-04-06 06:42:26+02:00,16.524,14.097,8.512
2020-04-06 06:45:26+02:00,19.097,13.519,9.912
2020-04-06 06:48:26+02:00,17.351,13.268,11.112
2020-04-06 06:51:26+02:00,19.533,12.41,9.712
2020-04-06 06:54:26+02:00,19.095,12.736,9.112
2020-04-06 06:57:27+02:00,18.351,15.547,8.712
2020-04-06 07:00:27+02:00,17.086,14.383,8.112
2020-04-06 07:03:27+02:00,16.004,12.324,8.912
2020-04-06 07:06:27+02:00,17.753,14.065,10.712
2020-04-06 07:09:27+02:00,16.255,14.937,12.712
2020-04-06 07:12:28+02:00,17.836,12.845,13.312
2020-04-06 07:15:28+02:00,16.896,15.162,16.512
2020-04-06 07:18:28+02:00,18.727,13.551,15.512
2020-04-06 07:21:28+02:00,18.532,13.04,15.312
2020-04-06 07:24:28+02:00,17.375,15.498,14.712
2020-04-06 07:27:29+02:00,18.433,13.907,15.912
2020-04-06 07:30:29+02:00,17.938,15.8,15.312
2020-04-06 07:33:29+02:00,19.573,13.541,14.112
2020-04-06 07:36:29+02:00,19.349,13.799,15.512
2020-04-06 07:39:29+02:00,16.214,14.747,16.912
2020-04-06 07:42:30+02:00,18.797,15.077,19.512
2020-04-06 07:45:30+02:00,18.591,13.239,19.112
2020-04-06 07:48:30+02:00,16.685,15.504,17.912
2020-04-06 07:51:30+02:00,19.869,15.514,17.712
2020-04-06 07:54:30+02:00,17.387,12.061,17.312
2020-04-06 07:57:31+02:00,19.385,12.771,17.712
2020-04-06 08:00:31+02:00,19.625,13.643,17.112
2020-04-06 08:03:31+02:00,18.06,15.586,17.112
2020-04-06 08:06:31+02:00,19.61,13.15,17.312
2020-04-06 08:09:32+02:00,16.906,15.431,18.312
2020-04-06 08:12:32+02:00,16.969,15.778,17.712
2020-04-06 08:15:32+02:00,16.972,15.173,16.312
2020-04-06 08:18:32+02:00,16.262,14.979,16.712
2020-04-06 08:21:32+02:00,19.758,12.85,16.712
2020-04-06 08:24:33+02:00,17.692,12.001,18.312
2020-04-06 08:27:33+02:00,19.579,13.968,18.912
2020-04-06 08:30:33+02:00,17.001,14.471,19.112
2020-04-06 08:33:33+02:00,19.258,15.69,17.112
2020-04-06 08:36:33+02:00,17.473,15.082,17.512
2020-04-06 08:39:34+02:00,18.362,15.644,17.512
2020-04-06 08:42:34+02:00,16.849,12.213,16.112
2020-04-06 08:45:34+02:00,16.685,15.739,16.912
2020-04-06 08:48:34+02:00,16.474,14.33,16.912
2020-04-06 08:51:34+02:00,18.025,15.389,16.112
2020-04-06 08:54:35+02:00,19.606,13.364,15.712
2020-04-06 08:57:35+02:00,16.456,13.207,16.912
2020-04-06 09:00:35+02:00,17.861,13.925,16.512
2020-04-06 09:03:35+02:00,18.61,13.72,18.112
2020-04-06 09:06:35+02:00,18.342,13.827,18.112
2020-04-06 09:09:36+02:00,18.356,14.154,18.712
2020-04-06 09:12:36+02:00,19.735,15.008,18.512
2020-04-06 09:15:36+02:00,19.971,13.855,18.112
2020-04-06 09:18:36+02:00,18.063,14.401,18.112
2020-04-06 09:21:36+02:00,19.562,14.233,16.912
2020-04-06 09:24:37+02:00,17.859,13.925,15.312
2020-04-06 09:27:37+02:00,16.464,13.036,16.912
2020-04-06 09:30:37+02:00,17.022,13.441,18.512
2020-04-06 09:33:37+02:00,17.226,13.883,19.512
2020-04-06 09:36:38+02:00,19.683,15.46,18.912
2020-04-06 09:39:38+02:00,16.601,14.527,19.312
2020-04-06 09:42:38+02:00,17.941,15.268,19.112
2020-04-06 09:45:38+02:00,16.01,15.245,19.912
2020-04-06 09:48:38+02:00,18.525,14.052,18.912
2020-04-06 09:51:38+02:00,16.495,12.827,19.912
2020-04-06 09:54:39+02:00,17.998,13.123,19.512
2020-04-06 09:57:39+02:00,16.275,13.114,19.712
2020-04-06 10:00:39+02:00,16.528,15.695,19.312
2020-04-06 10:03:39+02:00,18.052,13.241,19.312
2020-04-06 10:06:39+02:00,18.738,14.168,18.312
2020-04-06 10:09:40+02:00,17.951,15.3,17.112
2020-04-06 10:12:40+02:00,16.938,15.039,19.912
2020-04-06 10:15:40+02:00,17.427,15.073,19.912
2020-04-06 10:18:40+02:00,16.002,14.965,18.312
2020-04-06 10:21:40+02:00,18.647,15.938,17.112
2020-04-06 10:24:41+02:00,17.761,15.9,16.712
2020-04-06 10:27:41+02:00,18.466,15.241,18.712
2020-04-06 10:30:41+02:00,16.456,14.885,19.112
2020-04-06 10:33:41+02:00,19.727,15.674,18.512
2020-04-06 10:36:41+02:00,18.438,15.335,16.312
2020-04-06 10:39:42+02:00,16.288,12.29,15.112
2020-04-06 10:42:42+02:00,16.785,15.52,14.712
2020-04-06 10:45:42+02:00,18.304,14.414,15.512
2020-04-06 10:48:42+02:00,19.696,13.22,17.712
2020-04-06 10:51:42+02:00,19.446,14.577,18.512
2020-04-06 10:54:43+02:00,18.521,14.933,17.312
2020-04-06 10:57:43+02:00,18.667,14.879,16.312
2020-04-06 11:00:43+02:00,16.27,12.176,18.912
2020-04-06 11:03:43+02:00,18.331,15.688,19.912
2020-04-06 11:06:43+02:00,18.011,13.198,17.712
2020-04-06 11:09:44+02:00,18.147,13.196,15.712
2020-04-06 11:12:44+02:00,18.033,15.676,14.512
2020-04-06 11:15:44+02:00,16.188,15.797,13.312
2020-04-06 11:18:44+02:00,19.548,15.032,15.712
2020-04-06 11:21:44+02:00,17.113,15.595,14.112
2020-04-06 11:24:45+02:00,18.644,15.69,14.912
2020-04-06 11:27:45+02:00,18.628,15.078,12.912
2020-04-06 11:30:45+02:00,16.692,15.246,10.512
2020-04-06 11:33:45+02:00,19.387,14.987,10.712
2020-04-06 11:36:45+02:00,17.197,13.114,10.512
2020-04-06 11:39:46+02:00,17.084,12.922,12.312
2020-04-06 11:42:46+02:00,19.291,14.907,13.512
2020-04-06 11:45:46+02:00,16.58,13.734,11.512
2020-04-06 11:48:46+02:00,16.496,14.833,11.912
2020-04-06 11:51:46+02:00,16.241,12.508,14.712
2020-04-06 11:54:47+02:00,16.765,15.42,10.912
2020-04-06 11:57:47+02:00,17.066,14.293,11.512
2020-04-06 12:00:47+02:00,18.343,15.778,11.312
2020-04-06 12:03:47+02:00,19.175,15.966,9.712
2020-04-06 12:06:47+02:00,18.102,13.117,10.112
2020-04-06 12:09:48+02:00,19.929,12.499,11.312
2020-04-06 12:12:48+02:00,18.173,15.786,9.912
2020-04-06 12:15:48+02:00,18.831,14.687,9.912
2020-04-06 12:18:48+02:00,19.94,14.305,11.712
2020-04-06 12:21:48+02:00,16.134,13.744,12.312
2020-04-06 12:24:49+02:00,17.984,15.255,11.912
2020-04-06 12:27:49+02:00,18.876,13.996,10.512
2020-04-06 12:30:49+02:00,19.39,15.295,9.512
2020-04-06 12:33:49+02:00,18.033,14.027,9.912
2020-04-06 12:36:49+02:00,16.523,12.411,8.512
2020-04-06 12:39:50+02:00,17.412,12.291,8.312
2020-04-06 12:42:50+02:00,18.012,12.861,8.712
2020-04-06 12:45:50+02:00,17.758,12.919,12.112
2020-04-06 12:48:50+02:00,18.743,15.642,10.912
2020-04-06 12:51:50+02:00,19.078,14.652,13.912
2020-04-06 12:54:51+02:00,19.133,13.049,16.512
2020-04-06 12:57:51+02:00,17.199,14.647,17.912
2020-04-06 13:00:51+02:00,18.671,13.672,18.912
2020-04-06 13:03:52+02:00,16.851,12.824,19.012
2020-04-06 13:06:52+02:00,19.839,15.902,18.812
2020-04-06 13:09:53+02:00,18.576,15.741,19.612
2020-04-06 13:12:53+02:00,19.685,12.803,18.812
2020-04-06 13:15:53+02:00,18.189,12.292,17.212
2020-04-06 13:18:53+02:00,17.394,13.389,16.612
2020-04-06 13:21:53+02:00,17.387,13.374,15.612
2020-04-06 13:24:54+02:00,17.503,13.016,17.212
2020-04-06 13:27:54+02:00,19.176,15.185,18.012
2020-04-06 13:30:54+02:00,19.281,15.959,18.412
2020-04-06 13:33:54+02:00,19.823,14.96,17.412
2020-04-06 13:36:54+02:00,19.004,12.964,15.412
2020-04-06 13:39:55+02:00,18.117,14.78,17.812
2020-04-06 13:42:55+02:00,18.542,13.081,19.812
2020-04-06 13:45:55+02:00,19.903,12.35,18.812
2020-04-06 13:48:55+02:00,19.264,15.646,19.212
2020-04-06 13:51:56+02:00,17.347,15.976,18.112
2020-04-06 13:54:57+02:00,16.14,13.341,16.912
2020-04-06 13:57:57+02:00,16.2,15.86,18.712
2020-04-06 14:00:57+02:00,17.197,12.455,18.712
2020-04-06 14:03:57+02:00,16.171,14.081,19.512
2020-04-06 14:06:58+02:00,18.064,14.937,17.812
2020-04-06 14:09:59+02:00,19.281,14.905,17.412
