Date and Time,input_4,input_2
2020-04-09 14:20:32+02:00,18.331,11.529
2020-04-09 14:21:02+02:00,18.672,9.131
2020-04-09 14:21:32+02:00,18.9,10.847
2020-04-09 14:22:02+02:00,17.759,8.2
2020-04-09 14:22:32+02:00,19.923,9.461
2020-04-09 14:23:02+02:00,19.39,11.171
2020-04-09 14:23:32+02:00,19.79,9.235
2020-04-09 14:24:02+02:00,19.271,9.101
2020-04-09 14:24:32+02:00,18.295,11.184
2020-04-09 14:25:02+02:00,17.42,10.759
2020-04-09 14:25:32+02:00,17.473,11.173
2020-04-09 14:26:02+02:00,19.399,11.27
2020-04-09 14:26:32+02:00,19.949,9.874
2020-04-09 14:27:02+02:00,16.185,9.547
2020-04-09 14:27:32+02:00,19.802,9.615
2020-04-09 14:28:03+02:00,18.386,9.69
2020-04-09 14:28:33+02:00,19.805,10.764
2020-04-09 14:29:03+02:00,16.93,9.776
2020-04-09 14:29:33+02:00,16.26,10.286
2020-04-09 14:30:03+02:00,18.916,10.844
2020-04-09 14:30:33+02:00,18.127,9.393
2020-04-09 14:31:03+02:00,16.411,8.487
2020-04-09 14:31:34+02:00,16.865,8.835
2020-04-09 14:32:04+02:00,18.526,11.438
2020-04-09 14:32:34+02:00,18.706,9.469
2020-04-09 14:33:04+02:00,19.731,9.465
2020-04-09 14:33:34+02:00,16.09,8.603
2020-04-09 14:34:04+02:00,17.825,9.372
2020-04-09 14:34:34+02:00,18.657,8.388
2020-04-09 14:35:04+02:00,18.85,8.364
2020-04-09 14:35:34+02:00,17.065,9.711
2020-04-09 14:36:04+02:00,17.882,10.606
2020-04-09 14:36:34+02:00,16.205,11.665
2020-04-09 14:37:04+02:00,17.605,8.707
2020-04-09 14:37:34+02:00,17.897,10.204
2020-04-09 14:38:04+02:00,18.404,11.584
2020-04-09 14:38:34+02:00,17.532,10.731
2020-04-09 14:39:04+02:00,17.996,9.494
2020-04-09 14:39:34+02:00,16.397,9.828
2020-04-09 14:40:04+02:00,16.238,10.565
2020-04-09 14:40:34+02:00,17.659,10.345
2020-04-09 14:41:04+02:00,16.875,11.465
2020-04-09 14:41:34+02:00,17.431,10.448
2020-04-09 14:42:04+02:00,18.235,8.983
2020-04-09 14:42:34+02:00,17.762,9.304
2020-04-09 14:43:04+02:00,17.285,11.25
2020-04-09 14:43:34+02:00,18.962,8.162
2020-04-09 14:44:04+02:00,19.545,8.62
2020-04-09 14:44:34+02:00,17.359,9.658
2020-04-09 14:45:04+02:00,16.646,9.185
2020-04-09 14:45:34+02:00,17.648,10.464
2020-04-09 14:46:04+02:00,17.201,8.498
2020-04-09 14:46:35+02:00,18.254,9.465
2020-04-09 14:47:05+02:00,18.748,9.382
2020-04-09 14:47:35+02:00,17.746,9.926
2020-04-09 14:48:05+02:00,18.116,10.28
2020-04-09 14:48:35+02:00,17.071,8.229
2020-04-09 14:49:05+02:00,19.752,9.624
2020-04-09 14:49:35+02:00,18.016,9.988
2020-04-09 14:50:05+02:00,19.469,9.414
2020-04-09 14:50:35+02:00,19.198,8.8
2020-04-09 14:51:05+02:00,19.076,9.602
2020-04-09 14:51:35+02:00,16.3,9.067
2020-04-09 14:52:05+02:00,18.969,10.152
2020-04-09 14:52:35+02:00,19.55,9.817
2020-04-09 14:53:06+02:00,16.596,10.614
2020-04-09 14:53:36+02:00,16.644,11.607
2020-04-09 14:54:06+02:00,18.89,11.989
2020-04-09 14:54:36+02:00,17.084,11.988
2020-04-09 14:55:06+02:00,17.228,11.233
2020-04-09 14:55:36+02:00,18.988,10.495
2020-04-09 14:56:06+02:00,19.898,10.66
2020-04-09 14:56:36+02:00,16.995,10.637
2020-04-09 14:57:06+02:00,19.438,11.065
2020-04-09 14:57:36+02:00,19.978,10.322
2020-04-09 14:58:06+02:00,18.46,10.679
2020-04-09 14:58:36+02:00,18.68,8.376
2020-04-09 14:59:06+02:00,16.726,8.316
2020-04-09 14:59:36+02:00,18.806,10.731
2020-04-09 15:00:06+02:00,16.206,8.514
2020-04-09 15:00:36+02:00,18.989,10.77
2020-04-09 15:01:07+02:00,18.468,11.684
2020-04-09 15:01:37+02:00,19.247,9.982
2020-04-09 15:02:07+02:00,18.538,9.573
2020-04-09 15:02:37+02:00,16.631,11.199
2020-04-09 15:03:07+02:00,19.606,11.705
2020-04-09 15:03:37+02:00,17.901,8.16
2020-04-09 15:04:07+02:00,17.774,10.831
2020-04-09 15:04:37+02:00,16.86,11.844
2020-04-09 15:05:07+02:00,18.176,9.554
2020-04-09 15:05:37+02:00,17.103,10.655
2020-04-09 15:06:07+02:00,16.777,10.46
2020-04-09 15:06:37+02:00,19.683,10.107
2020-04-09 15:07:07+02:00,17.256,8.447
2020-04-09 15:07:37+02:00,16.507,10.449
2020-04-09 15:08:07+02:00,17.331,10.458
2020-04-09 15:08:37+02:00,16.02,8.466
2020-04-09 15:09:07+02:00,16.53,11.001
2020-04-09 15:09:37+02:00,18.225,11.248
2020-04-09 15:10:07+02:00,17.552,8.039
2020-04-09 15:10:37+02:00,16.039,11.792
2020-04-09 15:11:07+02:00,18.949,9.477
2020-04-09 15:11:37+02:00,17.128,8.768
2020-04-09 15:12:07+02:00,17.443,11.242
2020-04-09 15:12:37+02:00,17.97,10.792
2020-04-09 15:13:07+02:00,16.74,10.325
2020-04-09 15:13:37+02:00,18.739,11.694
2020-04-09 15:14:07+02:00,16.488,9.491
2020-04-09 15:14:37+02:00,19.397,9.867
2020-04-09 15:15:07+02:00,16.372,10.637
2020-04-09 15:15:38+02:00,19.089,11.571
2020-04-09 15:16:08+02:00,18.902,11.659
2020-04-09 15:16:38+02:00,19.486,11.59
2020-04-09 15:17:08+02:00,18.97,8.234
2020-04-09 15:17:38+02:00,18.712,10.767
2020-04-09 15:18:08+02:00,16.078,11.525
2020-04-09 15:18:38+02:00,18.715,9.542
2020-04-09 15:19:08+02:00,18.579,10.067
2020-04-09 15:19:38+02:00,19.102,11.011
2020-04-09 15:20:08+02:00,18.828,9.462
2020-04-09 15:20:38+02:00,16.026,10.319
2020-04-09 15:21:08+02:00,16.706,11.916
2020-04-09 15:21:38+02:00,18.702,9.928
2020-04-09 15:22:08+02:00,18.619,10.044
2020-04-09 15:22:38+02:00,19.841,8.154
2020-04-09 15:23:08+02:00,16.809,10.546
2020-04-09 15:23:38+02:00,17.355,9.037
2020-04-09 15:24:08+02:00,19.092,8.557
2020-04-09 15:24:38+02:00,16.14,8.9
2020-04-09 15:25:08+02:00,17.731,9.213
2020-04-09 15:25:38+02:00,16.603,10.153
2020-04-09 15:26:08+02:00,17.745,9.238
2020-04-09 15:26:38+02:00,19.225,11.239
2020-04-09 15:27:08+02:00,17.08,9.264
2020-04-09 15:27:38+02:00,17.502,9.318
2020-04-09 15:28:08+02:00,19.28,8.195
2020-04-09 15:28:38+02:00,17.277,8.711
2020-04-09 15:29:08+02:00,19.526,11.758
2020-04-09 15:29:38+02:00,16.388,8.609
2020-04-09 15:30:08+02:00,18.838,10.953
2020-04-09 15:30:39+02:00,18.416,8.693
2020-04-09 15:31:09+02:00,19.193,9.121
2020-04-09 15:31:39+02:00,18.134,8.64
2020-04-09 15:32:09+02:00,16.818,11.089
2020-04-09 15:32:39+02:00,19.403,11.141
2020-04-09 15:33:09+02:00,16.355,11.48
2020-04-09 15:33:39+02:00,17.79,8.873
2020-04-09 15:34:09+02:00,17.544,9.427
2020-04-09 15:34:39+02:00,19.817,10.144
2020-04-09 15:35:09+02:00,18.262,10.364
2020-04-09 15:35:39+02:00,18.58,11.108
2020-04-09 15:36:09+02:00,16.914,8.303
2020-04-09 15:36:39+02:00,17.569,9.66
2020-04-09 15:37:09+02:00,18.865,8.884
2020-04-09 15:37:39+02:00,16.811,10.626
2020-04-09 15:38:09+02:00,17.63,8.991
2020-04-09 15:38:39+02:00,18.773,9.194
2020-04-09 15:39:09+02:00,17.556,10.995
2020-04-09 15:39:39+02:00,19.402,10.63
2020-04-09 15:40:09+02:00,19.929,11.616
2020-04-09 15:40:39+02:00,18.616,9.168
2020-04-09 15:41:09+02:00,18.795,10.983
2020-04-09 15:41:39+02:00,20.0,9.736
2020-04-09 15:42:09+02:00,16.158,9.255
2020-04-09 15:42:39+02:00,17.982,10.745
2020-04-09 15:43:09+02:00,18.126,11.526
2020-04-09 15:43:39+02:00,19.342,10.022
2020-04-09 15:44:09+02:00,19.544,11.637
2020-04-09 15:44:39+02:00,17.914,9.071
2020-04-09 15:45:10+02:00,17.923,9.998
2020-04-09 15:45:40+02:00,19.362,10.695
2020-04-09 15:46:10+02:00,19.149,11.872
2020-04-09 15:46:40+02:00,17.831,10.179
2020-04-09 15:47:10+02:00,16.874,10.616
2020-04-09 15:47:40+02:00,18.264,9.86
2020-04-09 15:48:10+02:00,16.636,11.612
2020-04-09 15:48:40+02:00,16.445,9.872
2020-04-09 15:49:10+02:00,19.079,9.098
2020-04-09 15:49:40+02:00,19.633,10.931
2020-04-09 15:50:10+02:00,18.696,10.341
2020-04-09 15:50:40+02:00,17.118,10.604
2020-04-09 15:51:10+02:00,18.053,11.657
2020-04-09 15:51:40+02:00,16.368,8.799
2020-04-09 15:52:10+02:00,19.986,8.782
2020-04-09 15:52:40+02:00,19.489,8.943
2020-04-09 15:53:10+02:00,16.19,8.13
2020-04-09 15:53:40+02:00,19.452,10.347
2020-04-09 15:54:10+02:00,19.042,8.497
2020-04-09 15:54:40+02:00,16.699,8.711
2020-04-09 15:55:10+02:00,18.342,10.644
2020-04-09 15:55:40+02:00,17.426,11.313
2020-04-09 15:56:10+02:00,18.869,9.255
2020-04-09 15:56:40+02:00,16.753,9.878
2020-04-09 15:57:10+02:00,19.139,11.196
2020-04-09 15:57:40+02:00,18.587,8.149
2020-04-09 15:58:10+02:00,18.981,10.976
2020-04-09 15:58:40+02:00,17.82,10.564
2020-04-09 15:59:10+02:00,18.407,9.743
2020-04-09 15:59:41+02:00,16.903,11.357
2020-04-09 16:00:11+02:00,16.234,10.354
2020-04-09 16:00:41+02:00,18.681,9.498
2020-04-09 16:01:11+02:00,17.327,11.336
2020-04-09 16:01:41+02:00,17.148,10.228
2020-04-09 16:02:11+02:00,19.062,9.92
2020-04-09 16:02:41+02:00,16.258,10.404
2020-04-09 16:03:11+02:00,16.886,10.648
2020-04-09 16:03:41+02:00,18.203,11.352
2020-04-09 16:04:11+02:00,19.429,10.274
2020-04-09 16:04:41+02:00,17.05,9.211
2020-04-09 16:05:11+02:00,18.281,9.561
2020-04-09 16:05:41+02:00,16.131,9.269
2020-04-09 16:06:11+02:00,17.657,8.144
2020-04-09 16:06:41+02:00,17.055,9.72
2020-04-09 16:07:11+02:00,18.741,10.387
2020-04-09 16:07:41+02:00,18.982,10.223
2020-04-09 16:08:11+02:00,18.274,8.442
2020-04-09 16:08:41+02:00,17.757,8.231
2020-04-09 16:09:11+02:00,19.903,10.842
2020-04-09 16:09:41+02:00,17.404,11.83
2020-04-09 16:10:11+02:00,16.269,10.401
2020-04-09 16:10:41+02:00,19.174,11.922
2020-04-09 16:11:11+02:00,17.543,9.857
2020-04-09 16:11:41+02:00,16.246,11.77
2020-04-09 16:12:11+02:00,18.248,9.895
2020-04-09 16:12:41+02:00,17.258,11.612
2020-04-09 16:13:11+02:00,18.064,8.365
2020-04-09 16:13:41+02:00,16.958,8.972
2020-04-09 16:14:12+02:00,18.818,11.719
2020-04-09 16:14:42+02:00,17.077,8.72
2020-04-09 16:15:12+02:00,19.593,11.678
2020-04-09 16:15:42+02:00,19.647,8.755
2020-04-09 16:16:12+02:00,18.02,9.494
2020-04-09 16:16:42+02:00,19.592,8.72
2020-04-09 16:17:12+02:00,19.805,8.982
2020-04-09 16:17:42+02:00,16.308,9.189
2020-04-09 16:18:12+02:00,16.347,11.559
2020-04-09 16:18:42+02:00,18.326,11.76
2020-04-09 16:19:12+02:00,17.427,10.459
2020-04-09 16:19:42+02:00,18.174,9.536
2020-04-09 16:20:12+02:00,19.029,11.893
2020-04-09 16:20:42+02:00,18.581,8.032
2020-04-09 16:21:12+02:00,16.013,8.325
2020-04-09 16:21:42+02:00,17.291,10.941
2020-04-09 16:22:12+02:00,18.194,11.018
2020-04-09 16:22:42+02:00,19.669,10.625
2020-04-09 16:23:12+02:00,17.707,10.89
2020-04-09 16:23:42+02:00,17.302,8.732
2020-04-09 16:24:12+02:00,19.279,11.057
2020-04-09 16:24:42+02:00,18.023,9.387
2020-04-09 16:25:12+02:00,16.676,8.793
2020-04-09 16:25:42+02:00,16.457,8.029
2020-04-09 16:26:12+02:00,16.705,10.526
2020-04-09 16:26:42+02:00,17.978,9.501
2020-04-09 16:27:12+02:00,16.809,9.37
2020-04-09 16:27:42+02:00,16.166,10.425
2020-04-09 16:28:12+02:00,18.503,8.844
2020-04-09 16:28:42+02:00,18.73,10.816
2020-04-09 16:29:13+02:00,19.338,8.456
2020-04-09 16:29:43+02:00,16.332,9.994
2020-04-09 16:30:14+02:00,16.683,10.168
2020-04-09 16:30:44+02:00,18.418,8.848
2020-04-09 16:31:14+02:00,19.583,9.239
2020-04-09 16:31:44+02:00,18.318,9.435
2020-04-09 16:32:14+02:00,18.87,10.713
2020-04-09 16:32:44+02:00,19.554,10.42
2020-04-09 16:33:14+02:00,17.806,8.188
2020-04-09 16:33:44+02:00,18.134,10.467
2020-04-09 16:34:14+02:00,18.365,9.935
2020-04-09 16:34:44+02:00,17.863,11.601
2020-04-09 16:35:14+02:00,17.965,9.646
2020-04-09 16:35:44+02:00,16.335,9.188
2020-04-09 16:36:14+02:00,18.374,9.45
2020-04-09 16:36:44+02:00,19.415,9.066
2020-04-09 16:37:14+02:00,16.891,10.957
2020-04-09 16:37:44+02:00,16.403,9.998
2020-04-09 16:38:14+02:00,18.204,9.585
2020-04-09 16:38:44+02:00,19.501,10.244
2020-04-09 16:39:14+02:00,17.811,9.256
2020-04-09 16:39:44+02:00,17.844,11.431
2020-04-09 16:40:14+02:00,19.253,11.933
2020-04-09 16:40:44+02:00,18.229,9.436
2020-04-09 16:41:14+02:00,19.393,10.35
2020-04-09 16:41:44+02:00,16.223,11.211
2020-04-09 16:42:14+02:00,17.748,9.687
2020-04-09 16:42:44+02:00,19.766,11.071
2020-04-09 16:43:14+02:00,18.921,11.611
2020-04-09 16:43:45+02:00,17.198,10.472
2020-04-09 16:44:15+02:00,17.592,11.31
2020-04-09 16:44:45+02:00,17.028,9.031
2020-04-09 16:45:15+02:00,17.908,8.479
2020-04-09 16:45:45+02:00,19.287,10.058
2020-04-09 16:46:15+02:00,16.956,8.757
2020-04-09 16:46:45+02:00,17.687,11.975
2020-04-09 16:47:15+02:00,19.972,10.765
2020-04-09 16:47:45+02:00,16.407,8.059
2020-04-09 16:48:15+02:00,18.04,9.046
2020-04-09 16:48:45+02:00,17.273,9.496
2020-04-09 16:49:15+02:00,16.134,9.652
2020-04-09 16:49:45+02:00,19.884,8.857
2020-04-09 16:50:15+02:00,17.666,10.984
2020-04-09 16:50:45+02:00,17.222,11.835
2020-04-09 16:51:15+02:00,19.381,11.959
2020-04-09 16:51:45+02:00,17.78,10.334
2020-04-09 16:52:15+02:00,18.977,8.253
2020-04-09 16:52:45+02:00,16.009,11.439
2020-04-09 16:53:15+02:00,19.53,9.545
2020-04-09 16:53:45+02:00,17.469,9.416
2020-04-09 16:54:15+02:00,19.126,11.495
2020-04-09 16:54:45+02:00,18.189,8.68
2020-04-09 16:55:15+02:00,16.678,8.849
2020-04-09 16:55:45+02:00,19.411,9.33
2020-04-09 16:56:15+02:00,16.797,10.573
2020-04-09 16:56:45+02:00,19.172,10.966
2020-04-09 16:57:15+02:00,19.671,8.237
2020-04-09 16:57:45+02:00,18.32,11.894
2020-04-09 16:58:16+02:00,16.559,11.654
2020-04-09 16:58:46+02:00,16.644,9.98
2020-04-09 16:59:16+02:00,19.056,9.321
2020-04-09 16:59:46+02:00,19.124,10.486
2020-04-09 17:00:16+02:00,17.184,10.025
2020-04-09 17:00:46+02:00,18.725,11.457
2020-04-09 17:01:16+02:00,19.289,8.19
2020-04-09 17:01:46+02:00,17.938,9.417
2020-04-09 17:02:16+02:00,16.595,9.522
2020-04-09 17:02:46+02:00,17.382,9.031
2020-04-09 17:03:16+02:00,17.952,8.786
2020-04-09 17:03:46+02:00,17.794,11.485
2020-04-09 17:04:16+02:00,17.744,9.67
2020-04-09 17:04:46+02:00,18.526,9.042
2020-04-09 17:05:16+02:00,17.652,10.267
2020-04-09 17:05:46+02:00,17.145,10.162
2020-04-09 17:06:16+02:00,19.501,8.703
2020-04-09 17:06:46+02:00,17.787,8.078
2020-04-09 17:07:16+02:00,16.486,10.0
2020-04-09 17:07:46+02:00,16.048,9.227
2020-04-09 17:08:16+02:00,17.398,9.281
2020-04-09 17:08:46+02:00,18.044,10.669
2020-04-09 17:09:16+02:00,19.468,10.563
2020-04-09 17:09:46+02:00,17.604,9.372
2020-04-09 17:10:16+02:00,19.301,10.322
2020-04-09 17:10:46+02:00,17.733,8.155
2020-04-09 17:11:16+02:00,17.442,11.053
2020-04-09 17:11:46+02:00,18.655,9.855
2020-04-09 17:12:16+02:00,17.289,9.29
2020-04-09 17:12:47+02:00,17.72,9.702
2020-04-09 17:13:17+02:00,16.907,9.931
2020-04-09 17:13:47+02:00,17.153,11.433
2020-04-09 17:14:17+02:00,17.346,11.306
2020-04-09 17:14:47+02:00,17.154,9.479
2020-04-09 17:15:17+02:00,18.732,11.421
2020-04-09 17:15:47+02:00,17.59,10.846
2020-04-09 17:16:17+02:00,16.124,9.237
2020-04-09 17:16:47+02:00,16.736,11.365
2020-04-09 17:17:17+02:00,18.668,11.848
2020-04-09 17:17:47+02:00,19.099,10.296
2020-04-09 17:18:17+02:00,19.046,9.876
2020-04-09 17:18:47+02:00,19.83,10.413
2020-04-09 17:19:17+02:00,17.985,11.644
2020-04-09 17:19:47+02:00,18.203,11.768
2020-04-09 17:20:17+02:00,16.16,11.937
2020-04-09 17:20:47+02:00,18.493,11.775
2020-04-09 17:21:17+02:00,19.06,8.566
2020-04-09 17:21:47+02:00,16.226,11.728
2020-04-09 17:22:17+02:00,19.203,11.943
2020-04-09 17:22:47+02:00,18.998,10.871
2020-04-09 17:23:17+02:00,19.621,8.301
2020-04-09 17:23:47+02:00,19.417,10.874
2020-04-09 17:24:17+02:00,19.933,11.934
2020-04-09 17:24:47+02:00,17.12,10.911
2020-04-09 17:25:17+02:00,16.113,11.797
2020-04-09 17:25:47+02:00,17.389,10.513
2020-04-09 17:26:17+02:00,18.31,10.137
2020-04-09 17:26:47+02:00,19.492,11.539
2020-04-09 17:27:17+02:00,18.26,8.553
2020-04-09 17:27:48+02:00,18.498,10.947
2020-04-09 17:28:18+02:00,16.853,11.229
2020-04-09 17:28:48+02:00,19.536,11.277
2020-04-09 17:29:18+02:00,17.124,10.415
2020-04-09 17:29:48+02:00,19.236,11.322
2020-04-09 17:30:18+02:00,18.893,10.003
2020-04-09 17:30:48+02:00,18.304,11.41
2020-04-09 17:31:18+02:00,18.588,9.565
2020-04-09 17:31:48+02:00,16.877,11.421
2020-04-09 17:32:18+02:00,19.695,8.485
2020-04-09 17:32:48+02:00,18.625,9.704
2020-04-09 17:33:18+02:00,16.364,11.886
2020-04-09 17:33:48+02:00,18.557,9.211
2020-04-09 17:34:18+02:00,16.051,8.367
2020-04-09 17:34:48+02:00,18.059,10.048
2020-04-09 17:35:18+02:00,17.185,8.738
2020-04-09 17:35:48+02:00,16.913,11.673
2020-04-09 17:36:18+02:00,19.068,8.983
2020-04-09 17:36:48+02:00,16.225,10.825
2020-04-09 17:37:18+02:00,16.811,10.889
2020-04-09 17:37:48+02:00,16.752,10.62
2020-04-09 17:38:18+02:00,16.025,8.557
2020-04-09 17:38:48+02:00,18.707,9.739
2020-04-09 17:39:18+02:00,19.821,9.986
2020-04-09 17:39:49+02:00,17.663,11.049
2020-04-09 17:40:19+02:00,17.799,9.427
2020-04-09 17:40:49+02:00,17.001,10.868
2020-04-09 17:41:19+02:00,17.25,9.927
2020-04-09 17:41:49+02:00,17.276,8.857
2020-04-09 17:42:20+02:00,19.42,9.539
2020-04-09 17:42:50+02:00,18.755,8.261
2020-04-09 17:43:20+02:00,17.778,9.637
2020-04-09 17:43:50+02:00,16.189,9.729
2020-04-09 17:44:20+02:00,18.901,8.338
2020-04-09 17:44:50+02:00,16.522,9.764
2020-04-09 17:45:20+02:00,19.178,8.6
2020-04-09 17:45:50+02:00,18.434,11.068
2020-04-09 17:46:20+02:00,16.022,10.038
2020-04-09 17:46:50+02:00,19.181,10.368
2020-04-09 17:47:20+02:00,16.645,9.792
2020-04-09 17:47:50+02:00,19.757,8.384
2020-04-09 17:48:20+02:00,18.951,11.289
2020-04-09 17:48:50+02:00,17.1,8.787
2020-04-09 17:49:20+02:00,17.278,10.447
2020-04-09 17:49:50+02:00,17.134,8.712
2020-04-09 17:50:20+02:00,17.995,11.204
2020-04-09 17:50:50+02:00,18.458,9.385
2020-04-09 17:51:20+02:00,19.634,8.218
2020-04-09 17:51:50+02:00,16.818,9.069
2020-04-09 17:52:20+02:00,17.67,10.371
2020-04-09 17:52:50+02:00,17.098,10.205
2020-04-09 17:53:20+02:00,19.0,11.23
2020-04-09 17:53:50+02:00,16.397,8.451
2020-04-09 17:54:20+02:00,16.745,9.04
2020-04-09 17:54:50+02:00,16.812,10.105
2020-04-09 17:55:20+02:00,17.17,9.625
2020-04-09 17:55:50+02:00,17.267,10.13
2020-04-09 17:56:20+02:00,16.21,9.241
2020-04-09 17:56:51+02:00,18.259,8.585
2020-04-09 17:57:21+02:00,17.891,10.491
2020-04-09 17:57:51+02:00,16.687,9.534
2020-04-09 17:58:21+02:00,18.387,9.213
2020-04-09 17:58:51+02:00,18.489,11.134
2020-04-09 17:59:21+02:00,17.401,9.133
2020-04-09 17:59:51+02:00,17.572,11.702
2020-04-09 18:00:21+02:00,18.601,10.199
2020-04-09 18:00:51+02:00,16.204,10.512
2020-04-09 18:01:21+02:00,19.209,10.534
2020-04-09 18:01:51+02:00,17.506,9.64
2020-04-09 18:02:21+02:00,19.087,9.829
2020-04-09 18:02:51+02:00,17.252,9.376
2020-04-09 18:03:21+02:00,16.096,9.229
2020-04-09 18:03:51+02:00,19.24,11.902
2020-04-09 18:04:21+02:00,18.037,10.347
2020-04-09 18:04:51+02:00,18.174,10.934
2020-04-09 18:05:21+02:00,16.531,8.76
2020-04-09 18:05:51+02:00,19.436,9.947
2020-04-09 18:06:21+02:00,16.05,11.028
2020-04-09 18:06:51+02:00,16.95,11.115
2020-04-09 18:07:21+02:00,17.157,11.829
2020-04-09 18:07:51+02:00,19.749,8.451
2020-04-09 18:08:21+02:00,19.4,11.257
2020-04-09 18:08:51+02:00,16.457,10.165
2020-04-09 18:09:21+02:00,19.429,8.577
2020-04-09 18:09:51+02:00,17.191,8.093
2020-04-09 18:10:21+02:00,17.928,9.523
2020-04-09 18:10:51+02:00,17.557,9.7
2020-04-09 18:11:22+02:00,17.779,11.052
2020-04-09 18:11:52+02:00,18.606,9.737
2020-04-09 18:12:22+02:00,19.863,11.93
2020-04-09 18:12:52+02:00,17.279,11.612
2020-04-09 18:13:22+02:00,17.273,9.167
2020-04-09 18:13:52+02:00,16.427,11.094
2020-04-09 18:14:22+02:00,18.225,11.767
2020-04-09 18:14:52+02:00,17.594,9.634
2020-04-09 18:15:22+02:00,16.861,8.132
2020-04-09 18:15:52+02:00,17.831,9.788
2020-04-09 18:16:22+02:00,19.889,9.274
2020-04-09 18:16:52+02:00,17.262,9.287
2020-04-09 18:17:22+02:00,18.39,11.328
2020-04-09 18:17:52+02:00,16.622,9.929
2020-04-09 18:18:22+02:00,18.682,10.657
2020-04-09 18:18:52+02:00,19.913,11.593
2020-04-09 18:19:22+02:00,18.196,10.081
2020-04-09 18:19:52+02:00,19.801,9.807
2020-04-09 18:20:22+02:00,16.376,11.461
2020-04-09 18:20:52+02:00,18.329,11.391
2020-04-09 18:21:22+02:00,16.678,11.616
2020-04-09 18:21:52+02:00,16.425,8.827
2020-04-09 18:22:22+02:00,18.499,10.316
2020-04-09 18:22:52+02:00,17.404,10.792
2020-04-09 18:23:22+02:00,16.895,9.806
2020-04-09 18:23:52+02:00,18.449,9.465
2020-04-09 18:24:22+02:00,19.776,9.576
2020-04-09 18:24:52+02:00,16.484,9.57
2020-04-09 18:25:22+02:00,18.287,10.629
2020-04-09 18:25:52+02:00,17.117,9.619
2020-04-09 18:26:23+02:00,17.023,8.524
2020-04-09 18:26:53+02:00,16.634,10.922
2020-04-09 18:27:23+02:00,18.886,8.569
2020-04-09 18:27:53+02:00,16.284,9.93
2020-04-09 18:28:23+02:00,18.518,11.672
2020-04-09 18:28:53+02:00,16.155,9.113
2020-04-09 18:29:23+02:00,17.744,10.251
2020-04-09 18:29:53+02:00,19.087,8.522
2020-04-09 18:30:23+02:00,17.08,11.549
2020-04-09 18:30:53+02:00,18.101,9.257
2020-04-09 18:31:23+02:00,19.116,11.015
2020-04-09 18:31:53+02:00,16.767,9.612
2020-04-09 18:32:23+02:00,16.865,8.3
2020-04-09 18:32:53+02:00,18.664,9.83
2020-04-09 18:33:23+02:00,16.73,11.355
2020-04-09 18:33:53+02:00,19.15,8.974
2020-04-09 18:34:23+02:00,16.67,10.37
2020-04-09 18:34:53+02:00,19.404,8.683
2020-04-09 18:35:23+02:00,18.659,8.404
2020-04-09 18:35:53+02:00,18.752,9.358
2020-04-09 18:36:23+02:00,17.011,10.206
2020-04-09 18:36:53+02:00,18.873,10.149
2020-04-09 18:37:23+02:00,18.205,9.922
2020-04-09 18:37:53+02:00,18.494,9.519
2020-04-09 18:38:23+02:00,17.272,9.695
2020-04-09 18:38:53+02:00,19.203,8.795
2020-04-09 18:39:23+02:00,16.316,11.916
