Date and Time,input_4,input_3,input_2,input_1
2020-04-11 18:36:24+02:00,16.742,15.641,9.677,15.884
2020-04-11 18:39:24+02:00,19.112,13.836,8.264,15.684
2020-04-11 18:42:24+02:00,18.073,13.485,8.544,14.084
2020-04-11 18:45:24+02:00,18.423,14.301,8.112,13.284
2020-04-11 18:48:24+02:00,17.721,15.032,10.603,13.884
2020-04-11 18:51:25+02:00,18.088,12.651,8.191,13.684
2020-04-11 18:54:25+02:00,18.983,14.393,8.351,13.884
2020-04-11 18:57:25+02:00,19.111,13.738,8.178,12.684
2020-04-11 19:00:25+02:00,18.302,12.813,11.76,11.284
2020-04-11 19:03:26+02:00,19.466,12.829,10.8,10.484
2020-04-11 19:06:26+02:00,17.425,12.644,11.548,8.084
2020-04-11 19:09:27+02:00,17.966,15.824,11.176,7.384
2020-04-11 19:12:27+02:00,18.143,12.717,8.851,7.984
2020-04-11 19:15:27+02:00,17.542,15.576,9.445,8.184
2020-04-11 19:18:28+02:00,18.061,13.388,10.423,8.384
2020-04-11 19:21:28+02:00,18.951,13.307,10.352,10.584
2020-04-11 19:24:29+02:00,19.93,15.195,11.947,13.484
2020-04-11 19:27:29+02:00,18.006,14.027,8.9,12.284
2020-04-11 19:30:29+02:00,19.109,14.366,8.073,13.484
2020-04-11 19:33:30+02:00,16.14,14.794,8.45,14.284
2020-04-11 19:36:31+02:00,16.844,15.547,10.187,12.984
2020-04-11 19:39:31+02:00,18.581,13.455,9.384,12.584
2020-04-11 19:42:31+02:00,19.675,14.275,10.982,10.784
2020-04-11 19:45:31+02:00,17.465,15.708,11.925,9.784
2020-04-11 19:48:32+02:00,16.827,14.968,9.537,9.984
2020-04-11 19:51:32+02:00,16.701,13.191,8.499,12.184
2020-04-11 19:54:32+02:00,19.273,15.671,9.862,12.984
2020-04-11 19:57:32+02:00,16.076,12.074,8.106,15.584
2020-04-11 20:00:32+02:00,17.488,14.946,11.956,14.784
2020-04-11 20:03:34+02:00,17.255,13.832,10.99,15.484
2020-04-11 20:06:34+02:00,18.908,13.512,11.213,16.084
2020-04-11 20:09:34+02:00,16.608,14.432,10.853,15.484
2020-04-11 20:12:34+02:00,19.885,15.8,8.184,16.684
2020-04-11 20:15:34+02:00,19.013,14.801,10.845,16.484
2020-04-11 20:18:36+02:00,17.989,13.42,11.486,16.784
2020-04-11 20:21:36+02:00,18.606,15.094,8.224,18.184
2020-04-11 20:24:36+02:00,16.316,13.425,9.674,18.384
2020-04-11 20:27:36+02:00,16.62,13.037,11.219,19.784
2020-04-11 20:30:36+02:00,16.122,15.966,10.965,17.784
2020-04-11 20:33:37+02:00,18.491,12.943,8.662,19.184
2020-04-11 20:36:39+02:00,16.176,15.659,9.018,19.384
2020-04-11 20:39:39+02:00,17.163,15.972,11.56,18.384
2020-04-11 20:42:39+02:00,16.239,14.176,8.836,19.784
2020-04-11 20:45:39+02:00,18.94,15.363,8.875,17.584
2020-04-11 20:48:40+02:00,16.77,15.467,9.898,19.384
2020-04-11 20:51:40+02:00,17.818,14.219,8.7,18.984
2020-04-11 20:54:40+02:00,19.012,15.146,10.298,19.384
2020-04-11 20:57:40+02:00,17.28,12.152,11.977,16.984
2020-04-11 21:00:40+02:00,18.979,13.843,10.414,17.584
2020-04-11 21:03:41+02:00,16.537,14.176,9.99,16.984
2020-04-11 21:06:41+02:00,16.431,14.328,8.244,17.584
2020-04-11 21:09:41+02:00,17.506,14.346,11.71,16.984
2020-04-11 21:12:41+02:00,19.519,13.066,8.448,16.584
2020-04-11 21:15:41+02:00,16.799,15.118,9.2,16.384
2020-04-11 21:18:42+02:00,16.055,15.434,10.886,18.584
2020-04-11 21:21:42+02:00,18.61,15.977,11.82,17.784
2020-04-11 21:24:42+02:00,19.296,13.157,11.21,18.584
2020-04-11 21:27:42+02:00,16.459,15.912,8.065,18.984
2020-04-11 21:30:43+02:00,16.913,15.248,11.774,18.984
2020-04-11 21:33:43+02:00,16.22,12.019,9.951,16.384
2020-04-11 21:36:43+02:00,16.439,15.906,9.844,17.584
2020-04-11 21:39:43+02:00,19.456,15.245,8.636,16.584
2020-04-11 21:42:43+02:00,16.8,14.532,11.785,14.584
2020-04-11 21:45:44+02:00,17.306,15.677,11.851,13.384
2020-04-11 21:48:44+02:00,16.599,13.824,11.595,13.384
2020-04-11 22:08:38+02:00,16.941,14.052,9.245,12.908
2020-04-11 22:11:42+02:00,18.085,13.803,11.432,8.076
2020-04-11 23:02:04+02:00,19.613,13.313,10.745,5.887
2020-04-11 23:05:04+02:00,17.905,14.481,9.776,4.487
2020-04-11 23:08:06+02:00,19.031,15.273,10.751,6.187
2020-04-11 23:11:06+02:00,18.83,15.383,9.891,7.787
2020-04-11 23:14:06+02:00,17.235,13.445,8.699,8.987
2020-04-11 23:17:06+02:00,16.756,12.929,10.917,8.387
2020-04-11 23:20:06+02:00,19.549,15.992,11.732,10.787
2020-04-11 23:23:07+02:00,17.738,12.173,10.539,10.387
2020-04-11 23:26:07+02:00,19.805,14.697,11.544,9.987
2020-04-11 23:29:07+02:00,18.161,14.022,11.969,9.187
2020-04-11 23:34:47+02:00,16.885,12.778,11.556,18.757
2020-04-11 23:37:53+02:00,17.516,12.444,9.208,0.0
2020-04-11 23:40:53+02:00,17.606,12.384,8.438,0.0
2020-04-11 23:45:42+02:00,19.611,14.401,9.52,-1.0
2020-04-11 23:57:53+02:00,18.101,15.881,10.422,-100.0
2020-04-12 00:00:54+02:00,17.414,14.306,9.309,-100.0
2020-04-12 00:03:54+02:00,19.149,14.841,8.517,-100.0
2020-04-12 00:06:55+02:00,16.355,12.807,9.042,-100.0
2020-04-12 00:09:55+02:00,16.292,13.248,10.375,-100.0
2020-04-12 00:12:55+02:00,19.14,15.551,10.212,-100.0
2020-04-12 00:15:55+02:00,19.4,12.04,10.61,-100.0
2020-04-12 00:18:55+02:00,18.903,15.23,8.615,-100.0
2020-04-12 00:21:56+02:00,16.277,14.523,10.646,-100.0
2020-04-12 00:32:02+02:00,18.538,14.699,8.305,-100.0
2020-04-12 00:37:43+02:00,17.075,14.608,9.112,7.49
2020-04-12 00:40:43+02:00,16.69,15.197,11.483,7.29
2020-04-12 00:43:58+02:00,18.862,15.32,10.288,9.1
2020-04-12 00:46:58+02:00,17.52,12.24,9.721,9.7
2020-04-12 00:50:18+02:00,19.219,14.196,8.847,8.7
2020-04-12 00:53:19+02:00,18.12,14.86,8.131,9.1
2020-04-12 00:56:19+02:00,19.546,14.073,11.754,9.1
2020-04-12 00:59:19+02:00,17.02,15.082,10.927,9.5
2020-04-12 01:02:19+02:00,19.52,15.222,9.493,9.1
2020-04-12 01:05:29+02:00,17.765,12.39,10.091,9.7
2020-04-12 01:08:30+02:00,16.577,14.609,10.309,7.3
2020-04-12 01:11:30+02:00,16.222,14.064,10.038,9.9
2020-04-12 01:14:30+02:00,18.277,13.587,11.318,9.9
2020-04-12 01:17:31+02:00,16.548,12.565,11.642,9.4
2020-04-12 01:20:31+02:00,18.933,15.057,9.123,9.6
2020-04-12 01:23:32+02:00,19.667,13.953,9.099,10.2
2020-04-12 01:26:32+02:00,17.147,15.403,10.288,9.4
2020-04-12 01:29:32+02:00,17.53,13.654,9.727,8.6
2020-04-12 22:53:04+02:00,17.978,13.233,8.96,19.811
2020-04-12 22:56:04+02:00,16.018,12.674,11.333,19.611
2020-04-12 22:59:04+02:00,18.212,12.416,9.333,19.411
2020-04-12 23:02:04+02:00,17.757,12.294,10.499,19.611
2020-04-12 23:05:05+02:00,18.986,12.201,11.486,19.411
2020-04-12 23:08:05+02:00,18.987,12.026,11.862,19.011
2020-04-12 23:11:05+02:00,18.662,12.618,11.919,18.411
2020-04-12 23:14:05+02:00,16.335,15.79,9.188,18.411
2020-04-12 23:17:05+02:00,17.056,12.204,8.884,19.011
2020-04-12 23:20:06+02:00,16.676,13.164,8.313,19.811
2020-04-12 23:23:06+02:00,16.41,13.916,11.209,17.811
2020-04-12 23:26:06+02:00,18.071,14.762,10.429,18.811
2020-04-12 23:29:06+02:00,18.146,15.557,11.626,20.011
2020-04-12 23:32:06+02:00,17.053,13.905,9.756,19.211
2020-04-12 23:35:07+02:00,17.518,12.295,8.054,19.811
2020-04-12 23:38:07+02:00,16.47,14.396,10.723,19.611
2020-04-12 23:41:07+02:00,18.871,15.354,11.562,19.811
2020-04-12 23:44:07+02:00,17.678,12.951,9.532,19.011
2020-04-12 23:47:07+02:00,18.088,14.381,11.179,19.811
2020-04-12 23:50:09+02:00,16.905,15.512,8.115,17.911
2020-04-12 23:53:09+02:00,18.051,14.878,10.854,17.511
2020-04-12 23:56:09+02:00,18.105,12.571,11.415,18.111
2020-04-12 23:59:09+02:00,18.529,15.2,11.371,18.911
2020-04-13 00:02:09+02:00,16.418,14.222,11.109,15.911
2020-04-13 00:05:10+02:00,16.412,14.189,8.471,16.911
2020-04-13 00:08:10+02:00,17.186,12.118,8.936,17.111
2020-04-13 00:11:10+02:00,18.679,14.64,10.685,16.911
2020-04-13 00:14:55+02:00,16.79,14.846,11.981,8.82
2020-04-13 00:17:56+02:00,19.284,12.826,10.558,7.62
2020-04-13 00:20:56+02:00,17.083,14.669,11.205,7.02
2020-04-13 00:23:56+02:00,18.541,13.542,11.023,8.02
2020-04-13 00:26:56+02:00,18.378,14.451,9.766,5.82
2020-04-13 00:29:56+02:00,17.243,15.291,9.079,6.62
2020-04-13 00:32:57+02:00,17.379,13.248,9.045,7.82
2020-04-13 00:35:57+02:00,16.486,14.27,9.288,6.62
2020-04-13 00:38:57+02:00,16.386,13.917,10.717,7.02
2020-04-13 00:41:57+02:00,19.662,12.538,9.3,7.42
2020-04-13 00:44:57+02:00,17.551,14.769,11.369,7.02
2020-04-13 00:47:58+02:00,17.095,15.013,10.771,4.62
2020-04-13 00:50:58+02:00,16.544,14.695,9.384,6.62
2020-04-13 00:53:58+02:00,19.431,15.096,8.31,4.62
2020-04-13 00:56:59+02:00,19.942,13.999,9.374,5.32
2020-04-13 01:00:00+02:00,19.437,12.336,10.577,6.12
2020-04-13 01:03:00+02:00,16.958,15.624,10.299,5.92
2020-04-13 01:06:00+02:00,19.754,12.867,10.88,6.12
2020-04-13 01:09:01+02:00,19.235,14.447,10.072,6.82
2020-04-13 01:12:01+02:00,18.471,14.035,10.933,7.02
2020-04-13 01:15:02+02:00,18.444,12.456,8.017,9.02
2020-04-13 01:18:02+02:00,17.967,13.348,8.748,7.22
2020-04-13 01:21:02+02:00,19.092,13.101,10.516,7.82
2020-04-13 01:24:02+02:00,17.404,13.976,9.199,5.02
2020-04-13 01:27:02+02:00,17.265,12.242,8.643,6.02
2020-04-13 01:30:03+02:00,19.758,15.405,10.638,7.02
2020-04-13 01:33:03+02:00,17.071,13.098,9.182,7.62
2020-04-13 01:36:03+02:00,17.68,12.993,8.11,6.02
2020-04-13 01:39:03+02:00,16.586,13.564,9.931,4.02
2020-04-13 01:42:03+02:00,18.606,12.753,10.434,5.22
2020-04-13 01:45:04+02:00,16.922,12.762,10.184,6.02
2020-04-13 01:48:04+02:00,19.687,14.145,8.559,5.42
2020-04-13 01:51:04+02:00,16.597,14.614,11.62,6.42
2020-04-13 01:54:04+02:00,19.729,14.465,9.462,5.82
2020-04-13 01:57:04+02:00,18.127,14.952,8.855,5.42
2020-04-13 02:02:59+02:00,16.62,13.794,10.498,4.82
2020-04-13 02:05:59+02:00,16.364,15.604,9.681,5.22
2020-04-13 02:08:59+02:00,19.341,14.527,8.231,5.02
2020-04-13 02:12:00+02:00,19.432,12.247,10.734,4.62
2020-04-13 02:15:00+02:00,17.635,12.833,10.636,4.42
2020-04-13 02:18:00+02:00,16.154,15.222,8.509,5.42
2020-04-13 02:21:00+02:00,17.263,13.971,10.869,5.82
2020-04-13 02:24:00+02:00,18.845,15.552,11.942,7.02
2020-04-13 02:27:01+02:00,16.451,15.543,10.999,7.62
2020-04-13 02:30:01+02:00,16.571,13.178,9.667,9.02
2020-04-13 02:33:01+02:00,19.324,14.92,11.592,8.82
2020-04-13 02:36:01+02:00,19.477,15.301,9.181,8.42
2020-04-13 02:39:01+02:00,16.221,15.46,10.317,8.82
2020-04-13 02:42:02+02:00,19.974,13.546,9.156,8.02
2020-04-13 02:45:02+02:00,16.486,12.695,8.67,10.62
2020-04-13 02:48:02+02:00,17.256,13.862,10.785,11.02
2020-04-13 02:51:02+02:00,16.885,13.637,11.929,10.02
2020-04-13 02:54:02+02:00,18.513,15.28,9.003,7.42
2020-04-13 02:57:08+02:00,18.594,14.029,8.447,9.72
2020-04-13 03:00:12+02:00,16.632,15.198,8.737,7.52
2020-04-13 03:03:12+02:00,17.495,13.8,11.138,6.72
2020-04-13 03:06:12+02:00,17.85,15.205,11.608,4.52
2020-04-13 03:09:12+02:00,17.134,15.31,10.335,5.12
2020-04-13 03:12:13+02:00,17.802,14.953,10.331,5.52
2020-04-13 03:15:13+02:00,18.633,12.442,10.607,4.92
2020-04-13 03:18:13+02:00,19.063,14.474,8.452,5.12
2020-04-13 03:21:13+02:00,19.885,15.376,9.098,6.92
2020-04-13 03:24:14+02:00,16.578,13.316,10.378,7.32
2020-04-13 03:27:14+02:00,17.281,15.709,9.841,5.92
2020-04-13 03:30:14+02:00,17.631,15.742,9.722,5.92
2020-04-13 03:33:14+02:00,17.841,15.806,8.36,8.32
2020-04-13 03:36:14+02:00,18.479,14.622,9.326,6.52
2020-04-13 03:39:15+02:00,19.577,15.754,9.85,6.72
2020-04-13 03:42:15+02:00,19.704,12.72,10.898,6.32
2020-04-13 03:45:15+02:00,18.569,12.702,9.419,4.52
2020-04-13 03:48:15+02:00,17.52,15.362,8.125,4.52
2020-04-13 03:51:15+02:00,19.228,14.095,10.406,5.12
2020-04-13 03:54:16+02:00,17.495,14.654,10.614,4.12
2020-04-13 03:57:16+02:00,18.026,13.812,11.319,4.92
2020-04-13 04:00:16+02:00,18.892,14.861,9.753,4.52
2020-04-13 04:03:16+02:00,16.322,15.74,11.086,5.12
2020-04-13 04:06:16+02:00,18.594,15.672,10.847,4.32
2020-04-13 04:09:17+02:00,18.777,12.54,9.13,5.12
2020-04-13 04:12:17+02:00,17.528,13.36,9.817,3.92
2020-04-13 04:15:17+02:00,16.925,13.188,11.08,6.52
2020-04-13 04:18:17+02:00,16.975,13.676,10.632,4.32
2020-04-13 04:21:17+02:00,17.177,15.383,10.763,4.32
2020-04-13 04:24:18+02:00,18.916,12.058,9.211,5.72
2020-04-13 04:27:18+02:00,18.138,14.584,10.929,5.92
2020-04-13 04:30:18+02:00,17.12,15.867,9.539,5.52
2020-04-13 04:33:18+02:00,17.695,12.493,11.007,4.72
2020-04-13 04:36:19+02:00,19.222,15.476,9.822,4.12
2020-04-13 04:39:19+02:00,19.3,13.445,8.121,4.72
2020-04-13 04:42:19+02:00,16.441,15.825,11.262,4.52
2020-04-13 04:45:19+02:00,17.359,13.64,8.134,9.12
2020-04-13 04:48:19+02:00,16.978,15.43,9.979,9.52
2020-04-13 04:51:20+02:00,18.344,12.643,10.84,12.92
2020-04-13 04:54:20+02:00,17.764,13.279,11.713,11.72
2020-04-13 04:57:20+02:00,19.43,14.173,10.303,11.32
2020-04-13 05:00:20+02:00,19.973,15.451,8.617,11.92
2020-04-13 05:03:21+02:00,16.748,12.671,8.57,11.82
2020-04-13 05:06:22+02:00,17.34,13.717,8.252,12.42
2020-04-13 05:09:22+02:00,16.839,12.115,8.015,12.02
2020-04-13 05:12:22+02:00,18.701,12.564,8.961,11.42
2020-04-13 05:15:22+02:00,18.358,14.628,11.73,9.22
2020-04-13 05:18:22+02:00,16.062,13.803,8.881,10.62
2020-04-13 05:21:23+02:00,19.148,14.108,10.512,12.62
2020-04-13 05:24:23+02:00,17.227,13.902,8.87,13.22
2020-04-13 05:27:23+02:00,19.28,13.436,8.964,13.82
2020-04-13 05:30:23+02:00,17.664,12.144,11.186,13.42
2020-04-13 05:33:23+02:00,18.496,15.256,11.818,10.42
2020-04-13 05:36:24+02:00,19.861,14.295,9.922,9.42
2020-04-13 05:39:24+02:00,18.413,12.008,11.73,9.02
2020-04-13 05:42:24+02:00,17.214,13.51,11.183,8.42
2020-04-13 05:45:24+02:00,18.158,13.682,11.141,9.62
2020-04-13 05:48:24+02:00,19.391,13.751,10.136,6.62
2020-04-13 05:51:25+02:00,16.883,12.45,10.34,5.42
2020-04-13 05:54:25+02:00,16.988,12.555,10.357,6.82
2020-04-13 05:57:25+02:00,19.018,12.509,8.374,8.62
2020-04-13 06:00:25+02:00,17.618,15.459,11.018,9.82
2020-04-13 06:03:26+02:00,17.131,15.76,9.873,9.62
2020-04-13 06:06:26+02:00,16.875,12.213,8.097,8.62
2020-04-13 06:09:26+02:00,16.333,13.667,10.618,6.62
2020-04-13 06:12:26+02:00,16.679,13.546,9.072,7.82
2020-04-13 06:15:26+02:00,17.572,15.303,8.712,9.22
2020-04-13 06:18:27+02:00,19.16,15.278,11.429,8.82
2020-04-13 06:21:27+02:00,19.43,12.202,11.178,8.62
2020-04-13 06:24:27+02:00,18.264,14.539,10.518,9.42
2020-04-13 06:27:27+02:00,17.088,15.944,11.906,8.42
2020-04-13 06:30:27+02:00,17.315,15.496,10.692,8.42
2020-04-13 06:33:28+02:00,16.894,15.563,9.675,6.02
2020-04-13 06:36:29+02:00,18.031,12.537,9.24,6.32
2020-04-13 06:39:29+02:00,19.056,15.97,8.681,5.72
2020-04-13 06:42:29+02:00,18.707,14.342,9.446,5.92
2020-04-13 06:45:29+02:00,19.567,15.223,8.698,6.12
2020-04-13 06:48:30+02:00,17.575,12.439,11.464,5.52
2020-04-13 06:51:30+02:00,19.33,13.559,11.24,5.12
2020-04-13 06:54:30+02:00,17.619,14.622,9.178,6.92
2020-04-13 06:57:30+02:00,16.725,13.819,8.219,7.12
2020-04-13 07:00:30+02:00,18.113,13.558,9.318,6.92
2020-04-13 07:03:31+02:00,17.175,14.866,11.095,4.32
2020-04-13 07:06:31+02:00,18.74,13.765,11.282,3.92
2020-04-13 07:09:31+02:00,19.96,15.022,10.602,5.52
2020-04-13 07:12:31+02:00,16.912,15.67,11.292,5.32
2020-04-13 07:15:31+02:00,19.701,12.94,11.684,5.12
2020-04-13 07:18:32+02:00,18.546,13.534,11.28,6.72
2020-04-13 07:21:32+02:00,17.036,12.383,11.176,4.92
2020-04-13 07:24:32+02:00,19.389,14.418,8.184,4.12
2020-04-13 07:27:32+02:00,17.213,12.015,11.144,8.12
2020-04-13 07:30:33+02:00,18.286,14.303,10.865,4.52
2020-04-13 07:33:33+02:00,17.287,15.972,9.423,4.12
2020-04-13 07:36:33+02:00,18.111,14.392,11.174,5.12
2020-04-13 07:39:33+02:00,16.285,13.766,9.754,7.72
2020-04-13 07:42:33+02:00,16.727,12.843,8.339,8.52
2020-04-13 07:45:34+02:00,18.861,12.447,9.471,7.72
2020-04-13 07:48:34+02:00,16.983,14.087,10.142,7.12
2020-04-13 07:51:34+02:00,19.098,12.701,11.095,7.32
2020-04-13 07:54:34+02:00,17.531,14.407,8.642,9.32
2020-04-13 07:57:34+02:00,17.544,13.149,9.343,11.12
2020-04-13 08:00:35+02:00,16.497,15.92,8.541,10.12
2020-04-13 08:03:35+02:00,17.852,15.834,8.829,10.12
2020-04-13 08:06:35+02:00,17.618,14.412,10.609,12.12
2020-04-13 08:09:35+02:00,19.323,14.309,10.899,10.92
2020-04-13 08:12:35+02:00,16.371,15.26,8.658,13.92
2020-04-13 08:15:36+02:00,18.133,15.043,8.044,11.92
2020-04-13 08:18:36+02:00,17.368,15.992,8.975,11.72
2020-04-13 08:21:36+02:00,16.222,13.177,9.891,11.72
2020-04-13 08:24:36+02:00,17.72,15.119,8.128,9.72
2020-04-13 08:27:36+02:00,17.245,14.257,8.243,10.52
2020-04-13 08:30:37+02:00,17.062,12.879,9.424,6.92
2020-04-13 08:33:37+02:00,18.735,14.381,8.161,6.52
2020-04-13 08:36:37+02:00,16.775,13.698,11.294,6.32
2020-04-13 08:39:37+02:00,17.116,15.705,9.73,6.12
2020-04-13 08:42:38+02:00,18.745,12.499,11.689,6.72
2020-04-13 08:45:38+02:00,16.641,13.785,9.294,8.32
2020-04-13 08:48:38+02:00,19.847,12.681,10.042,8.12
2020-04-13 08:51:38+02:00,18.137,14.568,11.627,9.12
2020-04-13 08:54:38+02:00,16.095,15.332,11.663,8.72
2020-04-13 08:57:39+02:00,16.493,13.383,8.711,9.52
2020-04-13 09:00:39+02:00,16.501,15.506,9.526,9.52
2020-04-13 09:03:39+02:00,19.358,14.592,11.026,8.92
2020-04-13 09:06:40+02:00,17.644,13.515,10.623,10.02
2020-04-13 09:09:40+02:00,17.102,13.708,9.392,11.02
2020-04-13 09:12:41+02:00,16.992,12.969,8.46,9.62
2020-04-13 09:15:41+02:00,19.084,15.427,9.422,9.02
2020-04-13 09:18:41+02:00,18.957,12.447,11.753,10.22
2020-04-13 09:21:41+02:00,18.4,14.916,8.782,11.82
2020-04-13 09:24:41+02:00,16.114,12.018,11.526,11.82
2020-04-13 09:27:42+02:00,16.56,12.709,11.962,10.62
2020-04-13 09:30:42+02:00,16.831,13.78,9.964,8.22
2020-04-13 09:33:42+02:00,19.304,12.836,10.103,8.82
2020-04-13 09:36:42+02:00,18.724,12.016,11.621,10.02
2020-04-13 09:39:42+02:00,19.493,14.431,11.834,9.42
2020-04-13 09:42:43+02:00,19.6,13.959,10.604,9.62
2020-04-13 09:45:43+02:00,19.553,15.412,10.222,10.02
2020-04-13 09:48:43+02:00,19.473,12.4,11.876,11.22
2020-04-13 09:51:43+02:00,19.316,12.857,10.305,12.42
2020-04-13 09:54:44+02:00,18.423,13.085,10.092,11.62
2020-04-13 09:57:44+02:00,18.123,14.083,11.048,11.22
2020-04-13 10:00:44+02:00,17.887,14.995,9.389,11.02
2020-04-13 10:03:44+02:00,16.159,12.72,9.667,13.02
2020-04-13 10:06:44+02:00,19.943,13.29,11.865,12.22
2020-04-13 10:16:29+02:00,18.309,15.208,10.536,6.373
2020-04-13 10:37:22+02:00,17.264,12.735,10.469,
2020-04-13 10:40:23+02:00,16.578,14.605,10.422,
2020-04-13 10:43:23+02:00,18.103,15.829,9.76,
2020-04-13 10:46:23+02:00,18.128,12.828,9.853,
2020-04-13 10:49:23+02:00,17.625,12.82,11.828,
