Date and Time,input_4,input_3,input_2,input_1
2020-04-02 15:46:25+02:00,16.386,12.089,10.978,15.371
2020-04-02 15:49:25+02:00,17.255,12.754,8.89,16.371
2020-04-02 15:52:25+02:00,16.518,13.129,10.27,16.171
2020-04-02 15:55:26+02:00,16.536,12.354,11.546,15.971
2020-04-02 15:58:26+02:00,16.851,14.971,11.51,18.371
2020-04-02 16:01:26+02:00,19.152,13.822,10.492,19.971
2020-04-02 16:04:26+02:00,17.927,15.835,9.147,18.371
2020-04-02 16:07:27+02:00,18.467,12.126,9.354,19.171
2020-04-02 16:10:27+02:00,17.586,13.059,9.885,18.571
2020-04-02 16:13:28+02:00,17.459,14.545,11.186,16.071
2020-04-02 16:16:28+02:00,16.855,13.326,10.304,14.671
2020-04-02 16:19:28+02:00,17.184,15.805,8.966,15.671
2020-04-02 16:22:29+02:00,17.59,12.554,11.037,16.871
2020-04-02 16:25:29+02:00,17.196,14.506,10.454,17.471
2020-04-02 16:28:29+02:00,18.842,14.041,8.956,18.271
2020-04-02 16:31:29+02:00,19.563,13.702,8.122,16.271
2020-04-02 16:34:29+02:00,17.759,13.579,10.124,17.871
2020-04-02 16:37:30+02:00,19.003,12.612,9.593,17.071
2020-04-02 16:40:30+02:00,19.508,14.58,8.487,17.271
2020-04-02 16:43:30+02:00,17.227,15.361,11.55,15.471
2020-04-02 16:46:30+02:00,16.397,12.697,9.812,14.871
2020-04-02 16:49:30+02:00,16.223,14.245,9.936,15.871
2020-04-02 16:52:31+02:00,17.6,14.323,8.78,17.671
2020-04-02 16:55:31+02:00,17.835,14.198,8.019,16.471
2020-04-02 16:58:31+02:00,19.018,13.257,9.033,17.671
2020-04-02 17:01:31+02:00,17.182,15.475,10.053,19.271
2020-04-02 17:04:31+02:00,17.598,13.706,11.255,18.671
2020-04-02 17:07:32+02:00,17.165,14.363,11.246,20.071
2020-04-02 17:10:32+02:00,17.759,12.745,11.067,19.671
2020-04-02 17:13:32+02:00,18.451,13.772,8.176,18.871
2020-04-02 17:16:32+02:00,17.941,15.123,9.501,18.271
2020-04-02 17:19:32+02:00,19.412,13.638,10.778,18.471
2020-04-02 17:22:33+02:00,18.463,13.61,9.435,18.271
2020-04-02 17:25:33+02:00,17.568,12.879,11.69,16.071
2020-04-02 17:28:33+02:00,19.299,13.88,8.897,14.071
2020-04-02 17:31:33+02:00,18.533,12.538,8.431,13.471
2020-04-02 17:34:33+02:00,16.554,14.887,10.432,14.471
2020-04-02 17:37:34+02:00,18.069,13.665,10.663,14.871
2020-04-02 17:40:34+02:00,16.128,13.785,10.651,15.871
2020-04-02 17:43:34+02:00,16.986,15.933,10.398,16.071
2020-04-02 17:46:34+02:00,19.469,13.254,10.849,17.471
2020-04-02 17:49:35+02:00,17.944,13.991,10.368,18.071
2020-04-02 17:52:35+02:00,16.303,12.458,11.27,19.671
2020-04-02 17:55:35+02:00,19.59,12.601,9.673,18.871
2020-04-02 17:58:35+02:00,19.573,12.731,9.235,17.271
2020-04-02 18:01:35+02:00,19.994,12.004,11.557,17.271
2020-04-02 18:04:36+02:00,18.258,13.463,11.406,16.871
2020-04-02 18:07:36+02:00,16.905,13.773,10.915,17.871
2020-04-02 18:10:36+02:00,16.561,13.999,10.146,15.871
2020-04-02 18:13:36+02:00,17.448,14.516,9.895,15.271
2020-04-02 18:16:36+02:00,19.141,12.887,9.34,18.271
2020-04-02 18:19:37+02:00,19.355,15.576,9.036,17.471
2020-04-02 18:22:37+02:00,18.956,13.088,9.098,18.071
2020-04-02 18:25:38+02:00,19.384,15.818,10.509,19.171
2020-04-02 18:28:38+02:00,16.0,12.17,8.994,19.371
2020-04-02 18:31:38+02:00,16.692,13.336,9.805,17.171
2020-04-02 18:34:39+02:00,17.491,12.132,8.15,15.571
2020-04-02 18:37:39+02:00,18.634,13.669,11.707,15.571
2020-04-02 18:40:39+02:00,19.098,13.513,9.25,15.171
2020-04-02 18:43:39+02:00,17.374,14.353,9.089,15.371
2020-04-02 18:46:39+02:00,16.982,15.206,8.395,15.171
2020-04-02 18:49:40+02:00,19.858,13.002,8.92,16.571
2020-04-02 18:52:40+02:00,19.117,15.782,11.612,15.971
2020-04-02 18:55:40+02:00,18.163,12.642,11.459,16.171
2020-04-02 18:58:40+02:00,16.528,15.107,8.933,18.771
2020-04-02 19:01:40+02:00,18.612,12.543,11.375,19.971
2020-04-02 19:04:41+02:00,16.581,13.004,11.886,19.971
2020-04-02 19:07:41+02:00,19.146,13.639,11.97,19.971
2020-04-02 19:10:41+02:00,16.14,12.316,8.676,19.571
2020-04-02 19:13:41+02:00,19.772,15.842,10.768,18.571
2020-04-02 19:16:42+02:00,19.709,12.741,11.722,19.571
2020-04-02 19:19:42+02:00,19.528,13.657,8.4,19.571
2020-04-02 19:22:42+02:00,19.387,14.883,10.899,19.771
2020-04-02 19:25:42+02:00,16.584,12.653,9.432,17.771
2020-04-02 19:28:42+02:00,19.474,13.062,9.042,18.971
2020-04-02 19:31:43+02:00,18.387,12.09,9.892,18.571
2020-04-02 19:34:43+02:00,18.207,13.691,9.413,18.171
2020-04-02 19:37:43+02:00,19.115,14.857,11.607,18.171
2020-04-02 19:40:43+02:00,16.701,15.143,9.734,19.971
2020-04-02 19:43:43+02:00,16.387,14.138,8.299,19.971
2020-04-02 19:46:44+02:00,18.359,13.779,8.102,19.771
2020-04-02 19:49:45+02:00,18.387,14.548,10.474,20.071
2020-04-02 19:52:45+02:00,17.71,15.664,11.036,19.271
2020-04-02 19:55:45+02:00,18.728,13.582,8.454,18.871
2020-04-02 19:58:45+02:00,16.973,13.785,8.819,19.671
2020-04-02 20:01:46+02:00,18.723,15.659,10.324,18.471
2020-04-02 20:04:47+02:00,19.622,12.569,10.822,19.771
2020-04-02 20:07:47+02:00,16.582,13.554,9.136,19.371
2020-04-02 20:10:47+02:00,19.229,14.432,11.941,18.571
2020-04-02 20:13:47+02:00,19.109,15.13,10.876,18.771
2020-04-02 20:16:49+02:00,16.247,15.08,10.707,18.871
2020-04-02 20:19:49+02:00,17.298,13.949,9.033,19.471
2020-04-02 20:22:49+02:00,17.316,13.466,8.775,17.671
2020-04-02 20:25:49+02:00,18.235,14.375,10.016,16.071
2020-04-02 20:28:49+02:00,16.207,12.314,11.855,17.071
2020-04-02 20:31:50+02:00,19.154,14.28,11.324,18.671
2020-04-02 20:34:50+02:00,18.647,14.71,10.628,17.471
2020-04-02 20:37:50+02:00,18.923,13.041,11.325,17.471
2020-04-02 20:40:50+02:00,19.119,15.312,11.888,15.871
2020-04-02 20:43:50+02:00,16.55,13.338,11.785,14.871
2020-04-02 20:46:51+02:00,19.843,13.876,11.074,13.071
2020-04-02 20:49:51+02:00,16.225,15.113,9.102,11.271
2020-04-02 20:52:51+02:00,19.676,13.269,9.851,11.671
2020-04-02 20:55:51+02:00,16.069,15.115,8.256,12.071
2020-04-02 20:58:52+02:00,19.152,13.643,8.97,14.571
2020-04-02 21:01:53+02:00,18.988,12.618,11.142,12.571
2020-04-02 21:04:53+02:00,17.329,13.184,10.879,15.171
2020-04-02 21:07:54+02:00,19.149,12.754,8.197,17.671
2020-04-02 21:10:54+02:00,19.167,13.563,9.971,20.071
2020-04-02 21:13:54+02:00,17.57,13.1,9.222,19.071
2020-04-02 21:16:55+02:00,16.424,14.117,10.557,19.471
2020-04-02 21:19:55+02:00,16.723,15.031,9.339,17.471
2020-04-02 21:22:55+02:00,17.938,13.296,10.631,19.671
2020-04-02 21:25:55+02:00,19.059,13.434,11.22,19.871
2020-04-02 21:28:55+02:00,18.335,12.934,9.172,18.071
2020-04-02 21:31:56+02:00,17.926,13.98,11.255,17.871
2020-04-02 21:34:56+02:00,18.943,13.17,8.745,18.071
2020-04-02 21:37:56+02:00,18.827,15.707,8.971,19.871
2020-04-02 21:40:56+02:00,18.805,12.913,8.85,19.271
2020-04-02 21:43:57+02:00,18.975,15.477,8.725,16.871
2020-04-02 21:46:57+02:00,18.69,12.562,9.456,19.271
2020-04-02 21:49:57+02:00,19.598,12.122,9.36,17.471
2020-04-02 21:52:57+02:00,16.503,15.325,10.581,20.071
2020-04-02 21:55:57+02:00,16.979,14.337,10.899,19.071
2020-04-02 21:58:59+02:00,19.376,15.676,9.7,17.771
2020-04-02 22:01:59+02:00,18.171,13.844,10.355,19.371
2020-04-02 22:04:59+02:00,18.104,12.132,8.215,17.971
2020-04-02 22:07:59+02:00,18.844,15.895,11.248,17.171
2020-04-02 22:10:59+02:00,16.66,15.709,11.577,16.771
2020-04-02 22:14:01+02:00,18.888,12.959,10.447,15.471
2020-04-02 22:17:01+02:00,19.525,13.608,11.323,17.471
2020-04-02 22:20:01+02:00,16.139,12.398,9.315,17.871
2020-04-02 22:23:01+02:00,18.614,15.788,9.767,15.671
2020-04-02 22:26:01+02:00,16.096,12.484,10.263,16.671
2020-04-02 22:29:02+02:00,19.248,14.915,8.134,15.471
2020-04-02 22:32:02+02:00,18.549,13.496,11.272,16.671
2020-04-02 22:35:02+02:00,16.912,14.905,11.124,16.071
2020-04-02 22:38:02+02:00,19.253,12.549,10.495,14.271
2020-04-02 22:41:02+02:00,19.167,13.053,11.487,13.071
2020-04-02 22:44:03+02:00,19.736,15.412,8.225,12.871
2020-04-02 22:47:03+02:00,17.436,12.191,10.232,11.871
2020-04-02 22:50:03+02:00,18.773,14.415,10.651,11.271
2020-04-02 22:53:03+02:00,17.27,13.858,8.026,11.671
2020-04-02 22:56:03+02:00,19.116,14.772,10.343,11.471
2020-04-02 22:59:04+02:00,16.27,12.071,10.308,10.671
2020-04-02 23:02:04+02:00,19.197,12.136,8.911,12.671
2020-04-02 23:05:04+02:00,16.255,12.748,11.463,10.871
2020-04-02 23:08:05+02:00,19.675,12.722,10.261,13.971
2020-04-02 23:11:05+02:00,19.733,13.559,8.026,13.971
2020-04-02 23:14:06+02:00,16.385,12.769,8.17,13.771
2020-04-02 23:17:06+02:00,19.196,12.877,10.592,12.971
2020-04-02 23:20:07+02:00,16.058,14.836,10.045,10.671
2020-04-02 23:23:07+02:00,19.123,13.556,8.309,12.271
2020-04-02 23:26:07+02:00,16.382,13.235,11.183,14.471
2020-04-02 23:29:08+02:00,17.327,15.269,11.225,14.671
2020-04-02 23:32:08+02:00,19.509,12.145,8.235,14.871
2020-04-02 23:35:08+02:00,16.59,14.89,9.394,15.471
2020-04-02 23:38:08+02:00,19.976,14.256,11.99,13.671
2020-04-02 23:41:08+02:00,17.066,13.981,8.857,13.871
2020-04-02 23:44:09+02:00,19.311,15.217,11.477,15.471
2020-04-02 23:47:09+02:00,19.561,13.801,11.186,15.271
2020-04-02 23:50:09+02:00,16.381,12.543,8.833,16.071
2020-04-02 23:53:09+02:00,17.299,13.84,11.11,15.471
2020-04-02 23:56:09+02:00,19.781,13.485,9.68,15.471
2020-04-02 23:59:10+02:00,16.218,14.704,10.488,15.671
2020-04-03 00:02:10+02:00,16.608,12.097,9.423,14.071
2020-04-03 00:05:10+02:00,18.968,12.931,9.288,14.071
2020-04-03 00:08:11+02:00,16.546,13.185,10.856,14.371
2020-04-03 00:11:11+02:00,16.039,12.294,9.732,17.171
2020-04-03 00:14:12+02:00,16.83,14.528,8.59,15.171
2020-04-03 00:17:12+02:00,17.213,14.034,8.583,12.571
2020-04-03 00:20:12+02:00,16.811,15.716,10.789,12.771
2020-04-03 00:23:12+02:00,16.624,15.777,8.939,13.571
2020-04-03 00:26:13+02:00,17.48,13.959,8.548,12.771
2020-04-03 00:29:13+02:00,18.128,14.149,9.73,9.771
2020-04-03 00:32:13+02:00,16.935,13.981,8.971,12.971
2020-04-03 00:35:13+02:00,18.766,14.413,8.01,13.971
2020-04-03 00:38:13+02:00,16.552,13.198,10.897,13.571
2020-04-03 00:41:14+02:00,17.714,14.801,10.957,14.771
2020-04-03 00:44:14+02:00,16.899,14.487,10.152,16.371
2020-04-03 00:47:14+02:00,17.486,14.676,8.394,16.171
2020-04-03 00:50:14+02:00,18.859,14.733,8.136,16.371
2020-04-03 00:53:14+02:00,18.595,15.173,8.721,15.971
2020-04-03 00:56:15+02:00,18.272,15.846,10.13,16.971
2020-04-03 00:59:15+02:00,17.887,15.162,9.805,15.771
2020-04-03 01:02:15+02:00,18.766,14.833,11.38,14.771
2020-04-03 01:05:15+02:00,18.69,13.88,10.519,13.371
2020-04-03 01:08:15+02:00,17.851,14.758,11.806,13.171
2020-04-03 01:11:16+02:00,16.978,14.078,8.932,12.171
2020-04-03 01:14:16+02:00,18.6,15.032,11.989,14.971
2020-04-03 01:17:16+02:00,17.648,15.277,9.238,16.971
2020-04-03 01:20:16+02:00,16.344,12.579,8.405,15.971
2020-04-03 01:23:16+02:00,18.344,15.709,8.847,15.771
2020-04-03 01:26:17+02:00,16.243,12.974,11.388,18.171
2020-04-03 01:29:17+02:00,17.518,15.781,9.641,19.571
2020-04-03 01:32:17+02:00,17.726,13.213,9.428,19.571
2020-04-03 01:35:17+02:00,19.276,14.113,10.815,18.371
2020-04-03 01:38:17+02:00,16.39,13.061,10.34,17.171
2020-04-03 01:41:18+02:00,17.242,15.344,11.044,18.571
2020-04-03 01:44:18+02:00,19.985,12.76,9.939,16.771
2020-04-03 01:47:18+02:00,19.149,14.219,11.259,18.171
2020-04-03 01:50:18+02:00,17.954,13.942,10.08,19.371
2020-04-03 01:53:18+02:00,17.752,15.335,10.541,18.771
2020-04-03 01:56:20+02:00,16.908,12.332,10.651,19.671
2020-04-03 01:59:20+02:00,19.604,15.827,10.374,18.671
2020-04-03 02:02:59+02:00,18.235,14.217,9.107,18.171
2020-04-03 02:05:59+02:00,16.226,13.566,9.718,17.571
2020-04-03 02:09:00+02:00,19.669,12.585,11.114,16.971
2020-04-03 02:12:00+02:00,17.246,14.129,8.853,15.571
2020-04-03 02:15:00+02:00,16.559,12.677,8.446,17.371
2020-04-03 02:18:00+02:00,17.738,12.33,11.879,15.971
2020-04-03 02:21:00+02:00,19.179,13.834,10.395,15.171
2020-04-03 02:24:01+02:00,16.475,15.587,8.49,15.771
2020-04-03 02:27:01+02:00,18.777,14.51,11.873,13.371
2020-04-03 02:30:01+02:00,19.365,15.679,8.07,12.971
2020-04-03 02:33:02+02:00,16.534,14.623,8.748,13.671
2020-04-03 02:36:02+02:00,16.319,15.397,11.601,12.471
2020-04-03 02:39:03+02:00,18.135,15.166,8.543,12.471
2020-04-03 02:42:03+02:00,16.116,15.784,8.446,10.671
2020-04-03 02:45:03+02:00,19.799,12.659,9.057,11.271
2020-04-03 02:48:03+02:00,19.986,14.629,10.86,12.871
2020-04-03 02:51:03+02:00,18.678,13.25,10.668,13.271
2020-04-03 02:54:04+02:00,16.504,13.442,11.762,15.871
2020-04-03 02:57:04+02:00,19.883,12.989,9.465,15.271
2020-04-03 03:00:04+02:00,18.237,14.286,10.257,14.471
2020-04-03 03:03:04+02:00,18.773,12.693,10.64,15.271
2020-04-03 03:06:04+02:00,19.422,12.267,8.982,16.271
2020-04-03 03:09:05+02:00,19.673,13.206,11.633,16.071
2020-04-03 03:12:05+02:00,16.594,12.795,10.389,17.871
2020-04-03 03:15:05+02:00,17.624,15.159,9.839,16.871
2020-04-03 03:18:11+02:00,18.416,14.459,9.985,15.471
2020-04-03 03:21:17+02:00,17.646,14.3,9.9,15.171
2020-04-03 03:24:17+02:00,19.929,14.82,9.656,14.971
2020-04-03 03:27:17+02:00,18.582,14.981,9.877,15.771
2020-04-03 03:30:17+02:00,16.127,13.716,8.012,15.771
2020-04-03 03:33:17+02:00,19.059,12.636,8.803,15.771
2020-04-03 03:36:18+02:00,18.2,13.273,8.851,15.771
2020-04-03 03:39:18+02:00,17.332,14.89,11.588,14.571
2020-04-03 03:42:18+02:00,19.93,15.298,8.431,13.771
2020-04-03 03:45:18+02:00,17.143,14.673,11.688,12.371
2020-04-03 03:48:18+02:00,18.3,12.376,8.126,11.571
2020-04-03 03:51:19+02:00,16.756,15.752,11.608,13.171
2020-04-03 03:54:19+02:00,16.278,12.264,8.991,11.371
2020-04-03 03:57:20+02:00,18.46,15.922,9.98,10.471
2020-04-03 04:00:20+02:00,17.274,13.918,10.21,10.671
2020-04-03 04:03:20+02:00,17.71,12.544,8.175,9.271
2020-04-03 04:06:21+02:00,17.399,14.196,9.379,9.471
2020-04-03 04:09:21+02:00,19.966,14.051,8.26,8.671
2020-04-03 04:12:21+02:00,16.448,12.949,10.312,7.871
2020-04-03 04:15:21+02:00,18.332,13.899,11.215,9.071
2020-04-03 04:18:21+02:00,16.948,12.901,10.884,11.871
2020-04-03 04:21:22+02:00,19.152,14.942,8.208,12.271
2020-04-03 04:24:22+02:00,18.426,12.606,8.031,13.271
2020-04-03 04:27:22+02:00,19.485,15.327,10.264,13.071
2020-04-03 04:30:22+02:00,17.442,12.37,11.99,13.271
2020-04-03 04:33:22+02:00,18.846,14.121,11.658,13.871
2020-04-03 04:36:23+02:00,16.2,13.795,8.007,13.271
2020-04-03 04:39:23+02:00,18.364,12.404,11.151,13.871
2020-04-03 04:42:23+02:00,16.623,15.849,9.892,14.871
2020-04-03 04:45:24+02:00,19.331,15.412,11.532,16.771
2020-04-03 04:48:25+02:00,19.944,15.725,9.908,17.371
2020-04-03 04:51:25+02:00,16.684,15.713,11.192,15.571
2020-04-03 04:54:25+02:00,18.284,12.962,10.656,15.571
2020-04-03 04:57:25+02:00,17.933,12.157,9.46,15.371
2020-04-03 05:00:25+02:00,18.6,13.433,10.982,16.371
2020-04-03 05:03:26+02:00,18.085,14.675,9.9,17.171
2020-04-03 05:06:26+02:00,18.652,15.344,9.673,16.771
2020-04-03 05:09:26+02:00,19.698,14.688,8.162,17.171
2020-04-03 05:12:26+02:00,18.118,14.306,9.659,17.971
2020-04-03 05:15:26+02:00,17.91,14.938,10.364,18.771
2020-04-03 05:18:27+02:00,19.603,13.022,9.158,19.171
2020-04-03 05:21:27+02:00,17.527,14.772,8.739,19.771
2020-04-03 05:24:27+02:00,18.825,14.531,8.872,19.371
2020-04-03 05:27:27+02:00,17.396,13.336,8.168,18.371
2020-04-03 05:30:27+02:00,16.338,12.366,11.177,19.571
2020-04-03 05:33:28+02:00,16.163,13.447,10.792,16.571
2020-04-03 05:36:28+02:00,16.092,12.975,10.21,18.771
2020-04-03 05:39:28+02:00,18.114,12.537,9.35,13.371
2020-04-03 05:42:28+02:00,18.127,12.668,9.228,13.571
2020-04-03 05:45:28+02:00,17.594,14.772,8.683,11.771
2020-04-03 05:48:29+02:00,16.674,12.102,9.716,9.771
2020-04-03 05:51:29+02:00,18.682,12.798,10.523,9.971
2020-04-03 05:54:29+02:00,17.723,12.651,9.261,11.971
2020-04-03 05:57:29+02:00,16.602,14.983,9.677,12.171
2020-04-03 06:00:30+02:00,19.29,15.186,8.654,10.871
2020-04-03 06:03:31+02:00,18.1,15.497,11.755,11.871
2020-04-03 06:06:31+02:00,17.653,15.697,10.227,13.071
2020-04-03 06:09:31+02:00,19.776,14.116,11.016,15.471
2020-04-03 06:12:31+02:00,17.05,14.07,8.764,16.271
2020-04-03 06:15:32+02:00,16.229,12.281,8.009,18.071
2020-04-03 06:18:32+02:00,17.403,12.86,8.143,18.471
2020-04-03 06:21:32+02:00,18.288,13.311,11.079,18.471
2020-04-03 06:24:32+02:00,17.149,14.915,8.969,19.471
2020-04-03 06:27:32+02:00,17.261,14.931,8.535,19.471
2020-04-03 06:30:33+02:00,16.755,15.723,9.21,18.271
2020-04-03 06:33:33+02:00,18.831,15.38,8.897,16.871
2020-04-03 06:36:33+02:00,19.763,13.47,11.905,19.471
2020-04-03 06:39:35+02:00,19.043,14.515,11.191,16.471
2020-04-03 06:42:35+02:00,17.096,13.921,8.362,14.871
2020-04-03 06:45:36+02:00,16.943,13.958,9.819,13.471
2020-04-03 06:48:36+02:00,18.428,15.953,8.572,14.071
2020-04-03 06:51:36+02:00,18.775,14.396,11.086,14.071
2020-04-03 06:54:36+02:00,19.577,14.63,11.166,14.871
2020-04-03 06:57:36+02:00,19.572,12.051,11.679,16.671
2020-04-03 07:00:37+02:00,18.027,14.105,11.49,16.671
2020-04-03 07:03:37+02:00,18.407,15.48,10.219,17.071
2020-04-03 07:06:37+02:00,18.037,13.513,10.098,16.471
2020-04-03 07:09:37+02:00,19.007,14.803,8.064,14.271
2020-04-03 07:12:37+02:00,16.823,15.219,10.554,11.671
2020-04-03 07:15:38+02:00,19.429,14.826,8.956,10.271
2020-04-03 07:18:38+02:00,18.34,13.099,9.326,11.871
2020-04-03 07:21:38+02:00,19.648,14.947,9.661,11.471
2020-04-03 07:24:38+02:00,18.39,14.983,10.022,11.271
2020-04-03 07:27:39+02:00,18.165,14.017,8.198,10.571
2020-04-03 07:30:40+02:00,17.267,15.851,8.982,10.571
2020-04-03 07:33:40+02:00,19.35,13.39,10.025,8.371
2020-04-03 07:36:41+02:00,18.705,12.776,8.625,10.671
2020-04-03 07:39:41+02:00,19.923,13.954,8.494,11.271
2020-04-03 07:42:41+02:00,18.5,12.325,10.758,10.671
2020-04-03 07:45:42+02:00,18.531,15.478,8.45,8.871
2020-04-03 07:48:42+02:00,18.307,13.749,9.851,9.471
2020-04-03 07:51:42+02:00,16.847,14.298,8.588,8.471
2020-04-03 07:54:42+02:00,16.009,13.266,9.949,6.671
2020-04-03 07:57:43+02:00,16.633,14.387,10.04,7.471
2020-04-03 08:00:43+02:00,17.134,15.835,11.203,4.271
2020-04-03 08:03:43+02:00,18.076,15.466,9.609,5.071
2020-04-03 08:06:43+02:00,17.192,14.521,8.827,7.071
2020-04-03 08:09:43+02:00,17.863,15.031,9.139,5.471
2020-04-03 08:12:44+02:00,19.44,15.543,8.472,6.671
2020-04-03 08:15:44+02:00,19.237,14.023,8.142,6.871
2020-04-03 08:18:44+02:00,18.942,15.663,11.803,8.471
2020-04-03 08:21:44+02:00,19.136,13.411,10.823,8.871
2020-04-03 08:24:44+02:00,18.145,12.48,8.218,9.471
2020-04-03 08:27:46+02:00,18.076,14.15,10.028,9.371
2020-04-03 08:30:46+02:00,19.286,14.058,11.246,10.371
2020-04-03 08:33:47+02:00,17.551,13.033,9.515,12.471
2020-04-03 08:36:47+02:00,18.913,12.408,8.628,14.471
2020-04-03 08:39:47+02:00,19.927,13.72,9.797,13.471
2020-04-03 08:42:59+02:00,19.134,15.295,11.689,12.571
2020-04-03 08:45:59+02:00,18.676,13.83,9.542,12.171
2020-04-03 08:48:59+02:00,19.843,15.833,11.018,13.171
2020-04-03 08:51:59+02:00,17.788,15.692,9.069,13.171
2020-04-03 08:54:59+02:00,19.689,12.179,11.575,13.771
2020-04-03 08:58:00+02:00,16.984,13.493,8.103,16.571
2020-04-03 09:01:00+02:00,18.331,12.8,9.12,15.771
2020-04-03 09:04:00+02:00,18.612,13.734,10.183,16.571
2020-04-03 09:07:00+02:00,16.605,14.493,9.402,15.771
2020-04-03 09:10:00+02:00,17.913,12.479,10.913,16.371
2020-04-03 09:13:01+02:00,17.746,14.73,11.181,13.771
2020-04-03 09:16:01+02:00,18.138,12.157,11.979,11.571
2020-04-03 09:19:02+02:00,19.899,15.865,8.247,9.671
2020-04-03 09:22:02+02:00,16.947,14.077,10.305,9.871
2020-04-03 09:25:02+02:00,16.818,13.223,8.052,10.071
2020-04-03 09:28:03+02:00,16.74,13.738,9.755,9.271
2020-04-03 09:31:03+02:00,19.567,14.909,11.829,8.271
2020-04-03 09:34:03+02:00,19.543,15.108,9.168,7.671
2020-04-03 09:37:03+02:00,18.703,15.607,8.814,7.071
2020-04-03 09:40:04+02:00,17.651,14.646,10.362,8.071
2020-04-03 09:43:04+02:00,17.111,12.897,10.47,6.671
2020-04-03 09:46:04+02:00,18.783,13.155,11.937,7.071
2020-04-03 09:49:04+02:00,17.715,14.999,8.466,7.071
2020-04-03 09:52:04+02:00,18.444,14.833,8.044,7.271
2020-04-03 09:55:05+02:00,18.147,12.456,8.171,5.871
2020-04-03 09:58:05+02:00,17.119,13.31,9.497,7.871
2020-04-03 10:01:05+02:00,16.389,15.926,9.352,10.271
2020-04-03 10:04:05+02:00,17.543,12.97,11.627,9.871
2020-04-03 10:07:05+02:00,19.582,13.922,8.277,10.871
2020-04-03 10:10:06+02:00,18.75,13.23,10.59,11.671
2020-04-03 10:13:06+02:00,19.918,15.855,11.936,11.271
2020-04-03 10:16:07+02:00,18.026,15.135,11.01,11.171
2020-04-03 10:19:07+02:00,19.599,12.536,9.885,9.571
2020-04-03 10:22:07+02:00,16.268,12.874,11.484,9.771
2020-04-03 10:25:08+02:00,17.206,13.904,11.423,11.371
2020-04-03 10:28:08+02:00,19.749,15.917,8.833,11.571
2020-04-03 10:31:08+02:00,16.395,12.91,10.395,10.971
2020-04-03 10:34:09+02:00,16.595,13.034,11.135,11.671
2020-04-03 10:37:09+02:00,17.596,15.812,8.793,12.671
2020-04-03 10:40:10+02:00,17.528,14.483,11.495,11.471
2020-04-03 10:43:10+02:00,17.138,13.887,9.215,9.871
2020-04-03 10:46:10+02:00,19.743,14.195,11.451,11.471
2020-04-03 10:49:10+02:00,18.16,12.979,10.854,9.271
2020-04-03 10:52:11+02:00,18.059,13.619,11.756,6.971
2020-04-03 10:55:12+02:00,19.317,12.761,10.607,6.771
2020-04-03 10:58:12+02:00,17.918,15.297,11.219,4.971
2020-04-03 11:01:12+02:00,16.88,12.366,9.438,5.771
2020-04-03 11:04:12+02:00,18.378,14.864,10.245,6.571
2020-04-03 11:07:13+02:00,17.649,12.658,10.24,8.371
