Date and Time,input_6,in_6_calculated
2020-04-13 00:36:57+02:00,14.199,23.1872
2020-04-13 00:37:27+02:00,11.527,22.3522
2020-04-13 00:37:57+02:00,13.261,22.8941
2020-04-13 00:38:27+02:00,11.319,22.2872
2020-04-13 00:38:57+02:00,12.833,22.7603
2020-04-13 00:39:27+02:00,14.035,23.1359
2020-04-13 00:39:57+02:00,14.128,23.165
2020-04-13 00:40:27+02:00,11.2,22.25
2020-04-13 00:40:57+02:00,13.935,23.1047
2020-04-13 00:41:27+02:00,12.872,22.7725
2020-04-13 00:41:57+02:00,13.064,22.8325
2020-04-13 00:42:27+02:00,13.02,22.8188
2020-04-13 00:42:57+02:00,14.903,23.4072
2020-04-13 00:43:27+02:00,13.553,22.9853
2020-04-13 00:43:57+02:00,11.63,22.3844
2020-04-13 00:44:27+02:00,11.679,22.3997
2020-04-13 00:44:57+02:00,14.687,23.3397
2020-04-13 00:45:28+02:00,12.525,22.6641
2020-04-13 00:45:58+02:00,13.845,23.0766
2020-04-13 00:46:28+02:00,13.924,23.1012
2020-04-13 00:46:58+02:00,14.55,23.2969
2020-04-13 00:47:28+02:00,14.298,23.2181
2020-04-13 00:47:58+02:00,11.448,22.3275
2020-04-13 00:48:28+02:00,13.754,23.0481
2020-04-13 00:48:58+02:00,14.335,23.2297
2020-04-13 00:49:28+02:00,12.543,22.6697
2020-04-13 00:49:58+02:00,11.859,22.4559
2020-04-13 00:50:28+02:00,11.045,22.2016
2020-04-13 00:50:58+02:00,13.949,23.1091
2020-04-13 00:51:28+02:00,13.251,22.8909
2020-04-13 00:51:58+02:00,13.051,22.8284
2020-04-13 00:52:28+02:00,14.081,23.1503
2020-04-13 00:52:58+02:00,11.227,22.2584
2020-04-13 00:53:28+02:00,13.774,23.0544
2020-04-13 00:53:58+02:00,13.266,22.8956
2020-04-13 00:54:28+02:00,13.186,22.8706
2020-04-13 00:54:58+02:00,11.3,22.2812
2020-04-13 00:55:28+02:00,14.459,23.2684
2020-04-13 00:55:59+02:00,13.328,22.915
2020-04-13 00:56:29+02:00,14.981,23.4316
2020-04-13 00:56:59+02:00,14.232,23.1975
2020-04-13 00:57:29+02:00,13.197,22.8741
2020-04-13 00:57:59+02:00,13.089,22.8403
2020-04-13 00:58:29+02:00,13.576,22.9925
2020-04-13 00:58:59+02:00,12.117,22.5366
2020-04-13 00:59:30+02:00,12.521,22.6628
2020-04-13 01:00:00+02:00,14.574,23.3044
2020-04-13 01:00:30+02:00,11.6,22.375
2020-04-13 01:01:00+02:00,11.208,22.2525
2020-04-13 01:01:30+02:00,14.774,23.3669
2020-04-13 01:02:00+02:00,12.607,22.6897
2020-04-13 01:02:30+02:00,14.701,23.3441
2020-04-13 01:03:00+02:00,12.72,22.725
2020-04-13 01:03:30+02:00,12.856,22.7675
2020-04-13 01:04:00+02:00,11.347,22.2959
2020-04-13 01:04:30+02:00,11.056,22.205
2020-04-13 01:05:00+02:00,13.459,22.9559
2020-04-13 01:05:30+02:00,12.901,22.7816
2020-04-13 01:06:00+02:00,14.43,23.2594
2020-04-13 01:06:30+02:00,11.483,22.3384
2020-04-13 01:07:00+02:00,12.068,22.5212
2020-04-13 01:07:31+02:00,13.304,22.9075
2020-04-13 01:08:01+02:00,14.469,23.2716
2020-04-13 01:08:31+02:00,13.972,23.1162
2020-04-13 01:09:01+02:00,13.181,22.8691
2020-04-13 01:09:31+02:00,13.403,22.9384
2020-04-13 01:10:01+02:00,13.501,22.9691
2020-04-13 01:10:31+02:00,12.708,22.7213
2020-04-13 01:11:01+02:00,13.199,22.8747
2020-04-13 01:11:31+02:00,14.534,23.2919
2020-04-13 01:12:01+02:00,14.183,23.1822
2020-04-13 01:12:31+02:00,13.454,22.9544
2020-04-13 01:13:01+02:00,14.094,23.1544
2020-04-13 01:13:31+02:00,11.315,22.2859
2020-04-13 01:14:02+02:00,11.109,22.2216
2020-04-13 01:14:32+02:00,11.844,22.4513
2020-04-13 01:15:02+02:00,14.185,23.1828
2020-04-13 01:15:32+02:00,14.324,23.2262
2020-04-13 01:16:02+02:00,13.244,22.8888
2020-04-13 01:16:32+02:00,11.101,22.2191
2020-04-13 01:17:02+02:00,14.327,23.2272
2020-04-13 01:17:32+02:00,13.67,23.0219
2020-04-13 01:18:02+02:00,13.698,23.0306
2020-04-13 01:18:32+02:00,14.101,23.1566
2020-04-13 01:19:02+02:00,13.859,23.0809
2020-04-13 01:19:32+02:00,12.297,22.5928
2020-04-13 01:20:02+02:00,11.412,22.3162
2020-04-13 01:20:32+02:00,14.208,23.19
2020-04-13 01:21:02+02:00,14.979,23.4309
2020-04-13 01:21:32+02:00,11.949,22.4841
2020-04-13 01:22:02+02:00,11.847,22.4522
2020-04-13 01:22:32+02:00,14.819,23.3809
2020-04-13 01:23:02+02:00,12.797,22.7491
2020-04-13 01:23:32+02:00,13.253,22.8916
2020-04-13 01:24:02+02:00,12.175,22.5547
2020-04-13 01:24:32+02:00,14.035,23.1359
2020-04-13 01:25:02+02:00,11.321,22.2878
2020-04-13 01:25:32+02:00,11.992,22.4975
2020-04-13 01:26:02+02:00,11.784,22.4325
2020-04-13 01:26:32+02:00,13.122,22.8506
2020-04-13 01:27:02+02:00,14.897,23.4053
2020-04-13 01:27:32+02:00,11.712,22.41
2020-04-13 01:28:02+02:00,13.532,22.9788
2020-04-13 01:28:33+02:00,14.337,23.2303
2020-04-13 01:29:03+02:00,11.129,22.2278
2020-04-13 01:29:33+02:00,12.247,22.5772
2020-04-13 01:30:03+02:00,13.743,23.0447
2020-04-13 01:30:33+02:00,12.158,22.5494
2020-04-13 01:31:03+02:00,12.737,22.7303
2020-04-13 01:31:33+02:00,12.566,22.6769
2020-04-13 01:32:03+02:00,11.112,22.2225
2020-04-13 01:32:33+02:00,11.212,22.2537
2020-04-13 01:33:03+02:00,14.817,23.3803
2020-04-13 01:33:33+02:00,13.986,23.1206
2020-04-13 01:34:03+02:00,11.533,22.3541
2020-04-13 01:34:33+02:00,13.995,23.1234
2020-04-13 01:35:03+02:00,13.686,23.0269
2020-04-13 01:35:33+02:00,12.131,22.5409
2020-04-13 01:36:03+02:00,14.12,23.1625
2020-04-13 01:36:33+02:00,14.817,23.3803
2020-04-13 01:37:03+02:00,14.252,23.2038
2020-04-13 01:37:33+02:00,13.473,22.9603
2020-04-13 01:38:03+02:00,14.11,23.1594
2020-04-13 01:38:33+02:00,14.47,23.2719
2020-04-13 01:39:03+02:00,13.491,22.9659
2020-04-13 01:39:33+02:00,14.864,23.395
2020-04-13 01:40:03+02:00,11.737,22.4178
2020-04-13 01:40:33+02:00,14.904,23.4075
2020-04-13 01:41:03+02:00,13.177,22.8678
2020-04-13 01:41:33+02:00,12.8,22.75
2020-04-13 01:42:03+02:00,13.433,22.9478
2020-04-13 01:42:33+02:00,11.873,22.4603
2020-04-13 01:43:04+02:00,14.485,23.2766
2020-04-13 01:43:34+02:00,11.484,22.3388
2020-04-13 01:44:04+02:00,13.41,22.9406
2020-04-13 01:44:34+02:00,11.754,22.4231
2020-04-13 01:45:04+02:00,14.025,23.1328
2020-04-13 01:45:34+02:00,13.561,22.9878
2020-04-13 01:46:04+02:00,13.813,23.0666
2020-04-13 01:46:34+02:00,11.754,22.4231
2020-04-13 01:47:04+02:00,11.134,22.2294
2020-04-13 01:47:34+02:00,14.179,23.1809
2020-04-13 01:48:04+02:00,12.796,22.7488
2020-04-13 01:48:34+02:00,11.023,22.1947
2020-04-13 01:49:04+02:00,11.493,22.3416
2020-04-13 01:49:34+02:00,13.64,23.0125
2020-04-13 01:50:04+02:00,12.047,22.5147
2020-04-13 01:50:34+02:00,14.314,23.2231
2020-04-13 01:51:04+02:00,13.968,23.115
2020-04-13 01:51:34+02:00,14.02,23.1313
2020-04-13 01:52:04+02:00,12.684,22.7138
2020-04-13 01:52:34+02:00,11.258,22.2681
2020-04-13 01:53:04+02:00,12.146,22.5456
2020-04-13 01:53:34+02:00,14.799,23.3747
2020-04-13 01:54:04+02:00,14.815,23.3797
2020-04-13 01:54:34+02:00,13.575,22.9922
2020-04-13 01:55:04+02:00,14.532,23.2913
2020-04-13 01:55:34+02:00,14.677,23.3366
2020-04-13 01:56:04+02:00,14.287,23.2147
2020-04-13 01:56:34+02:00,13.306,22.9081
2020-04-13 01:57:04+02:00,13.675,23.0234
2020-04-13 01:57:35+02:00,12.633,22.6978
2020-04-13 01:58:05+02:00,13.163,22.8634
2020-04-13 01:58:35+02:00,13.846,23.0769
2020-04-13 01:59:05+02:00,14.745,23.3578
2020-04-13 01:59:35+02:00,12.45,22.6406
2020-04-13 02:00:29+02:00,14.501,23.2816
2020-04-13 02:00:59+02:00,13.205,22.8766
2020-04-13 02:01:29+02:00,11.446,22.3269
2020-04-13 02:01:59+02:00,11.002,22.1881
2020-04-13 02:02:29+02:00,12.408,22.6275
2020-04-13 02:02:59+02:00,13.879,23.0872
2020-04-13 02:03:29+02:00,11.166,22.2394
2020-04-13 02:03:59+02:00,12.72,22.725
2020-04-13 02:04:29+02:00,14.827,23.3834
2020-04-13 02:04:59+02:00,13.279,22.8997
2020-04-13 02:05:29+02:00,13.908,23.0963
2020-04-13 02:05:59+02:00,14.124,23.1637
2020-04-13 02:06:29+02:00,12.858,22.7681
2020-04-13 02:06:59+02:00,13.988,23.1213
2020-04-13 02:07:29+02:00,12.623,22.6947
2020-04-13 02:07:59+02:00,12.171,22.5534
2020-04-13 02:08:29+02:00,12.562,22.6756
2020-04-13 02:08:59+02:00,13.474,22.9606
2020-04-13 02:09:29+02:00,11.037,22.1991
2020-04-13 02:09:59+02:00,14.175,23.1797
2020-04-13 02:10:29+02:00,11.227,22.2584
2020-04-13 02:10:59+02:00,11.261,22.2691
2020-04-13 02:11:29+02:00,13.247,22.8897
2020-04-13 02:12:00+02:00,13.949,23.1091
2020-04-13 02:12:30+02:00,11.459,22.3309
2020-04-13 02:13:00+02:00,12.811,22.7534
2020-04-13 02:13:30+02:00,14.692,23.3412
2020-04-13 02:14:00+02:00,13.031,22.8222
2020-04-13 02:14:30+02:00,11.937,22.4803
2020-04-13 02:15:00+02:00,14.098,23.1556
2020-04-13 02:15:30+02:00,13.31,22.9094
2020-04-13 02:16:00+02:00,13.755,23.0484
2020-04-13 02:16:30+02:00,11.446,22.3269
2020-04-13 02:17:00+02:00,12.376,22.6175
2020-04-13 02:17:30+02:00,12.265,22.5828
2020-04-13 02:18:00+02:00,11.79,22.4344
2020-04-13 02:18:30+02:00,12.25,22.5781
2020-04-13 02:19:00+02:00,11.323,22.2884
2020-04-13 02:19:30+02:00,12.151,22.5472
2020-04-13 02:20:00+02:00,13.082,22.8381
2020-04-13 02:20:30+02:00,13.369,22.9278
2020-04-13 02:21:00+02:00,13.223,22.8822
2020-04-13 02:21:30+02:00,14.011,23.1284
2020-04-13 02:22:00+02:00,11.536,22.355
2020-04-13 02:22:30+02:00,12.052,22.5163
2020-04-13 02:23:00+02:00,12.382,22.6194
2020-04-13 02:23:30+02:00,11.854,22.4544
2020-04-13 02:24:00+02:00,12.38,22.6187
2020-04-13 02:24:30+02:00,12.842,22.7631
2020-04-13 02:25:00+02:00,13.049,22.8278
2020-04-13 02:25:30+02:00,13.546,22.9831
2020-04-13 02:26:00+02:00,11.688,22.4025
2020-04-13 02:26:31+02:00,12.378,22.6181
2020-04-13 02:27:01+02:00,12.498,22.6556
2020-04-13 02:27:31+02:00,14.402,23.2506
2020-04-13 02:28:01+02:00,11.434,22.3231
2020-04-13 02:28:31+02:00,14.255,23.2047
2020-04-13 02:29:01+02:00,12.406,22.6269
2020-04-13 02:29:31+02:00,14.214,23.1919
2020-04-13 02:30:01+02:00,13.525,22.9766
2020-04-13 02:30:31+02:00,14.401,23.2503
2020-04-13 02:31:01+02:00,14.212,23.1912
2020-04-13 02:31:31+02:00,13.124,22.8512
2020-04-13 02:32:01+02:00,14.938,23.4181
2020-04-13 02:32:31+02:00,14.529,23.2903
2020-04-13 02:33:01+02:00,12.206,22.5644
2020-04-13 02:33:31+02:00,13.385,22.9328
2020-04-13 02:34:01+02:00,11.921,22.4753
2020-04-13 02:34:31+02:00,14.92,23.4125
2020-04-13 02:35:01+02:00,11.986,22.4956
2020-04-13 02:35:31+02:00,11.903,22.4697
2020-04-13 02:36:01+02:00,12.265,22.5828
2020-04-13 02:36:31+02:00,11.262,22.2694
2020-04-13 02:37:01+02:00,13.516,22.9737
2020-04-13 02:37:31+02:00,12.044,22.5138
2020-04-13 02:38:01+02:00,11.775,22.4297
2020-04-13 02:38:31+02:00,14.828,23.3838
2020-04-13 02:39:01+02:00,13.237,22.8866
2020-04-13 02:39:31+02:00,11.468,22.3337
2020-04-13 02:40:01+02:00,11.162,22.2381
2020-04-13 02:40:31+02:00,13.594,22.9981
2020-04-13 02:41:02+02:00,11.775,22.4297
2020-04-13 02:41:32+02:00,11.516,22.3487
2020-04-13 02:42:02+02:00,14.666,23.3331
2020-04-13 02:42:32+02:00,12.348,22.6087
2020-04-13 02:43:02+02:00,11.235,22.2609
2020-04-13 02:43:32+02:00,11.914,22.4731
2020-04-13 02:44:02+02:00,11.076,22.2113
2020-04-13 02:44:32+02:00,12.348,22.6087
2020-04-13 02:45:02+02:00,11.273,22.2728
2020-04-13 02:45:32+02:00,14.072,23.1475
2020-04-13 02:46:02+02:00,13.111,22.8472
2020-04-13 02:46:32+02:00,12.492,22.6537
2020-04-13 02:47:02+02:00,13.556,22.9862
2020-04-13 02:47:32+02:00,11.879,22.4622
2020-04-13 02:48:02+02:00,13.39,22.9344
2020-04-13 02:48:32+02:00,12.952,22.7975
2020-04-13 02:49:02+02:00,14.3,23.2188
2020-04-13 02:49:32+02:00,12.856,22.7675
2020-04-13 02:50:02+02:00,13.85,23.0781
2020-04-13 02:50:32+02:00,14.277,23.2116
2020-04-13 02:51:02+02:00,14.229,23.1966
2020-04-13 02:51:32+02:00,14.446,23.2644
2020-04-13 02:52:02+02:00,12.461,22.6441
2020-04-13 02:52:32+02:00,12.085,22.5266
2020-04-13 02:53:02+02:00,12.732,22.7288
2020-04-13 02:53:32+02:00,11.354,22.2981
2020-04-13 02:54:02+02:00,11.449,22.3278
2020-04-13 02:54:32+02:00,11.503,22.3447
2020-04-13 02:55:02+02:00,11.068,22.2087
2020-04-13 02:55:33+02:00,12.467,22.6459
2020-04-13 02:56:03+02:00,13.104,22.845
2020-04-13 02:56:33+02:00,14.122,23.1631
2020-04-13 02:57:08+02:00,14.516,23.2862
2020-04-13 02:57:42+02:00,14.62,23.3188
2020-04-13 02:58:12+02:00,11.144,22.2325
2020-04-13 02:58:42+02:00,13.335,22.9172
2020-04-13 02:59:12+02:00,11.316,22.2862
2020-04-13 02:59:42+02:00,14.356,23.2362
2020-04-13 03:00:12+02:00,12.71,22.7219
2020-04-13 03:00:42+02:00,11.48,22.3375
2020-04-13 03:01:12+02:00,13.543,22.9822
2020-04-13 03:01:42+02:00,12.254,22.5794
2020-04-13 03:02:12+02:00,14.018,23.1306
2020-04-13 03:02:42+02:00,12.171,22.5534
2020-04-13 03:03:12+02:00,13.804,23.0637
2020-04-13 03:03:42+02:00,12.898,22.7806
2020-04-13 03:04:12+02:00,12.369,22.6153
2020-04-13 03:04:42+02:00,14.495,23.2797
2020-04-13 03:05:12+02:00,12.225,22.5703
2020-04-13 03:05:42+02:00,13.796,23.0613
2020-04-13 03:06:12+02:00,12.305,22.5953
2020-04-13 03:06:42+02:00,14.548,23.2962
2020-04-13 03:07:12+02:00,13.848,23.0775
2020-04-13 03:07:42+02:00,14.507,23.2834
2020-04-13 03:08:12+02:00,13.88,23.0875
2020-04-13 03:08:42+02:00,13.632,23.01
2020-04-13 03:09:12+02:00,13.298,22.9056
2020-04-13 03:09:43+02:00,12.645,22.7016
2020-04-13 03:10:13+02:00,12.62,22.6938
2020-04-13 03:10:43+02:00,14.356,23.2362
2020-04-13 03:11:13+02:00,14.946,23.4206
2020-04-13 03:11:43+02:00,11.794,22.4356
2020-04-13 03:12:13+02:00,11.982,22.4944
2020-04-13 03:12:43+02:00,13.128,22.8525
2020-04-13 03:13:13+02:00,13.886,23.0894
2020-04-13 03:13:43+02:00,14.207,23.1897
2020-04-13 03:14:13+02:00,14.637,23.3241
2020-04-13 03:14:43+02:00,14.635,23.3234
2020-04-13 03:15:13+02:00,13.327,22.9147
2020-04-13 03:15:43+02:00,12.005,22.5016
2020-04-13 03:16:13+02:00,14.111,23.1597
2020-04-13 03:16:43+02:00,12.455,22.6422
2020-04-13 03:17:13+02:00,13.241,22.8878
2020-04-13 03:17:43+02:00,13.963,23.1134
2020-04-13 03:18:13+02:00,11.518,22.3494
2020-04-13 03:18:43+02:00,12.184,22.5575
2020-04-13 03:19:13+02:00,13.669,23.0216
2020-04-13 03:19:43+02:00,11.256,22.2675
2020-04-13 03:20:13+02:00,11.496,22.3425
2020-04-13 03:20:43+02:00,11.516,22.3487
2020-04-13 03:21:13+02:00,12.63,22.6969
2020-04-13 03:21:43+02:00,11.522,22.3506
2020-04-13 03:22:13+02:00,13.288,22.9025
2020-04-13 03:22:43+02:00,13.324,22.9137
2020-04-13 03:23:13+02:00,11.62,22.3813
2020-04-13 03:23:43+02:00,13.32,22.9125
