Date and Time,input_1
2020-04-13 07:15:31+02:00,5.12
2020-04-13 07:18:32+02:00,6.72
2020-04-13 07:21:32+02:00,4.92
2020-04-13 07:24:32+02:00,4.12
2020-04-13 07:27:32+02:00,8.12
2020-04-13 07:30:33+02:00,4.52
2020-04-13 07:33:33+02:00,4.12
2020-04-13 07:36:33+02:00,5.12
2020-04-13 07:39:33+02:00,7.72
2020-04-13 07:42:33+02:00,8.52
2020-04-13 07:45:34+02:00,7.72
2020-04-13 07:48:34+02:00,7.12
2020-04-13 07:51:34+02:00,7.32
2020-04-13 07:54:34+02:00,9.32
2020-04-13 07:57:34+02:00,11.12
2020-04-13 08:00:35+02:00,10.12
2020-04-13 08:03:35+02:00,10.12
2020-04-13 08:06:35+02:00,12.12
2020-04-13 08:09:35+02:00,10.92
2020-04-13 08:12:35+02:00,13.92
2020-04-13 08:15:36+02:00,11.92
2020-04-13 08:18:36+02:00,11.72
2020-04-13 08:21:36+02:00,11.72
2020-04-13 08:24:36+02:00,9.72
2020-04-13 08:27:36+02:00,10.52
2020-04-13 08:30:37+02:00,6.92
2020-04-13 08:33:37+02:00,6.52
2020-04-13 08:36:37+02:00,6.32
2020-04-13 08:39:37+02:00,6.12
2020-04-13 08:42:38+02:00,6.72
2020-04-13 08:45:38+02:00,8.32
2020-04-13 08:48:38+02:00,8.12
2020-04-13 08:51:38+02:00,9.12
2020-04-13 08:54:38+02:00,8.72
2020-04-13 08:57:39+02:00,9.52
2020-04-13 09:00:39+02:00,9.52
2020-04-13 09:03:39+02:00,8.92
2020-04-13 09:06:40+02:00,10.02
2020-04-13 09:09:40+02:00,11.02
2020-04-13 09:12:41+02:00,9.62
2020-04-13 09:15:41+02:00,9.02
2020-04-13 09:18:41+02:00,10.22
2020-04-13 09:21:41+02:00,11.82
2020-04-13 09:24:41+02:00,11.82
2020-04-13 09:27:42+02:00,10.62
2020-04-13 09:30:42+02:00,8.22
2020-04-13 09:33:42+02:00,8.82
2020-04-13 09:36:42+02:00,10.02
2020-04-13 09:39:42+02:00,9.42
2020-04-13 09:42:43+02:00,9.62
2020-04-13 09:45:43+02:00,10.02
2020-04-13 09:48:43+02:00,11.22
2020-04-13 09:51:43+02:00,12.42
2020-04-13 09:54:44+02:00,11.62
2020-04-13 09:57:44+02:00,11.22
2020-04-13 10:00:44+02:00,11.02
2020-04-13 10:03:44+02:00,13.02
2020-04-13 10:06:44+02:00,12.22
2020-04-13 10:16:29+02:00,6.373
2020-04-13 10:37:22+02:00,
2020-04-13 10:40:23+02:00,
2020-04-13 10:43:23+02:00,
2020-04-13 10:46:23+02:00,
2020-04-13 10:49:23+02:00,
2020-04-13 10:52:24+02:00,
2020-04-13 10:55:24+02:00,
2020-04-13 10:58:24+02:00,
2020-04-13 11:01:24+02:00,
2020-04-13 12:23:49+02:00,
2020-04-13 12:26:50+02:00,
2020-04-13 12:51:39+02:00,
2020-04-13 16:36:15+02:00,14.607
2020-04-13 16:40:33+02:00,4.001
2020-04-13 16:43:33+02:00,5.201
2020-04-13 16:46:33+02:00,4.601
2020-04-13 16:49:33+02:00,5.601
2020-04-13 16:52:33+02:00,4.401
2020-04-13 16:55:34+02:00,5.001
2020-04-13 16:58:35+02:00,4.301
2020-04-13 17:01:35+02:00,4.301
2020-04-13 17:04:35+02:00,5.701
2020-04-13 17:07:35+02:00,5.901
2020-04-13 17:10:36+02:00,5.101
2020-04-13 17:13:36+02:00,5.101
2020-04-13 17:16:37+02:00,4.801
2020-04-13 17:19:37+02:00,5.401
2020-04-13 17:22:37+02:00,6.401
2020-04-13 17:25:38+02:00,9.001
2020-04-13 17:28:40+02:00,9.601
2020-04-13 17:31:40+02:00,7.201
2020-04-13 17:34:41+02:00,7.701
2020-04-13 17:37:41+02:00,10.101
2020-04-13 17:40:42+02:00,9.701
2020-04-13 17:43:43+02:00,8.201
2020-04-13 17:46:43+02:00,6.201
2020-04-13 17:49:43+02:00,7.601
2020-04-13 17:52:43+02:00,6.401
2020-04-13 17:55:44+02:00,7.401
2020-04-13 17:58:44+02:00,7.601
2020-04-13 18:01:44+02:00,5.601
2020-04-13 18:04:44+02:00,4.001
2020-04-13 18:07:44+02:00,4.601
2020-04-13 18:10:45+02:00,5.401
2020-04-13 18:13:45+02:00,7.401
2020-04-13 18:16:46+02:00,6.701
2020-04-13 18:19:46+02:00,6.701
2020-04-13 18:22:46+02:00,6.901
2020-04-13 18:25:47+02:00,5.901
2020-04-13 18:28:47+02:00,5.101
2020-04-13 18:31:48+02:00,4.001
2020-04-13 18:34:48+02:00,4.401
2020-04-13 18:37:48+02:00,5.601
2020-04-13 18:40:49+02:00,6.201
2020-04-13 18:43:49+02:00,4.401
2020-04-13 18:46:50+02:00,7.101
2020-04-13 18:49:50+02:00,8.301
2020-04-13 18:52:50+02:00,8.701
2020-04-13 18:55:50+02:00,6.501
2020-04-13 18:58:52+02:00,5.801
2020-04-13 19:01:52+02:00,8.401
2020-04-13 19:04:53+02:00,9.901
2020-04-13 19:07:53+02:00,11.301
2020-04-13 19:10:53+02:00,11.901
2020-04-13 19:13:54+02:00,13.901
2020-04-13 19:16:54+02:00,12.701
2020-04-13 19:19:54+02:00,13.501
2020-04-13 19:22:54+02:00,16.701
2020-04-13 19:25:55+02:00,17.001
2020-04-13 19:28:56+02:00,17.801
2020-04-13 19:31:56+02:00,15.401
2020-04-13 19:34:56+02:00,14.401
2020-04-13 19:37:56+02:00,15.801
2020-04-13 19:40:56+02:00,15.201
2020-04-13 19:43:57+02:00,14.601
2020-04-13 19:46:57+02:00,15.201
2020-04-13 19:49:57+02:00,16.201
2020-04-13 19:52:57+02:00,18.401
2020-04-13 19:55:57+02:00,18.801
2020-04-13 19:58:58+02:00,18.201
2020-04-13 20:01:58+02:00,17.201
2020-04-13 20:04:59+02:00,15.301
2020-04-13 20:07:59+02:00,14.501
2020-04-13 20:10:59+02:00,15.301
2020-04-13 20:14:00+02:00,16.901
2020-04-13 20:17:00+02:00,16.701
2020-04-13 20:20:01+02:00,14.801
2020-04-13 20:23:01+02:00,15.201
2020-04-13 20:26:01+02:00,14.001
2020-04-13 20:29:02+02:00,14.801
2020-04-13 20:32:02+02:00,14.201
2020-04-13 20:35:04+02:00,15.401
2020-04-13 20:38:04+02:00,15.401
2020-04-13 20:41:05+02:00,18.001
2020-04-13 20:44:05+02:00,18.201
2020-04-13 20:47:05+02:00,18.801
2020-04-13 20:50:05+02:00,17.801
2020-04-13 20:53:06+02:00,19.101
2020-04-13 20:56:06+02:00,17.501
2020-04-13 20:59:07+02:00,16.901
2020-04-13 21:02:07+02:00,17.901
2020-04-13 21:05:07+02:00,19.901
2020-04-13 21:08:07+02:00,18.901
2020-04-13 21:11:08+02:00,19.501
2020-04-13 21:14:09+02:00,19.201
2020-04-13 21:17:09+02:00,17.401
2020-04-13 21:20:10+02:00,19.501
2020-04-13 21:23:10+02:00,16.701
2020-04-13 21:26:10+02:00,16.901
2020-04-13 21:29:11+02:00,17.101
2020-04-13 21:32:12+02:00,17.401
2020-04-13 21:35:12+02:00,18.401
2020-04-13 21:38:12+02:00,18.001
2020-04-13 21:41:12+02:00,18.001
2020-04-13 21:44:13+02:00,19.001
2020-04-13 21:47:13+02:00,20.001
2020-04-13 21:50:13+02:00,19.001
2020-04-13 21:53:13+02:00,19.401
2020-04-13 21:56:13+02:00,19.001
2020-04-13 21:59:14+02:00,19.601
2020-04-13 22:02:15+02:00,18.501
2020-04-13 22:05:15+02:00,19.301
2020-04-13 22:08:15+02:00,17.901
2020-04-13 22:11:15+02:00,18.501
2020-04-13 22:14:16+02:00,19.701
2020-04-13 22:17:17+02:00,18.401
2020-04-13 22:20:17+02:00,18.201
2020-04-13 22:23:17+02:00,18.201
2020-04-13 22:26:17+02:00,17.601
2020-04-13 22:29:18+02:00,16.401
2020-04-13 22:32:19+02:00,15.501
2020-04-13 22:35:19+02:00,17.501
2020-04-13 22:38:19+02:00,17.501
2020-04-13 22:41:19+02:00,18.101
2020-04-13 22:44:20+02:00,18.501
2020-04-13 22:47:20+02:00,18.701
2020-04-13 22:50:22+02:00,19.901
