Date and Time,input_2,in_4_calculated
2020-04-13 02:57:08+02:00,8.447,24.5606
2020-04-13 03:00:12+02:00,8.737,23.9475
2020-04-13 03:03:12+02:00,11.138,24.2172
2020-04-13 03:06:12+02:00,11.608,24.3281
2020-04-13 03:09:12+02:00,10.335,24.1044
2020-04-13 03:12:13+02:00,10.331,24.3131
2020-04-13 03:15:13+02:00,10.607,24.5728
2020-04-13 03:18:13+02:00,8.452,24.7072
2020-04-13 03:21:13+02:00,9.098,24.9641
2020-04-13 03:24:14+02:00,10.378,23.9306
2020-04-13 03:27:14+02:00,9.841,24.1503
2020-04-13 03:30:14+02:00,9.722,24.2597
2020-04-13 03:33:14+02:00,8.36,24.3253
2020-04-13 03:36:14+02:00,9.326,24.5247
2020-04-13 03:39:15+02:00,9.85,24.8678
2020-04-13 03:42:15+02:00,10.898,24.9075
2020-04-13 03:45:15+02:00,9.419,24.5528
2020-04-13 03:48:15+02:00,8.125,24.225
2020-04-13 03:51:15+02:00,10.406,24.7588
2020-04-13 03:54:16+02:00,10.614,24.2172
2020-04-13 03:57:16+02:00,11.319,24.3831
2020-04-13 04:00:16+02:00,9.753,24.6537
2020-04-13 04:03:16+02:00,11.086,23.8506
2020-04-13 04:06:16+02:00,10.847,24.5606
2020-04-13 04:09:17+02:00,9.13,24.6178
2020-04-13 04:12:17+02:00,9.817,24.2275
2020-04-13 04:15:17+02:00,11.08,24.0391
2020-04-13 04:18:17+02:00,10.632,24.0547
2020-04-13 04:21:17+02:00,10.763,24.1178
2020-04-13 04:24:18+02:00,9.211,24.6612
2020-04-13 04:27:18+02:00,10.929,24.4181
2020-04-13 04:30:18+02:00,9.539,24.1
2020-04-13 04:33:18+02:00,11.007,24.2797
2020-04-13 04:36:19+02:00,9.822,24.7569
2020-04-13 04:39:19+02:00,8.121,24.7812
2020-04-13 04:42:19+02:00,11.262,23.8878
2020-04-13 04:45:19+02:00,8.134,24.1747
2020-04-13 04:48:19+02:00,9.979,24.0556
2020-04-13 04:51:20+02:00,10.84,24.4825
2020-04-13 04:54:20+02:00,11.713,24.3013
2020-04-13 04:57:20+02:00,10.303,24.8219
2020-04-13 05:00:20+02:00,8.617,24.9916
2020-04-13 05:03:21+02:00,8.57,23.9837
2020-04-13 05:06:22+02:00,8.252,24.1688
2020-04-13 05:09:22+02:00,8.015,24.0122
2020-04-13 05:12:22+02:00,8.961,24.5941
2020-04-13 05:15:22+02:00,11.73,24.4869
2020-04-13 05:18:22+02:00,8.881,23.7694
2020-04-13 05:21:23+02:00,10.512,24.7337
2020-04-13 05:24:23+02:00,8.87,24.1334
2020-04-13 05:27:23+02:00,8.964,24.775
2020-04-13 05:30:23+02:00,11.186,24.27
2020-04-13 05:33:23+02:00,11.818,24.53
2020-04-13 05:36:24+02:00,9.922,24.9566
2020-04-13 05:39:24+02:00,11.73,24.5041
2020-04-13 05:42:24+02:00,11.183,24.1294
2020-04-13 05:45:24+02:00,11.141,24.4244
2020-04-13 05:48:24+02:00,10.136,24.8097
2020-04-13 05:51:25+02:00,10.34,24.0259
2020-04-13 05:54:25+02:00,10.357,24.0588
2020-04-13 05:57:25+02:00,8.374,24.6931
2020-04-13 06:00:25+02:00,11.018,24.2556
2020-04-13 06:03:26+02:00,9.873,24.1034
2020-04-13 06:06:26+02:00,8.097,24.0234
2020-04-13 06:09:26+02:00,10.618,23.8541
2020-04-13 06:12:26+02:00,9.072,23.9622
2020-04-13 06:15:26+02:00,8.712,24.2412
2020-04-13 06:18:27+02:00,11.429,24.7375
2020-04-13 06:21:27+02:00,11.178,24.8219
2020-04-13 06:24:27+02:00,10.518,24.4575
2020-04-13 06:27:27+02:00,11.906,24.09
2020-04-13 06:30:27+02:00,10.692,24.1609
2020-04-13 06:33:28+02:00,9.675,24.0294
2020-04-13 06:36:29+02:00,9.24,24.3847
2020-04-13 06:39:29+02:00,8.681,24.705
2020-04-13 06:42:29+02:00,9.446,24.5959
2020-04-13 06:45:29+02:00,8.698,24.8647
2020-04-13 06:48:30+02:00,11.464,24.2422
2020-04-13 06:51:30+02:00,11.24,24.7906
2020-04-13 06:54:30+02:00,9.178,24.2559
2020-04-13 06:57:30+02:00,8.219,23.9766
2020-04-13 07:00:30+02:00,9.318,24.4103
2020-04-13 07:03:31+02:00,11.095,24.1172
2020-04-13 07:06:31+02:00,11.282,24.6063
2020-04-13 07:09:31+02:00,10.602,24.9875
2020-04-13 07:12:31+02:00,11.292,24.035
2020-04-13 07:15:31+02:00,11.684,24.9066
2020-04-13 07:18:32+02:00,11.28,24.5456
2020-04-13 07:21:32+02:00,11.176,24.0737
2020-04-13 07:24:32+02:00,8.184,24.8091
2020-04-13 07:27:32+02:00,11.144,24.1291
2020-04-13 07:30:33+02:00,10.865,24.4644
2020-04-13 07:33:33+02:00,9.423,24.1522
2020-04-13 07:36:33+02:00,11.174,24.4097
2020-04-13 07:39:33+02:00,9.754,23.8391
2020-04-13 07:42:33+02:00,8.339,23.9772
2020-04-13 07:45:34+02:00,9.471,24.6441
2020-04-13 07:48:34+02:00,10.142,24.0572
2020-04-13 07:51:34+02:00,11.095,24.7181
2020-04-13 07:54:34+02:00,8.642,24.2284
2020-04-13 07:57:34+02:00,9.343,24.2325
2020-04-13 08:00:35+02:00,8.541,23.9053
2020-04-13 08:03:35+02:00,8.829,24.3288
2020-04-13 08:06:35+02:00,10.609,24.2556
2020-04-13 08:09:35+02:00,10.899,24.7884
2020-04-13 08:12:35+02:00,8.658,23.8659
2020-04-13 08:15:36+02:00,8.044,24.4166
2020-04-13 08:18:36+02:00,8.975,24.1775
2020-04-13 08:21:36+02:00,9.891,23.8194
2020-04-13 08:24:36+02:00,8.128,24.2875
2020-04-13 08:27:36+02:00,8.243,24.1391
2020-04-13 08:30:37+02:00,9.424,24.0819
2020-04-13 08:33:37+02:00,8.161,24.6047
2020-04-13 08:36:37+02:00,11.294,23.9922
2020-04-13 08:39:37+02:00,9.73,24.0987
2020-04-13 08:42:38+02:00,11.689,24.6078
2020-04-13 08:45:38+02:00,9.294,23.9503
2020-04-13 08:48:38+02:00,10.042,24.9522
2020-04-13 08:51:38+02:00,11.627,24.4178
2020-04-13 08:54:38+02:00,11.663,23.7797
2020-04-13 08:57:39+02:00,8.711,23.9041
2020-04-13 09:00:39+02:00,9.526,23.9066
2020-04-13 09:03:39+02:00,11.026,24.7994
2020-04-13 09:06:40+02:00,10.623,24.2638
2020-04-13 09:09:40+02:00,9.392,24.0944
2020-04-13 09:12:41+02:00,8.46,24.06
2020-04-13 09:15:41+02:00,9.422,24.7138
2020-04-13 09:18:41+02:00,11.753,24.6741
2020-04-13 09:21:41+02:00,8.782,24.5
2020-04-13 09:24:41+02:00,11.526,23.7856
2020-04-13 09:27:42+02:00,11.962,23.925
2020-04-13 09:30:42+02:00,9.964,24.0097
2020-04-13 09:33:42+02:00,10.103,24.7825
2020-04-13 09:36:42+02:00,11.621,24.6012
2020-04-13 09:39:42+02:00,11.834,24.8416
2020-04-13 09:42:43+02:00,10.604,24.875
2020-04-13 09:45:43+02:00,10.222,24.8603
2020-04-13 09:48:43+02:00,11.876,24.8353
2020-04-13 09:51:43+02:00,10.305,24.7862
2020-04-13 09:54:44+02:00,10.092,24.5072
2020-04-13 09:57:44+02:00,11.048,24.4134
2020-04-13 10:00:44+02:00,9.389,24.3397
2020-04-13 10:03:44+02:00,9.667,23.7997
2020-04-13 10:06:44+02:00,11.865,24.9822
2020-04-13 10:16:29+02:00,10.536,24.4716
2020-04-13 10:37:22+02:00,10.469,24.145
2020-04-13 10:40:23+02:00,10.422,23.9306
2020-04-13 10:43:23+02:00,9.76,24.4072
2020-04-13 10:46:23+02:00,9.853,24.415
2020-04-13 10:49:23+02:00,11.828,24.2578
2020-04-13 10:52:24+02:00,11.028,24.3406
2020-04-13 10:55:24+02:00,8.931,24.5578
2020-04-13 10:58:24+02:00,11.532,24.6038
2020-04-13 11:01:24+02:00,11.275,24.7441
2020-04-13 12:23:49+02:00,9.81,24.3741
2020-04-13 12:26:50+02:00,11.038,24.8159
2020-04-13 12:51:39+02:00,7.671,21.1472
2020-04-13 16:36:15+02:00,11.928,24.6231
2020-04-13 16:40:33+02:00,9.468,23.9566
2020-04-13 16:43:33+02:00,11.75,23.8578
2020-04-13 16:46:33+02:00,10.764,24.4363
2020-04-13 16:49:33+02:00,11.416,23.905
2020-04-13 16:52:33+02:00,8.225,24.8725
2020-04-13 16:55:34+02:00,11.728,24.0481
2020-04-13 16:58:35+02:00,9.553,24.7416
2020-04-13 17:01:35+02:00,11.767,23.8041
2020-04-13 17:04:35+02:00,10.677,24.0678
2020-04-13 17:07:35+02:00,10.393,24.6366
2020-04-13 17:10:36+02:00,11.987,24.5422
2020-04-13 17:13:36+02:00,10.788,24.7987
2020-04-13 17:16:37+02:00,10.318,23.88
2020-04-13 17:19:37+02:00,9.226,24.4094
2020-04-13 17:22:37+02:00,8.714,24.1934
2020-04-13 17:25:38+02:00,8.936,24.2378
2020-04-13 17:28:40+02:00,8.672,24.1691
2020-04-13 17:31:40+02:00,8.832,24.9875
2020-04-13 17:34:41+02:00,9.632,24.92
2020-04-13 17:37:41+02:00,8.043,24.5063
2020-04-13 17:40:42+02:00,11.105,23.8831
2020-04-13 17:43:43+02:00,8.066,23.8463
2020-04-13 17:46:43+02:00,11.452,24.6119
2020-04-13 17:49:43+02:00,8.157,24.2078
2020-04-13 17:52:43+02:00,8.993,24.7722
2020-04-13 17:55:44+02:00,8.751,24.8544
2020-04-13 17:58:44+02:00,8.157,24.7266
2020-04-13 18:01:44+02:00,9.581,24.2225
2020-04-13 18:04:44+02:00,9.81,23.8756
2020-04-13 18:07:44+02:00,9.955,23.9522
2020-04-13 18:10:45+02:00,8.92,24.6403
2020-04-13 18:13:45+02:00,11.335,24.8456
2020-04-13 18:16:46+02:00,8.115,24.2484
2020-04-13 18:19:46+02:00,11.452,24.4459
2020-04-13 18:22:46+02:00,9.606,24.2831
2020-04-13 18:25:47+02:00,10.219,24.6484
2020-04-13 18:28:47+02:00,8.293,23.8928
2020-04-13 18:31:48+02:00,10.807,24.9059
2020-04-13 18:34:48+02:00,10.488,24.1431
2020-04-13 18:37:48+02:00,8.39,24.2891
2020-04-13 18:40:49+02:00,8.466,24.2316
2020-04-13 18:43:49+02:00,10.808,24.1678
2020-04-13 18:46:50+02:00,8.902,24.2925
2020-04-13 18:49:50+02:00,9.247,24.8913
2020-04-13 18:52:50+02:00,9.074,24.0291
2020-04-13 18:55:50+02:00,10.783,23.8316
2020-04-13 18:58:52+02:00,10.189,24.6175
2020-04-13 19:01:52+02:00,10.14,24.7434
2020-04-13 19:04:53+02:00,11.745,23.7694
2020-04-13 19:07:53+02:00,11.742,23.7541
2020-04-13 19:10:53+02:00,9.561,24.6872
2020-04-13 19:13:54+02:00,11.572,23.9694
2020-04-13 19:16:54+02:00,9.635,24.3291
2020-04-13 19:19:54+02:00,8.081,24.6744
2020-04-13 19:22:54+02:00,8.926,24.5659
2020-04-13 19:25:55+02:00,11.237,23.9412
2020-04-13 19:28:56+02:00,11.506,24.2753
2020-04-13 19:31:56+02:00,9.604,24.1803
2020-04-13 19:34:56+02:00,8.89,24.3434
2020-04-13 19:37:56+02:00,8.113,24.6462
2020-04-13 19:40:56+02:00,10.056,24.6134
2020-04-13 19:43:57+02:00,10.819,23.8959
2020-04-13 19:46:57+02:00,8.709,23.9
2020-04-13 19:49:57+02:00,8.043,24.5134
2020-04-13 19:52:57+02:00,9.678,24.4972
2020-04-13 19:55:57+02:00,11.524,24.8556
2020-04-13 19:58:58+02:00,10.811,24.7
2020-04-13 20:01:58+02:00,10.276,24.8616
2020-04-13 20:04:59+02:00,8.337,24.3966
2020-04-13 20:07:59+02:00,8.103,24.2925
2020-04-13 20:10:59+02:00,10.102,24.4984
2020-04-13 20:14:00+02:00,9.995,24.0884
2020-04-13 20:17:00+02:00,11.948,24.0084
2020-04-13 20:20:01+02:00,8.53,24.2509
2020-04-13 20:23:01+02:00,9.327,24.9825
2020-04-13 20:26:01+02:00,10.836,24.5422
2020-04-13 20:29:02+02:00,11.678,24.3094
2020-04-13 20:32:02+02:00,9.861,24.2862
2020-04-13 20:35:04+02:00,11.74,23.8309
2020-04-13 20:38:04+02:00,10.74,24.8819
2020-04-13 20:41:05+02:00,8.638,23.7606
2020-04-13 20:44:05+02:00,9.804,24.0037
2020-04-13 20:47:05+02:00,9.813,24.6978
2020-04-13 20:50:05+02:00,10.247,24.7838
2020-04-13 20:53:06+02:00,9.349,24.8738
2020-04-13 20:56:06+02:00,9.429,24.5269
2020-04-13 20:59:07+02:00,10.779,24.6066
2020-04-13 21:02:07+02:00,11.608,24.5141
2020-04-13 21:05:07+02:00,8.843,24.7694
2020-04-13 21:08:07+02:00,10.142,24.3756
2020-04-13 21:11:08+02:00,11.414,24.7556
2020-04-13 21:14:09+02:00,11.304,24.4122
2020-04-13 21:17:09+02:00,9.255,24.4309
2020-04-13 21:20:10+02:00,9.001,24.7522
2020-04-13 21:23:10+02:00,9.063,23.9075
2020-04-13 21:26:10+02:00,10.772,24.2181
2020-04-13 21:29:11+02:00,10.414,24.2456
2020-04-13 21:32:12+02:00,9.154,23.9472
2020-04-13 21:35:12+02:00,9.473,24.0366
2020-04-13 21:38:12+02:00,8.138,24.6253
2020-04-13 21:41:12+02:00,10.442,24.4859
2020-04-13 21:44:13+02:00,9.417,23.7903
2020-04-13 21:47:13+02:00,8.334,24.6081
2020-04-13 21:50:13+02:00,11.088,24.3203
2020-04-13 21:53:13+02:00,8.598,23.8316
2020-04-13 21:56:13+02:00,10.595,23.9538
2020-04-13 21:59:14+02:00,11.873,24.9672
2020-04-13 22:02:15+02:00,8.257,24.9128
2020-04-13 22:05:15+02:00,10.793,23.9678
2020-04-13 22:08:15+02:00,9.023,24.1925
2020-04-13 22:11:15+02:00,8.893,24.2741
2020-04-13 22:14:16+02:00,10.769,24.4737
2020-04-13 22:17:17+02:00,10.404,36.3275
2020-04-13 22:20:17+02:00,9.641,38.7537
2020-04-13 22:23:17+02:00,10.972,38.44
