Date and Time,input_4,input_3,input_2,input_1
2020-04-11 14:32:10+02:00,17.446,13.613,9.795,11.759
2020-04-11 14:32:41+02:00,18.11,14.831,10.411,11.159
2020-04-11 14:33:11+02:00,19.872,15.63,10.803,11.159
2020-04-11 14:33:41+02:00,17.502,12.701,8.67,12.559
2020-04-11 14:34:11+02:00,18.465,13.681,8.625,12.959
2020-04-11 14:34:41+02:00,16.483,15.899,10.595,12.959
2020-04-11 14:35:11+02:00,17.051,14.767,11.272,12.759
2020-04-11 14:35:41+02:00,18.239,15.712,11.238,12.959
2020-04-11 14:36:11+02:00,17.219,13.653,8.826,12.959
2020-04-11 14:36:41+02:00,17.274,13.985,10.037,12.959
2020-04-11 14:37:11+02:00,17.819,15.338,11.298,13.759
2020-04-11 14:37:41+02:00,18.069,15.633,11.429,14.159
2020-04-11 14:38:11+02:00,19.092,15.465,9.296,13.559
2020-04-11 14:38:41+02:00,16.257,15.711,10.951,14.159
2020-04-11 14:39:11+02:00,18.968,13.248,8.926,14.559
2020-04-11 14:39:41+02:00,19.813,15.978,8.294,14.759
2020-04-11 14:40:11+02:00,18.66,14.929,10.539,14.359
2020-04-11 14:40:41+02:00,17.994,12.743,9.012,14.759
2020-04-11 14:41:11+02:00,18.736,14.812,10.767,14.759
2020-04-11 14:41:41+02:00,17.393,12.599,11.164,15.359
2020-04-11 14:42:11+02:00,17.46,14.951,8.192,15.959
2020-04-11 14:42:41+02:00,18.478,13.756,10.709,15.559
2020-04-11 14:43:11+02:00,19.53,15.426,8.514,15.759
2020-04-11 14:43:41+02:00,16.38,13.893,10.061,15.759
2020-04-11 14:44:11+02:00,19.887,13.329,8.128,14.359
2020-04-11 14:44:41+02:00,17.389,12.4,10.515,14.559
2020-04-11 14:45:11+02:00,18.815,13.345,11.508,14.359
2020-04-11 14:45:41+02:00,18.923,14.336,9.896,13.959
2020-04-11 14:46:11+02:00,17.459,15.947,11.113,14.159
2020-04-11 14:46:41+02:00,19.679,13.016,8.725,14.159
2020-04-11 14:47:11+02:00,17.832,15.405,8.927,14.759
2020-04-11 14:47:42+02:00,19.526,14.182,11.99,15.159
2020-04-11 14:48:12+02:00,19.637,12.758,10.668,14.959
2020-04-11 14:48:42+02:00,19.587,15.523,10.322,15.159
2020-04-11 14:49:12+02:00,17.035,14.099,8.125,15.959
2020-04-11 14:49:42+02:00,19.966,15.598,11.339,16.159
2020-04-11 14:50:12+02:00,16.531,14.333,8.296,17.159
2020-04-11 14:50:42+02:00,16.53,15.545,9.524,16.359
2020-04-11 14:51:12+02:00,16.921,15.697,11.33,15.759
2020-04-11 14:51:42+02:00,16.034,15.484,10.532,16.759
2020-04-11 14:52:12+02:00,18.823,12.75,9.667,16.359
2020-04-11 14:52:42+02:00,16.941,13.009,9.445,16.159
2020-04-11 14:53:12+02:00,18.03,14.101,9.146,15.759
2020-04-11 14:53:42+02:00,18.453,14.125,10.059,14.359
2020-04-11 14:54:12+02:00,19.772,15.658,11.25,13.959
2020-04-11 14:54:42+02:00,18.812,14.793,8.181,13.759
2020-04-11 14:55:12+02:00,19.372,15.313,11.275,13.959
2020-04-11 14:55:42+02:00,19.936,14.627,9.989,14.559
2020-04-11 14:56:12+02:00,16.277,13.429,9.778,14.359
2020-04-11 14:56:42+02:00,16.341,15.492,10.879,14.359
2020-04-11 14:57:12+02:00,19.147,13.098,11.463,14.559
2020-04-11 14:57:42+02:00,17.679,14.875,10.239,15.159
2020-04-11 14:58:12+02:00,17.328,13.99,9.065,15.359
2020-04-11 14:58:42+02:00,17.605,15.028,10.195,15.159
2020-04-11 14:59:12+02:00,19.511,13.915,11.814,15.159
2020-04-11 14:59:42+02:00,16.713,13.862,10.898,14.959
2020-04-11 15:00:12+02:00,16.891,13.389,8.692,15.559
2020-04-11 15:00:42+02:00,18.609,12.935,9.867,16.159
2020-04-11 15:01:12+02:00,18.138,13.238,8.478,16.959
2020-04-11 15:01:42+02:00,18.353,13.043,11.967,16.159
2020-04-11 15:02:13+02:00,16.111,14.092,9.772,17.159
2020-04-11 15:02:43+02:00,18.388,12.685,11.925,17.359
2020-04-11 15:03:13+02:00,17.935,12.373,9.47,17.359
2020-04-11 15:03:44+02:00,18.76,14.216,8.716,16.259
2020-04-11 15:04:14+02:00,18.129,12.841,11.52,16.459
2020-04-11 15:04:44+02:00,17.233,15.671,11.447,15.259
2020-04-11 15:05:14+02:00,18.3,14.508,8.596,14.659
2020-04-11 15:05:44+02:00,19.448,15.331,9.437,15.259
2020-04-11 15:06:14+02:00,18.228,13.27,9.666,15.859
2020-04-11 15:06:44+02:00,17.396,15.285,9.817,16.059
2020-04-11 15:07:14+02:00,17.545,13.644,8.265,16.259
2020-04-11 15:07:44+02:00,19.63,14.204,11.45,16.459
2020-04-11 15:08:14+02:00,16.239,14.259,11.931,18.059
2020-04-11 15:08:44+02:00,19.027,12.588,9.294,18.259
2020-04-11 15:09:14+02:00,18.819,13.564,9.611,17.659
2020-04-11 15:09:44+02:00,18.842,15.657,8.712,18.059
2020-04-11 15:10:14+02:00,19.655,14.09,11.041,18.659
2020-04-11 15:10:44+02:00,16.474,13.037,11.363,19.259
2020-04-11 15:11:14+02:00,19.072,12.998,8.583,19.859
2020-04-11 15:11:44+02:00,17.447,13.601,11.503,19.659
2020-04-11 15:12:14+02:00,17.499,12.521,8.836,19.659
2020-04-11 15:12:44+02:00,16.323,12.587,10.26,19.059
2020-04-11 15:13:14+02:00,16.586,14.589,9.784,19.059
2020-04-11 15:13:44+02:00,18.36,14.175,11.695,18.859
2020-04-11 15:14:14+02:00,16.484,15.992,11.915,19.859
2020-04-11 15:14:44+02:00,19.853,12.816,10.123,19.659
2020-04-11 15:15:14+02:00,16.605,14.326,11.708,19.859
2020-04-11 15:15:45+02:00,19.837,14.254,9.435,19.559
2020-04-11 15:16:15+02:00,17.348,14.036,9.939,19.959
2020-04-11 15:16:45+02:00,16.227,15.832,9.131,19.959
2020-04-11 15:17:16+02:00,19.498,14.16,8.429,18.759
2020-04-11 15:17:46+02:00,18.207,12.878,9.987,18.759
2020-04-11 15:18:16+02:00,19.277,13.714,9.823,18.559
2020-04-11 15:18:46+02:00,17.597,12.2,10.88,19.959
2020-04-11 15:19:16+02:00,18.782,14.765,11.601,19.559
2020-04-11 15:19:46+02:00,17.412,12.486,11.816,18.959
2020-04-11 15:20:16+02:00,18.65,13.403,9.486,18.359
2020-04-11 15:20:46+02:00,18.901,15.7,8.646,17.959
2020-04-11 15:21:16+02:00,16.298,15.924,10.965,17.159
2020-04-11 15:21:46+02:00,18.822,14.511,9.871,16.959
2020-04-11 15:22:16+02:00,17.783,15.523,9.41,16.959
2020-04-11 15:22:46+02:00,16.656,14.329,11.237,16.359
2020-04-11 15:23:16+02:00,19.493,12.263,10.341,15.759
2020-04-11 15:23:46+02:00,19.761,15.169,11.8,16.359
2020-04-11 15:24:16+02:00,19.16,15.179,11.429,16.759
2020-04-11 15:24:46+02:00,16.796,14.193,11.014,16.759
2020-04-11 15:25:16+02:00,19.274,14.116,10.846,15.959
2020-04-11 15:25:46+02:00,17.888,13.458,9.095,15.759
2020-04-11 15:26:16+02:00,18.718,13.348,10.063,16.159
2020-04-11 15:26:46+02:00,18.788,14.684,10.987,16.559
2020-04-11 15:27:16+02:00,18.471,15.337,11.998,17.559
2020-04-11 15:27:46+02:00,16.453,14.857,10.52,17.359
2020-04-11 15:28:16+02:00,17.356,14.454,11.913,17.159
2020-04-11 15:28:46+02:00,16.083,12.65,11.751,16.359
2020-04-11 15:29:16+02:00,18.254,13.359,8.974,17.359
2020-04-11 15:29:46+02:00,18.43,13.778,11.057,16.759
2020-04-11 15:30:16+02:00,16.323,12.979,10.526,16.559
2020-04-11 15:30:46+02:00,17.816,14.209,11.629,16.159
2020-04-11 15:31:16+02:00,18.314,13.841,11.971,15.959
2020-04-11 15:31:47+02:00,19.654,15.57,10.815,16.159
2020-04-11 15:32:17+02:00,17.405,14.394,10.084,16.159
2020-04-11 15:32:47+02:00,18.204,13.856,10.062,15.959
2020-04-11 15:33:17+02:00,18.45,15.454,8.032,15.159
2020-04-11 15:33:47+02:00,18.414,13.112,11.954,13.959
2020-04-11 15:34:17+02:00,17.155,14.14,8.175,14.559
2020-04-11 15:34:47+02:00,16.255,12.421,9.787,14.959
2020-04-11 15:35:17+02:00,18.247,12.777,11.14,15.359
2020-04-11 15:35:47+02:00,16.435,13.99,9.97,15.359
2020-04-11 15:36:17+02:00,19.516,14.527,11.829,15.559
2020-04-11 15:36:47+02:00,16.081,14.592,10.663,15.759
2020-04-11 15:37:17+02:00,19.91,13.832,8.386,16.159
2020-04-11 15:37:47+02:00,16.412,13.131,10.995,16.759
2020-04-11 15:38:17+02:00,17.847,14.106,11.371,17.159
2020-04-11 15:38:47+02:00,19.388,13.362,8.612,16.959
2020-04-11 15:39:17+02:00,16.524,13.091,10.49,16.759
2020-04-11 15:39:47+02:00,18.317,15.924,11.963,16.559
2020-04-11 15:40:17+02:00,17.255,14.407,10.013,16.559
2020-04-11 15:40:47+02:00,19.203,12.396,10.47,16.959
2020-04-11 15:41:17+02:00,19.164,13.921,9.219,16.759
2020-04-11 15:41:47+02:00,17.808,14.811,11.692,16.359
2020-04-11 15:42:17+02:00,16.593,12.286,9.529,16.159
2020-04-11 15:42:47+02:00,17.015,14.024,10.616,17.159
2020-04-11 15:43:17+02:00,17.12,12.894,11.04,17.559
2020-04-11 15:43:47+02:00,16.233,15.307,9.008,16.759
2020-04-11 15:44:17+02:00,19.084,15.019,10.747,16.359
2020-04-11 15:44:47+02:00,19.836,13.376,10.503,15.359
2020-04-11 15:45:17+02:00,19.732,12.039,9.275,14.759
2020-04-11 15:45:47+02:00,18.625,13.563,11.424,13.759
2020-04-11 15:46:17+02:00,18.349,15.082,11.333,12.759
2020-04-11 15:46:48+02:00,17.646,14.051,10.617,12.759
2020-04-11 15:47:18+02:00,18.256,12.79,9.604,12.959
2020-04-11 15:47:48+02:00,17.023,14.865,10.507,14.159
2020-04-11 15:48:18+02:00,17.329,15.717,9.233,14.359
2020-04-11 15:48:48+02:00,19.643,13.281,10.696,13.559
2020-04-11 15:49:18+02:00,17.553,12.623,9.915,14.359
2020-04-11 15:49:48+02:00,19.926,12.893,9.194,13.959
2020-04-11 15:50:18+02:00,16.149,14.717,10.922,14.359
2020-04-11 15:50:48+02:00,18.761,12.137,9.741,13.959
2020-04-11 15:51:18+02:00,18.921,12.454,11.166,13.159
2020-04-11 15:51:48+02:00,19.203,15.462,8.118,12.759
2020-04-11 15:52:18+02:00,19.381,13.11,9.953,12.959
2020-04-11 15:52:48+02:00,16.752,14.653,11.428,12.759
2020-04-11 15:53:18+02:00,16.845,12.541,8.663,12.759
2020-04-11 15:53:48+02:00,17.649,14.819,10.328,12.959
2020-04-11 15:54:18+02:00,16.795,15.562,11.407,14.359
2020-04-11 15:54:48+02:00,17.007,14.182,9.129,13.559
2020-04-11 15:55:18+02:00,18.43,12.38,10.747,13.759
2020-04-11 15:55:48+02:00,17.871,14.332,11.054,14.159
2020-04-11 15:56:18+02:00,16.854,12.439,11.34,14.359
2020-04-11 15:56:48+02:00,17.726,12.863,8.682,14.159
2020-04-11 15:57:18+02:00,18.516,14.858,10.177,13.959
2020-04-11 15:57:48+02:00,16.119,14.266,8.427,14.559
2020-04-11 15:58:18+02:00,19.79,12.841,10.59,14.559
2020-04-11 15:58:48+02:00,16.641,13.589,11.677,14.159
2020-04-11 15:59:18+02:00,19.566,15.466,11.844,15.159
2020-04-11 15:59:48+02:00,17.622,13.916,9.85,14.759
2020-04-11 16:00:18+02:00,19.79,13.88,10.678,13.559
2020-04-11 16:00:48+02:00,19.074,12.434,11.647,13.759
2020-04-11 16:01:19+02:00,17.186,13.107,10.255,14.359
2020-04-11 16:01:49+02:00,16.707,15.249,10.801,14.159
2020-04-11 16:02:19+02:00,18.645,13.328,11.162,14.759
2020-04-11 16:02:49+02:00,19.276,12.929,8.202,13.359
2020-04-11 16:03:19+02:00,18.813,13.731,11.479,13.159
2020-04-11 16:03:49+02:00,19.385,12.746,10.742,12.759
2020-04-11 16:04:19+02:00,19.769,12.678,9.734,12.959
2020-04-11 16:04:49+02:00,19.514,15.057,11.733,13.959
2020-04-11 16:05:19+02:00,18.086,14.248,8.536,14.759
2020-04-11 16:05:49+02:00,16.157,14.787,9.403,14.959
2020-04-11 16:06:19+02:00,19.895,13.644,8.834,14.959
2020-04-11 16:06:49+02:00,16.37,15.879,10.625,14.759
2020-04-11 16:07:19+02:00,19.636,13.657,11.064,14.759
2020-04-11 16:07:49+02:00,16.457,15.011,10.391,14.159
2020-04-11 16:08:19+02:00,19.08,12.761,8.413,13.759
2020-04-11 16:08:49+02:00,18.436,12.9,10.305,13.959
2020-04-11 16:09:19+02:00,17.235,13.495,10.164,13.159
2020-04-11 16:09:49+02:00,16.075,12.803,8.927,13.559
2020-04-11 16:10:19+02:00,18.13,14.378,9.397,12.759
2020-04-11 16:10:49+02:00,16.388,13.873,10.162,12.759
2020-04-11 16:11:19+02:00,17.83,15.011,9.376,12.959
2020-04-11 16:11:49+02:00,19.976,15.317,9.876,12.959
2020-04-11 16:12:19+02:00,18.253,15.309,9.123,11.959
2020-04-11 16:12:49+02:00,19.499,12.813,11.674,11.359
2020-04-11 16:13:19+02:00,18.633,14.213,8.436,10.159
2020-04-11 16:13:49+02:00,18.23,13.868,8.643,10.159
2020-04-11 16:14:19+02:00,19.296,14.881,10.248,10.159
2020-04-11 16:14:49+02:00,17.922,14.144,9.882,8.759
2020-04-11 16:15:19+02:00,19.095,12.98,11.021,8.359
2020-04-11 16:15:50+02:00,16.963,14.726,8.739,7.559
2020-04-11 16:16:20+02:00,18.08,12.403,10.674,7.159
2020-04-11 16:16:50+02:00,19.264,12.263,8.49,5.759
2020-04-11 16:17:20+02:00,18.013,13.988,8.15,5.959
2020-04-11 16:17:50+02:00,18.35,15.855,10.244,6.359
2020-04-11 16:18:20+02:00,18.34,13.678,8.453,6.759
2020-04-11 16:18:50+02:00,16.6,14.164,9.397,6.759
2020-04-11 16:19:20+02:00,18.572,14.217,11.2,7.159
2020-04-11 16:19:50+02:00,17.783,12.553,9.515,6.359
2020-04-11 16:20:20+02:00,18.235,15.172,8.278,5.359
2020-04-11 16:20:50+02:00,16.291,12.528,8.176,5.559
2020-04-11 16:21:20+02:00,16.35,12.696,8.96,5.959
2020-04-11 16:21:50+02:00,18.031,12.677,10.955,6.559
2020-04-11 16:22:20+02:00,19.75,15.391,9.609,5.759
2020-04-11 16:22:50+02:00,19.455,13.488,9.663,6.359
2020-04-11 16:23:20+02:00,18.107,13.741,8.912,7.359
2020-04-11 16:23:50+02:00,19.848,12.785,11.527,8.159
2020-04-11 16:24:20+02:00,18.366,15.69,8.137,8.559
2020-04-11 16:24:50+02:00,19.74,14.512,9.929,8.159
2020-04-11 16:25:20+02:00,16.05,14.881,11.395,8.359
2020-04-11 16:25:50+02:00,18.629,14.634,10.518,8.359
2020-04-11 16:26:20+02:00,17.712,14.498,11.793,8.159
2020-04-11 16:26:50+02:00,17.242,13.596,10.839,8.759
2020-04-11 16:27:20+02:00,19.671,13.56,11.417,9.159
2020-04-11 16:27:50+02:00,16.705,13.306,10.347,9.159
2020-04-11 16:28:20+02:00,19.258,13.4,9.023,9.759
2020-04-11 16:28:50+02:00,19.032,12.159,11.861,10.559
2020-04-11 16:29:20+02:00,18.874,15.479,10.831,9.959
2020-04-11 16:29:50+02:00,19.871,14.426,8.723,10.559
2020-04-11 16:30:20+02:00,16.834,12.759,8.569,10.959
2020-04-11 16:30:51+02:00,18.483,15.626,9.44,11.559
2020-04-11 16:31:21+02:00,16.422,14.714,10.015,11.359
2020-04-11 16:31:51+02:00,16.387,14.514,8.166,11.159
2020-04-11 16:32:21+02:00,19.969,14.164,9.658,11.959
2020-04-11 16:32:51+02:00,16.438,15.536,10.61,12.559
2020-04-11 16:33:21+02:00,18.584,13.202,8.196,12.759
2020-04-11 16:33:51+02:00,18.367,12.234,8.761,11.959
2020-04-11 16:34:21+02:00,17.162,15.129,9.393,12.359
2020-04-11 16:34:51+02:00,18.55,13.902,8.841,12.959
2020-04-11 16:35:21+02:00,17.875,14.339,9.874,13.359
2020-04-11 16:35:51+02:00,16.912,12.661,10.1,14.559
2020-04-11 16:36:21+02:00,18.175,12.642,11.018,14.759
2020-04-11 16:36:51+02:00,19.026,15.32,8.914,15.559
2020-04-11 16:37:21+02:00,17.805,15.522,9.279,14.959
2020-04-11 16:37:51+02:00,18.956,14.099,11.583,15.159
2020-04-11 16:38:21+02:00,16.73,13.918,8.697,15.359
2020-04-11 16:38:51+02:00,19.294,15.855,8.916,15.559
2020-04-11 16:39:21+02:00,18.271,13.547,9.049,15.159
2020-04-11 16:39:52+02:00,17.798,13.792,11.522,15.059
2020-04-11 16:40:22+02:00,19.222,13.435,8.528,15.459
2020-04-11 16:40:52+02:00,17.829,13.501,8.47,15.459
2020-04-11 16:41:22+02:00,18.876,15.552,10.353,16.059
2020-04-11 16:41:52+02:00,18.054,14.672,10.292,15.859
2020-04-11 16:42:22+02:00,17.636,15.983,11.89,15.659
2020-04-11 16:42:52+02:00,16.472,14.52,11.65,15.259
2020-04-11 16:43:22+02:00,16.938,12.894,9.911,15.059
2020-04-11 16:43:52+02:00,17.917,14.552,11.795,14.659
2020-04-11 16:44:22+02:00,17.175,15.969,11.535,14.259
2020-04-11 16:44:52+02:00,17.416,15.051,10.275,14.059
2020-04-11 16:45:23+02:00,19.656,13.053,9.67,14.059
2020-04-11 16:45:53+02:00,19.063,12.8,10.536,14.259
2020-04-11 16:46:23+02:00,17.88,12.812,8.731,14.459
2020-04-11 16:46:53+02:00,19.255,12.048,9.716,14.259
2020-04-11 16:47:23+02:00,16.775,14.083,11.378,14.459
2020-04-11 16:47:53+02:00,18.998,13.853,8.176,14.059
2020-04-11 16:48:23+02:00,19.86,13.986,10.601,14.459
2020-04-11 16:48:53+02:00,17.024,13.921,8.374,14.659
2020-04-11 16:49:23+02:00,19.85,14.026,8.23,14.259
2020-04-11 16:49:53+02:00,17.868,13.491,10.177,15.059
2020-04-11 16:50:23+02:00,18.341,14.371,10.287,14.859
2020-04-11 16:50:53+02:00,17.917,13.141,9.918,15.059
2020-04-11 16:51:23+02:00,19.131,15.695,11.554,15.259
2020-04-11 16:51:53+02:00,16.602,13.858,11.531,15.659
2020-04-11 16:52:23+02:00,17.669,15.471,11.508,15.459
2020-04-11 16:52:53+02:00,19.111,13.491,11.413,15.859
2020-04-11 16:53:23+02:00,16.436,13.354,8.741,16.459
2020-04-11 16:53:53+02:00,18.995,14.621,10.656,16.859
2020-04-11 16:54:23+02:00,18.407,13.148,9.112,17.059
2020-04-11 16:54:53+02:00,17.364,14.696,10.745,17.259
2020-04-11 16:55:23+02:00,19.631,14.778,9.054,16.859
2020-04-11 16:55:53+02:00,17.054,13.195,10.394,16.659
2020-04-11 16:56:23+02:00,17.552,13.272,11.081,16.259
2020-04-11 16:56:53+02:00,19.749,15.757,10.862,16.659
2020-04-11 16:57:23+02:00,17.778,12.648,9.028,16.859
2020-04-11 16:57:53+02:00,18.371,14.254,9.138,16.859
2020-04-11 16:58:23+02:00,17.427,12.971,9.931,17.259
2020-04-11 16:58:53+02:00,18.707,15.463,10.129,16.659
2020-04-11 16:59:23+02:00,16.251,14.566,8.126,17.059
2020-04-11 16:59:53+02:00,16.895,13.078,8.332,17.059
2020-04-11 17:00:24+02:00,19.812,13.012,11.363,16.859
2020-04-11 17:00:54+02:00,17.181,14.842,10.855,17.059
2020-04-11 17:01:24+02:00,17.662,12.955,9.912,17.059
2020-04-11 17:01:54+02:00,17.748,13.99,10.964,17.459
2020-04-11 17:02:24+02:00,18.37,13.073,11.825,17.059
2020-04-11 17:02:54+02:00,16.228,15.26,8.865,17.659
2020-04-11 17:03:24+02:00,18.506,15.925,10.53,17.859
2020-04-11 17:03:54+02:00,16.514,14.806,9.512,17.459
2020-04-11 17:04:24+02:00,16.511,13.217,8.089,17.459
2020-04-11 17:04:54+02:00,19.338,15.377,10.468,17.859
2020-04-11 17:05:24+02:00,19.093,15.414,11.446,17.459
2020-04-11 17:05:54+02:00,17.076,15.892,8.285,17.059
2020-04-11 17:06:24+02:00,19.656,12.191,9.525,17.459
2020-04-11 17:06:54+02:00,19.294,15.521,8.28,16.659
2020-04-11 17:07:24+02:00,18.115,12.744,9.412,15.859
2020-04-11 17:07:54+02:00,19.583,12.914,9.196,14.859
2020-04-11 17:08:24+02:00,19.493,15.2,8.651,14.459
2020-04-11 17:08:54+02:00,17.986,15.344,8.881,15.259
2020-04-11 17:09:24+02:00,19.623,15.405,9.491,15.459
2020-04-11 17:09:54+02:00,19.878,14.004,9.517,15.259
2020-04-11 17:10:24+02:00,18.671,15.123,10.939,15.659
2020-04-11 17:10:54+02:00,19.973,15.258,10.752,15.059
2020-04-11 17:11:24+02:00,19.324,12.756,10.153,15.459
2020-04-11 17:11:54+02:00,19.69,14.676,11.28,14.259
2020-04-11 17:12:24+02:00,17.84,15.411,9.736,14.859
2020-04-11 17:12:54+02:00,16.531,14.085,11.634,14.459
2020-04-11 17:13:24+02:00,16.153,15.303,10.604,14.659
2020-04-11 17:13:54+02:00,16.854,15.996,9.918,14.859
2020-04-11 17:14:24+02:00,18.493,12.088,8.143,14.859
2020-04-11 17:14:55+02:00,16.048,14.453,9.328,15.059
2020-04-11 17:15:25+02:00,16.1,15.862,8.68,15.459
2020-04-11 17:15:55+02:00,16.79,14.496,10.326,15.459
2020-04-11 17:16:25+02:00,16.962,13.229,8.581,15.459
2020-04-11 17:16:55+02:00,17.88,14.382,11.46,16.059
2020-04-11 17:17:25+02:00,18.563,12.546,8.814,15.859
2020-04-11 17:17:55+02:00,17.571,12.862,9.898,16.059
2020-04-11 17:18:25+02:00,18.575,14.776,10.655,16.459
2020-04-11 17:18:55+02:00,19.934,12.585,10.101,16.459
2020-04-11 17:19:25+02:00,18.391,15.437,9.119,17.259
2020-04-11 17:19:55+02:00,19.57,12.314,8.347,17.059
2020-04-11 17:20:25+02:00,16.445,13.537,9.835,17.459
2020-04-11 17:20:55+02:00,18.652,15.747,9.67,17.059
2020-04-11 17:21:25+02:00,19.05,13.024,11.282,17.659
2020-04-11 17:21:55+02:00,19.629,12.77,10.161,18.259
2020-04-11 17:22:25+02:00,17.094,13.766,11.708,19.059
2020-04-11 17:22:55+02:00,16.188,13.395,10.576,18.659
2020-04-11 17:23:25+02:00,19.359,14.002,8.393,17.659
2020-04-11 17:23:55+02:00,19.277,14.548,8.073,17.259
2020-04-11 17:24:25+02:00,19.01,14.855,11.247,17.659
2020-04-11 17:24:55+02:00,17.844,12.431,9.858,17.459
2020-04-11 17:25:25+02:00,16.85,14.342,9.816,17.259
2020-04-11 17:25:55+02:00,19.229,15.455,11.012,17.859
2020-04-11 17:26:25+02:00,19.468,12.225,10.975,18.259
2020-04-11 17:26:55+02:00,19.55,15.618,9.203,17.659
2020-04-11 17:27:25+02:00,16.012,12.489,8.099,17.859
2020-04-11 17:27:55+02:00,19.356,14.214,11.957,18.259
2020-04-11 17:28:25+02:00,18.462,13.253,9.864,18.259
2020-04-11 17:28:55+02:00,19.087,14.378,9.089,18.859
2020-04-11 17:29:25+02:00,17.13,15.767,10.405,18.459
2020-04-11 17:29:56+02:00,18.758,14.435,8.266,19.059
2020-04-11 17:30:26+02:00,18.361,12.876,11.265,19.259
2020-04-11 17:30:56+02:00,19.057,14.024,10.871,17.859
