Date and Time,input_4,input_2,input_1
2020-04-09 15:55:10+02:00,18.342,10.644,6.312
2020-04-09 15:55:40+02:00,17.426,11.313,6.112
2020-04-09 15:56:10+02:00,18.869,9.255,5.112
2020-04-09 15:56:40+02:00,16.753,9.878,4.312
2020-04-09 15:57:10+02:00,19.139,11.196,4.512
2020-04-09 15:57:40+02:00,18.587,8.149,3.912
2020-04-09 15:58:10+02:00,18.981,10.976,4.312
2020-04-09 15:58:40+02:00,17.82,10.564,4.312
2020-04-09 15:59:10+02:00,18.407,9.743,4.512
2020-04-09 15:59:41+02:00,16.903,11.357,5.112
2020-04-09 16:00:11+02:00,16.234,10.354,4.312
2020-04-09 16:00:41+02:00,18.681,9.498,4.512
2020-04-09 16:01:11+02:00,17.327,11.336,4.312
2020-04-09 16:01:41+02:00,17.148,10.228,5.112
2020-04-09 16:02:11+02:00,19.062,9.92,5.512
2020-04-09 16:02:41+02:00,16.258,10.404,5.712
2020-04-09 16:03:11+02:00,16.886,10.648,5.912
2020-04-09 16:03:41+02:00,18.203,11.352,5.312
2020-04-09 16:04:11+02:00,19.429,10.274,5.112
2020-04-09 16:04:41+02:00,17.05,9.211,5.112
2020-04-09 16:05:11+02:00,18.281,9.561,4.912
2020-04-09 16:05:41+02:00,16.131,9.269,4.512
2020-04-09 16:06:11+02:00,17.657,8.144,5.112
2020-04-09 16:06:41+02:00,17.055,9.72,5.312
2020-04-09 16:07:11+02:00,18.741,10.387,4.712
2020-04-09 16:07:41+02:00,18.982,10.223,5.112
2020-04-09 16:08:11+02:00,18.274,8.442,5.312
2020-04-09 16:08:41+02:00,17.757,8.231,5.112
2020-04-09 16:09:11+02:00,19.903,10.842,4.712
2020-04-09 16:09:41+02:00,17.404,11.83,4.712
2020-04-09 16:10:11+02:00,16.269,10.401,4.112
2020-04-09 16:10:41+02:00,19.174,11.922,4.112
2020-04-09 16:11:11+02:00,17.543,9.857,3.912
2020-04-09 16:11:41+02:00,16.246,11.77,4.312
2020-04-09 16:12:11+02:00,18.248,9.895,4.512
2020-04-09 16:12:41+02:00,17.258,11.612,4.712
2020-04-09 16:13:11+02:00,18.064,8.365,4.712
2020-04-09 16:13:41+02:00,16.958,8.972,4.912
2020-04-09 16:14:12+02:00,18.818,11.719,4.512
2020-04-09 16:14:42+02:00,17.077,8.72,4.112
2020-04-09 16:15:12+02:00,19.593,11.678,4.512
2020-04-09 16:15:42+02:00,19.647,8.755,4.312
2020-04-09 16:16:12+02:00,18.02,9.494,4.312
2020-04-09 16:16:42+02:00,19.592,8.72,4.112
2020-04-09 16:17:12+02:00,19.805,8.982,4.112
2020-04-09 16:17:42+02:00,16.308,9.189,5.112
2020-04-09 16:18:12+02:00,16.347,11.559,5.112
2020-04-09 16:18:42+02:00,18.326,11.76,5.512
2020-04-09 16:19:12+02:00,17.427,10.459,5.312
2020-04-09 16:19:42+02:00,18.174,9.536,6.512
2020-04-09 16:20:12+02:00,19.029,11.893,7.312
2020-04-09 16:20:42+02:00,18.581,8.032,7.712
2020-04-09 16:21:12+02:00,16.013,8.325,8.712
2020-04-09 16:21:42+02:00,17.291,10.941,8.912
2020-04-09 16:22:12+02:00,18.194,11.018,8.912
2020-04-09 16:22:42+02:00,19.669,10.625,9.112
2020-04-09 16:23:12+02:00,17.707,10.89,9.112
2020-04-09 16:23:42+02:00,17.302,8.732,8.912
2020-04-09 16:24:12+02:00,19.279,11.057,8.912
2020-04-09 16:24:42+02:00,18.023,9.387,9.312
2020-04-09 16:25:12+02:00,16.676,8.793,9.512
2020-04-09 16:25:42+02:00,16.457,8.029,8.312
2020-04-09 16:26:12+02:00,16.705,10.526,8.512
2020-04-09 16:26:42+02:00,17.978,9.501,8.912
2020-04-09 16:27:12+02:00,16.809,9.37,8.912
2020-04-09 16:27:42+02:00,16.166,10.425,7.912
2020-04-09 16:28:12+02:00,18.503,8.844,7.912
2020-04-09 16:28:42+02:00,18.73,10.816,8.312
2020-04-09 16:29:13+02:00,19.338,8.456,8.112
2020-04-09 16:29:43+02:00,16.332,9.994,9.112
2020-04-09 16:30:14+02:00,16.683,10.168,9.212
2020-04-09 16:30:44+02:00,18.418,8.848,8.212
2020-04-09 16:31:14+02:00,19.583,9.239,8.012
2020-04-09 16:31:44+02:00,18.318,9.435,7.812
2020-04-09 16:32:14+02:00,18.87,10.713,8.412
2020-04-09 16:32:44+02:00,19.554,10.42,8.612
2020-04-09 16:33:14+02:00,17.806,8.188,8.212
2020-04-09 16:33:44+02:00,18.134,10.467,8.812
2020-04-09 16:34:14+02:00,18.365,9.935,8.812
2020-04-09 16:34:44+02:00,17.863,11.601,8.812
2020-04-09 16:35:14+02:00,17.965,9.646,7.812
2020-04-09 16:35:44+02:00,16.335,9.188,8.012
2020-04-09 16:36:14+02:00,18.374,9.45,8.212
2020-04-09 16:36:44+02:00,19.415,9.066,8.012
2020-04-09 16:37:14+02:00,16.891,10.957,7.012
2020-04-09 16:37:44+02:00,16.403,9.998,6.612
2020-04-09 16:38:14+02:00,18.204,9.585,6.012
2020-04-09 16:38:44+02:00,19.501,10.244,5.012
2020-04-09 16:39:14+02:00,17.811,9.256,5.612
2020-04-09 16:39:44+02:00,17.844,11.431,5.412
2020-04-09 16:40:14+02:00,19.253,11.933,5.012
2020-04-09 16:40:44+02:00,18.229,9.436,5.412
2020-04-09 16:41:14+02:00,19.393,10.35,5.412
2020-04-09 16:41:44+02:00,16.223,11.211,6.012
2020-04-09 16:42:14+02:00,17.748,9.687,5.212
2020-04-09 16:42:44+02:00,19.766,11.071,6.012
2020-04-09 16:43:14+02:00,18.921,11.611,6.212
2020-04-09 16:43:45+02:00,17.198,10.472,6.212
2020-04-09 16:44:15+02:00,17.592,11.31,5.612
2020-04-09 16:44:45+02:00,17.028,9.031,4.412
2020-04-09 16:45:15+02:00,17.908,8.479,4.812
2020-04-09 16:45:45+02:00,19.287,10.058,5.412
2020-04-09 16:46:15+02:00,16.956,8.757,5.812
2020-04-09 16:46:45+02:00,17.687,11.975,5.012
2020-04-09 16:47:15+02:00,19.972,10.765,5.612
2020-04-09 16:47:45+02:00,16.407,8.059,5.412
2020-04-09 16:48:15+02:00,18.04,9.046,6.212
2020-04-09 16:48:45+02:00,17.273,9.496,6.812
2020-04-09 16:49:15+02:00,16.134,9.652,7.012
2020-04-09 16:49:45+02:00,19.884,8.857,7.012
2020-04-09 16:50:15+02:00,17.666,10.984,7.212
2020-04-09 16:50:45+02:00,17.222,11.835,7.012
2020-04-09 16:51:15+02:00,19.381,11.959,6.412
2020-04-09 16:51:45+02:00,17.78,10.334,6.212
2020-04-09 16:52:15+02:00,18.977,8.253,5.612
2020-04-09 16:52:45+02:00,16.009,11.439,5.812
2020-04-09 16:53:15+02:00,19.53,9.545,6.212
2020-04-09 16:53:45+02:00,17.469,9.416,6.212
2020-04-09 16:54:15+02:00,19.126,11.495,6.212
2020-04-09 16:54:45+02:00,18.189,8.68,7.012
2020-04-09 16:55:15+02:00,16.678,8.849,8.012
2020-04-09 16:55:45+02:00,19.411,9.33,8.012
2020-04-09 16:56:15+02:00,16.797,10.573,8.412
2020-04-09 16:56:45+02:00,19.172,10.966,8.212
2020-04-09 16:57:15+02:00,19.671,8.237,8.012
2020-04-09 16:57:45+02:00,18.32,11.894,8.212
2020-04-09 16:58:16+02:00,16.559,11.654,8.012
2020-04-09 16:58:46+02:00,16.644,9.98,8.212
2020-04-09 16:59:16+02:00,19.056,9.321,7.612
2020-04-09 16:59:46+02:00,19.124,10.486,7.412
2020-04-09 17:00:16+02:00,17.184,10.025,6.612
2020-04-09 17:00:46+02:00,18.725,11.457,7.212
2020-04-09 17:01:16+02:00,19.289,8.19,7.012
2020-04-09 17:01:46+02:00,17.938,9.417,7.012
2020-04-09 17:02:16+02:00,16.595,9.522,6.812
2020-04-09 17:02:46+02:00,17.382,9.031,6.812
2020-04-09 17:03:16+02:00,17.952,8.786,7.212
2020-04-09 17:03:46+02:00,17.794,11.485,7.612
2020-04-09 17:04:16+02:00,17.744,9.67,8.812
2020-04-09 17:04:46+02:00,18.526,9.042,9.612
2020-04-09 17:05:16+02:00,17.652,10.267,9.412
2020-04-09 17:05:46+02:00,17.145,10.162,10.012
2020-04-09 17:06:16+02:00,19.501,8.703,10.412
2020-04-09 17:06:46+02:00,17.787,8.078,10.212
2020-04-09 17:07:16+02:00,16.486,10.0,9.412
2020-04-09 17:07:46+02:00,16.048,9.227,10.012
2020-04-09 17:08:16+02:00,17.398,9.281,9.212
2020-04-09 17:08:46+02:00,18.044,10.669,9.812
2020-04-09 17:09:16+02:00,19.468,10.563,10.212
2020-04-09 17:09:46+02:00,17.604,9.372,9.812
2020-04-09 17:10:16+02:00,19.301,10.322,8.812
2020-04-09 17:10:46+02:00,17.733,8.155,8.212
2020-04-09 17:11:16+02:00,17.442,11.053,8.012
2020-04-09 17:11:46+02:00,18.655,9.855,7.412
2020-04-09 17:12:16+02:00,17.289,9.29,7.412
2020-04-09 17:12:47+02:00,17.72,9.702,7.412
2020-04-09 17:13:17+02:00,16.907,9.931,7.812
2020-04-09 17:13:47+02:00,17.153,11.433,8.212
2020-04-09 17:14:17+02:00,17.346,11.306,9.012
2020-04-09 17:14:47+02:00,17.154,9.479,8.812
2020-04-09 17:15:17+02:00,18.732,11.421,9.012
2020-04-09 17:15:47+02:00,17.59,10.846,9.212
2020-04-09 17:16:17+02:00,16.124,9.237,9.612
2020-04-09 17:16:47+02:00,16.736,11.365,9.012
2020-04-09 17:17:17+02:00,18.668,11.848,8.212
2020-04-09 17:17:47+02:00,19.099,10.296,8.612
2020-04-09 17:18:17+02:00,19.046,9.876,8.612
2020-04-09 17:18:47+02:00,19.83,10.413,8.212
2020-04-09 17:19:17+02:00,17.985,11.644,7.812
2020-04-09 17:19:47+02:00,18.203,11.768,8.212
2020-04-09 17:20:17+02:00,16.16,11.937,8.212
2020-04-09 17:20:47+02:00,18.493,11.775,8.012
2020-04-09 17:21:17+02:00,19.06,8.566,6.812
2020-04-09 17:21:47+02:00,16.226,11.728,7.612
2020-04-09 17:22:17+02:00,19.203,11.943,7.412
2020-04-09 17:22:47+02:00,18.998,10.871,6.412
2020-04-09 17:23:17+02:00,19.621,8.301,7.012
2020-04-09 17:23:47+02:00,19.417,10.874,7.412
2020-04-09 17:24:17+02:00,19.933,11.934,7.812
2020-04-09 17:24:47+02:00,17.12,10.911,7.412
2020-04-09 17:25:17+02:00,16.113,11.797,7.012
2020-04-09 17:25:47+02:00,17.389,10.513,7.212
2020-04-09 17:26:17+02:00,18.31,10.137,6.612
2020-04-09 17:26:47+02:00,19.492,11.539,7.012
2020-04-09 17:27:17+02:00,18.26,8.553,7.012
2020-04-09 17:27:48+02:00,18.498,10.947,8.012
2020-04-09 17:28:18+02:00,16.853,11.229,6.812
2020-04-09 17:28:48+02:00,19.536,11.277,6.812
2020-04-09 17:29:18+02:00,17.124,10.415,7.212
2020-04-09 17:29:48+02:00,19.236,11.322,7.212
2020-04-09 17:30:18+02:00,18.893,10.003,7.012
2020-04-09 17:30:48+02:00,18.304,11.41,6.612
2020-04-09 17:31:18+02:00,18.588,9.565,6.812
2020-04-09 17:31:48+02:00,16.877,11.421,6.812
2020-04-09 17:32:18+02:00,19.695,8.485,7.212
2020-04-09 17:32:48+02:00,18.625,9.704,7.012
2020-04-09 17:33:18+02:00,16.364,11.886,6.812
2020-04-09 17:33:48+02:00,18.557,9.211,6.412
2020-04-09 17:34:18+02:00,16.051,8.367,6.212
2020-04-09 17:34:48+02:00,18.059,10.048,5.812
2020-04-09 17:35:18+02:00,17.185,8.738,5.812
2020-04-09 17:35:48+02:00,16.913,11.673,6.412
2020-04-09 17:36:18+02:00,19.068,8.983,6.012
2020-04-09 17:36:48+02:00,16.225,10.825,6.612
2020-04-09 17:37:18+02:00,16.811,10.889,6.812
2020-04-09 17:37:48+02:00,16.752,10.62,7.012
2020-04-09 17:38:18+02:00,16.025,8.557,7.812
2020-04-09 17:38:48+02:00,18.707,9.739,8.212
2020-04-09 17:39:18+02:00,19.821,9.986,8.612
2020-04-09 17:39:49+02:00,17.663,11.049,8.512
2020-04-09 17:40:19+02:00,17.799,9.427,8.912
2020-04-09 17:40:49+02:00,17.001,10.868,8.912
2020-04-09 17:41:19+02:00,17.25,9.927,8.512
2020-04-09 17:41:49+02:00,17.276,8.857,9.312
2020-04-09 17:42:20+02:00,19.42,9.539,9.312
2020-04-09 17:42:50+02:00,18.755,8.261,9.312
2020-04-09 17:43:20+02:00,17.778,9.637,9.512
2020-04-09 17:43:50+02:00,16.189,9.729,10.312
2020-04-09 17:44:20+02:00,18.901,8.338,9.512
2020-04-09 17:44:50+02:00,16.522,9.764,9.512
2020-04-09 17:45:20+02:00,19.178,8.6,8.712
2020-04-09 17:45:50+02:00,18.434,11.068,9.912
2020-04-09 17:46:20+02:00,16.022,10.038,9.712
2020-04-09 17:46:50+02:00,19.181,10.368,10.112
2020-04-09 17:47:20+02:00,16.645,9.792,9.912
2020-04-09 17:47:50+02:00,19.757,8.384,10.512
2020-04-09 17:48:20+02:00,18.951,11.289,10.312
2020-04-09 17:48:50+02:00,17.1,8.787,10.112
2020-04-09 17:49:20+02:00,17.278,10.447,9.712
2020-04-09 17:49:50+02:00,17.134,8.712,9.912
2020-04-09 17:50:20+02:00,17.995,11.204,10.912
2020-04-09 17:50:50+02:00,18.458,9.385,10.312
2020-04-09 17:51:20+02:00,19.634,8.218,10.312
2020-04-09 17:51:50+02:00,16.818,9.069,10.112
2020-04-09 17:52:20+02:00,17.67,10.371,9.712
2020-04-09 17:52:50+02:00,17.098,10.205,9.912
2020-04-09 17:53:20+02:00,19.0,11.23,9.912
2020-04-09 17:53:50+02:00,16.397,8.451,9.512
2020-04-09 17:54:20+02:00,16.745,9.04,9.512
2020-04-09 17:54:50+02:00,16.812,10.105,9.512
2020-04-09 17:55:20+02:00,17.17,9.625,9.712
2020-04-09 17:55:50+02:00,17.267,10.13,9.112
2020-04-09 17:56:20+02:00,16.21,9.241,8.912
2020-04-09 17:56:51+02:00,18.259,8.585,8.912
2020-04-09 17:57:21+02:00,17.891,10.491,8.912
2020-04-09 17:57:51+02:00,16.687,9.534,9.112
2020-04-09 17:58:21+02:00,18.387,9.213,9.112
2020-04-09 17:58:51+02:00,18.489,11.134,8.912
2020-04-09 17:59:21+02:00,17.401,9.133,8.712
2020-04-09 17:59:51+02:00,17.572,11.702,8.512
2020-04-09 18:00:21+02:00,18.601,10.199,9.112
2020-04-09 18:00:51+02:00,16.204,10.512,9.312
