Date and Time,input_3
2020-04-13 00:52:58+02:00,15.494
2020-04-13 00:53:28+02:00,12.167
2020-04-13 00:53:58+02:00,15.096
2020-04-13 00:54:28+02:00,15.267
2020-04-13 00:54:58+02:00,14.121
2020-04-13 00:55:28+02:00,14.674
2020-04-13 00:55:59+02:00,12.875
2020-04-13 00:56:29+02:00,15.074
2020-04-13 00:56:59+02:00,13.999
2020-04-13 00:57:29+02:00,15.779
2020-04-13 00:57:59+02:00,15.204
2020-04-13 00:58:29+02:00,15.777
2020-04-13 00:58:59+02:00,12.344
2020-04-13 00:59:30+02:00,13.774
2020-04-13 01:00:00+02:00,12.336
2020-04-13 01:00:30+02:00,13.091
2020-04-13 01:01:00+02:00,12.044
2020-04-13 01:01:30+02:00,15.749
2020-04-13 01:02:00+02:00,12.598
2020-04-13 01:02:30+02:00,12.054
2020-04-13 01:03:00+02:00,15.624
2020-04-13 01:03:30+02:00,13.725
2020-04-13 01:04:00+02:00,13.268
2020-04-13 01:04:30+02:00,12.862
2020-04-13 01:05:00+02:00,13.873
2020-04-13 01:05:30+02:00,15.522
2020-04-13 01:06:00+02:00,12.867
2020-04-13 01:06:30+02:00,14.94
2020-04-13 01:07:00+02:00,12.982
2020-04-13 01:07:31+02:00,13.311
2020-04-13 01:08:01+02:00,14.326
2020-04-13 01:08:31+02:00,12.113
2020-04-13 01:09:01+02:00,14.447
2020-04-13 01:09:31+02:00,13.234
2020-04-13 01:10:01+02:00,15.128
2020-04-13 01:10:31+02:00,15.114
2020-04-13 01:11:01+02:00,14.107
2020-04-13 01:11:31+02:00,14.161
2020-04-13 01:12:01+02:00,14.035
2020-04-13 01:12:31+02:00,14.495
2020-04-13 01:13:01+02:00,12.737
2020-04-13 01:13:31+02:00,12.263
2020-04-13 01:14:02+02:00,14.086
2020-04-13 01:14:32+02:00,15.459
2020-04-13 01:15:02+02:00,12.456
2020-04-13 01:15:32+02:00,13.698
2020-04-13 01:16:02+02:00,13.141
2020-04-13 01:16:32+02:00,14.048
2020-04-13 01:17:02+02:00,15.626
2020-04-13 01:17:32+02:00,13.712
2020-04-13 01:18:02+02:00,13.348
2020-04-13 01:18:32+02:00,13.309
2020-04-13 01:19:02+02:00,15.559
2020-04-13 01:19:32+02:00,12.587
2020-04-13 01:20:02+02:00,13.716
2020-04-13 01:20:32+02:00,12.238
2020-04-13 01:21:02+02:00,13.101
2020-04-13 01:21:32+02:00,12.658
2020-04-13 01:22:02+02:00,12.667
2020-04-13 01:22:32+02:00,14.437
2020-04-13 01:23:02+02:00,14.621
2020-04-13 01:23:32+02:00,13.272
2020-04-13 01:24:02+02:00,13.976
2020-04-13 01:24:32+02:00,14.374
2020-04-13 01:25:02+02:00,13.067
2020-04-13 01:25:32+02:00,14.282
2020-04-13 01:26:02+02:00,14.702
2020-04-13 01:26:32+02:00,12.789
2020-04-13 01:27:02+02:00,12.242
2020-04-13 01:27:32+02:00,13.285
2020-04-13 01:28:02+02:00,13.836
2020-04-13 01:28:33+02:00,14.641
2020-04-13 01:29:03+02:00,12.971
2020-04-13 01:29:33+02:00,14.466
2020-04-13 01:30:03+02:00,15.405
2020-04-13 01:30:33+02:00,12.798
2020-04-13 01:31:03+02:00,12.69
2020-04-13 01:31:33+02:00,13.392
2020-04-13 01:32:03+02:00,12.567
2020-04-13 01:32:33+02:00,13.518
2020-04-13 01:33:03+02:00,13.098
2020-04-13 01:33:33+02:00,13.897
2020-04-13 01:34:03+02:00,12.425
2020-04-13 01:34:33+02:00,14.767
2020-04-13 01:35:03+02:00,12.555
2020-04-13 01:35:33+02:00,12.757
2020-04-13 01:36:03+02:00,12.993
2020-04-13 01:36:33+02:00,13.156
2020-04-13 01:37:03+02:00,12.585
2020-04-13 01:37:33+02:00,14.765
2020-04-13 01:38:03+02:00,12.34
2020-04-13 01:38:33+02:00,14.509
2020-04-13 01:39:03+02:00,13.564
2020-04-13 01:39:33+02:00,14.853
2020-04-13 01:40:03+02:00,15.1
2020-04-13 01:40:33+02:00,15.486
2020-04-13 01:41:03+02:00,15.322
2020-04-13 01:41:33+02:00,15.181
2020-04-13 01:42:03+02:00,12.753
2020-04-13 01:42:33+02:00,13.584
2020-04-13 01:43:04+02:00,13.276
2020-04-13 01:43:34+02:00,14.236
2020-04-13 01:44:04+02:00,14.512
2020-04-13 01:44:34+02:00,15.468
2020-04-13 01:45:04+02:00,12.762
2020-04-13 01:45:34+02:00,13.108
2020-04-13 01:46:04+02:00,14.817
2020-04-13 01:46:34+02:00,14.649
2020-04-13 01:47:04+02:00,14.926
2020-04-13 01:47:34+02:00,13.735
2020-04-13 01:48:04+02:00,14.145
2020-04-13 01:48:34+02:00,14.215
2020-04-13 01:49:04+02:00,12.289
2020-04-13 01:49:34+02:00,13.657
2020-04-13 01:50:04+02:00,15.673
2020-04-13 01:50:34+02:00,12.495
2020-04-13 01:51:04+02:00,14.614
2020-04-13 01:51:34+02:00,15.05
2020-04-13 01:52:04+02:00,13.196
2020-04-13 01:52:34+02:00,15.6
2020-04-13 01:53:04+02:00,14.494
2020-04-13 01:53:34+02:00,15.891
2020-04-13 01:54:04+02:00,14.465
2020-04-13 01:54:34+02:00,15.51
2020-04-13 01:55:04+02:00,15.113
2020-04-13 01:55:34+02:00,12.742
2020-04-13 01:56:04+02:00,15.075
2020-04-13 01:56:34+02:00,14.007
2020-04-13 01:57:04+02:00,14.952
2020-04-13 01:57:35+02:00,14.362
2020-04-13 01:58:05+02:00,12.438
2020-04-13 01:58:35+02:00,15.453
2020-04-13 01:59:05+02:00,15.854
2020-04-13 01:59:35+02:00,12.748
2020-04-13 02:00:29+02:00,14.115
2020-04-13 02:00:59+02:00,15.005
2020-04-13 02:01:29+02:00,14.124
2020-04-13 02:01:59+02:00,15.036
2020-04-13 02:02:29+02:00,13.789
2020-04-13 02:02:59+02:00,13.794
2020-04-13 02:03:29+02:00,12.249
2020-04-13 02:03:59+02:00,12.589
2020-04-13 02:04:29+02:00,13.744
2020-04-13 02:04:59+02:00,15.989
2020-04-13 02:05:29+02:00,15.176
2020-04-13 02:05:59+02:00,15.604
2020-04-13 02:06:29+02:00,13.589
2020-04-13 02:06:59+02:00,13.273
2020-04-13 02:07:29+02:00,12.984
2020-04-13 02:07:59+02:00,13.231
2020-04-13 02:08:29+02:00,15.365
2020-04-13 02:08:59+02:00,14.527
2020-04-13 02:09:29+02:00,14.351
2020-04-13 02:09:59+02:00,13.29
2020-04-13 02:10:29+02:00,15.399
2020-04-13 02:10:59+02:00,13.202
2020-04-13 02:11:29+02:00,15.452
2020-04-13 02:12:00+02:00,12.247
2020-04-13 02:12:30+02:00,13.092
2020-04-13 02:13:00+02:00,13.769
2020-04-13 02:13:30+02:00,13.923
2020-04-13 02:14:00+02:00,12.623
2020-04-13 02:14:30+02:00,14.805
2020-04-13 02:15:00+02:00,12.833
2020-04-13 02:15:30+02:00,14.521
2020-04-13 02:16:00+02:00,15.5
2020-04-13 02:16:30+02:00,15.912
2020-04-13 02:17:00+02:00,13.666
2020-04-13 02:17:30+02:00,13.319
2020-04-13 02:18:00+02:00,15.222
2020-04-13 02:18:30+02:00,14.197
2020-04-13 02:19:00+02:00,14.555
2020-04-13 02:19:30+02:00,13.827
2020-04-13 02:20:00+02:00,13.066
2020-04-13 02:20:30+02:00,14.401
2020-04-13 02:21:00+02:00,13.971
2020-04-13 02:21:30+02:00,15.953
2020-04-13 02:22:00+02:00,14.431
2020-04-13 02:22:30+02:00,14.671
2020-04-13 02:23:00+02:00,12.507
2020-04-13 02:23:30+02:00,14.341
2020-04-13 02:24:00+02:00,15.552
2020-04-13 02:24:30+02:00,13.169
2020-04-13 02:25:00+02:00,12.436
2020-04-13 02:25:30+02:00,15.689
2020-04-13 02:26:00+02:00,12.316
2020-04-13 02:26:31+02:00,12.218
2020-04-13 02:27:01+02:00,15.543
2020-04-13 02:27:31+02:00,13.298
2020-04-13 02:28:01+02:00,13.175
2020-04-13 02:28:31+02:00,12.863
2020-04-13 02:29:01+02:00,14.316
2020-04-13 02:29:31+02:00,14.494
2020-04-13 02:30:01+02:00,13.178
2020-04-13 02:30:31+02:00,13.598
2020-04-13 02:31:01+02:00,15.149
2020-04-13 02:31:31+02:00,12.975
2020-04-13 02:32:01+02:00,13.183
2020-04-13 02:32:31+02:00,13.558
2020-04-13 02:33:01+02:00,14.92
2020-04-13 02:33:31+02:00,12.292
2020-04-13 02:34:01+02:00,15.42
2020-04-13 02:34:31+02:00,15.771
2020-04-13 02:35:01+02:00,12.179
2020-04-13 02:35:31+02:00,12.867
2020-04-13 02:36:01+02:00,15.301
2020-04-13 02:36:31+02:00,12.06
2020-04-13 02:37:01+02:00,13.288
2020-04-13 02:37:31+02:00,14.45
2020-04-13 02:38:01+02:00,15.771
2020-04-13 02:38:31+02:00,12.897
2020-04-13 02:39:01+02:00,15.46
2020-04-13 02:39:31+02:00,15.958
2020-04-13 02:40:01+02:00,14.546
2020-04-13 02:40:31+02:00,12.634
2020-04-13 02:41:02+02:00,13.055
2020-04-13 02:41:32+02:00,12.857
2020-04-13 02:42:02+02:00,13.546
2020-04-13 02:42:32+02:00,12.426
2020-04-13 02:43:02+02:00,12.363
2020-04-13 02:43:32+02:00,12.477
2020-04-13 02:44:02+02:00,14.852
2020-04-13 02:44:32+02:00,13.038
2020-04-13 02:45:02+02:00,12.695
2020-04-13 02:45:32+02:00,12.463
2020-04-13 02:46:02+02:00,13.228
2020-04-13 02:46:32+02:00,12.845
2020-04-13 02:47:02+02:00,14.992
2020-04-13 02:47:32+02:00,15.758
2020-04-13 02:48:02+02:00,13.862
2020-04-13 02:48:32+02:00,13.061
2020-04-13 02:49:02+02:00,15.351
2020-04-13 02:49:32+02:00,12.899
2020-04-13 02:50:02+02:00,12.903
2020-04-13 02:50:32+02:00,13.778
2020-04-13 02:51:02+02:00,13.637
2020-04-13 02:51:32+02:00,13.478
2020-04-13 02:52:02+02:00,15.277
2020-04-13 02:52:32+02:00,14.865
2020-04-13 02:53:02+02:00,13.327
2020-04-13 02:53:32+02:00,14.537
2020-04-13 02:54:02+02:00,15.28
2020-04-13 02:54:32+02:00,12.127
2020-04-13 02:55:02+02:00,14.636
2020-04-13 02:55:33+02:00,13.024
2020-04-13 02:56:03+02:00,14.958
2020-04-13 02:56:33+02:00,12.643
2020-04-13 02:57:08+02:00,14.029
2020-04-13 02:57:42+02:00,12.331
2020-04-13 02:58:12+02:00,12.259
2020-04-13 02:58:42+02:00,13.379
2020-04-13 02:59:12+02:00,15.064
2020-04-13 02:59:42+02:00,14.665
2020-04-13 03:00:12+02:00,15.198
2020-04-13 03:00:42+02:00,13.939
2020-04-13 03:01:12+02:00,14.992
2020-04-13 03:01:42+02:00,15.832
2020-04-13 03:02:12+02:00,12.747
2020-04-13 03:02:42+02:00,14.005
2020-04-13 03:03:12+02:00,13.8
2020-04-13 03:03:42+02:00,14.203
2020-04-13 03:04:12+02:00,13.243
2020-04-13 03:04:42+02:00,12.065
2020-04-13 03:05:12+02:00,13.468
2020-04-13 03:05:42+02:00,12.764
2020-04-13 03:06:12+02:00,15.205
2020-04-13 03:06:42+02:00,12.032
2020-04-13 03:07:12+02:00,15.586
2020-04-13 03:07:42+02:00,13.578
2020-04-13 03:08:12+02:00,12.6
2020-04-13 03:08:42+02:00,12.571
2020-04-13 03:09:12+02:00,15.31
2020-04-13 03:09:43+02:00,13.431
2020-04-13 03:10:13+02:00,15.861
2020-04-13 03:10:43+02:00,13.566
2020-04-13 03:11:13+02:00,15.349
2020-04-13 03:11:43+02:00,13.347
2020-04-13 03:12:13+02:00,14.953
2020-04-13 03:12:43+02:00,14.281
2020-04-13 03:13:13+02:00,14.745
2020-04-13 03:13:43+02:00,13.397
2020-04-13 03:14:13+02:00,14.457
2020-04-13 03:14:43+02:00,14.002
2020-04-13 03:15:13+02:00,12.442
2020-04-13 03:15:43+02:00,13.464
2020-04-13 03:16:13+02:00,14.388
2020-04-13 03:16:43+02:00,13.077
2020-04-13 03:17:13+02:00,12.904
2020-04-13 03:17:43+02:00,13.575
2020-04-13 03:18:13+02:00,14.474
2020-04-13 03:18:43+02:00,13.212
2020-04-13 03:19:13+02:00,12.319
2020-04-13 03:19:43+02:00,12.437
2020-04-13 03:20:13+02:00,14.342
2020-04-13 03:20:43+02:00,12.324
2020-04-13 03:21:13+02:00,15.376
2020-04-13 03:21:43+02:00,12.403
2020-04-13 03:22:13+02:00,14.315
2020-04-13 03:22:43+02:00,12.865
2020-04-13 03:23:13+02:00,12.695
2020-04-13 03:23:43+02:00,14.536
2020-04-13 03:24:14+02:00,13.316
2020-04-13 03:24:44+02:00,15.066
2020-04-13 03:25:14+02:00,13.514
2020-04-13 03:25:44+02:00,15.282
2020-04-13 03:26:14+02:00,14.91
2020-04-13 03:26:44+02:00,14.166
2020-04-13 03:27:14+02:00,15.709
2020-04-13 03:27:44+02:00,12.202
2020-04-13 03:28:14+02:00,13.922
2020-04-13 03:28:44+02:00,13.953
2020-04-13 03:29:14+02:00,15.254
2020-04-13 03:29:44+02:00,13.932
2020-04-13 03:30:14+02:00,15.742
2020-04-13 03:30:44+02:00,14.435
2020-04-13 03:31:14+02:00,14.039
2020-04-13 03:31:44+02:00,13.761
2020-04-13 03:32:14+02:00,14.064
2020-04-13 03:32:44+02:00,13.292
2020-04-13 03:33:14+02:00,15.806
2020-04-13 03:33:44+02:00,14.0
2020-04-13 03:34:14+02:00,14.382
2020-04-13 03:34:44+02:00,15.586
2020-04-13 03:35:14+02:00,15.896
2020-04-13 03:35:44+02:00,15.466
2020-04-13 03:36:14+02:00,14.622
2020-04-13 03:36:44+02:00,14.896
2020-04-13 03:37:14+02:00,12.487
2020-04-13 03:37:44+02:00,13.247
2020-04-13 03:38:14+02:00,14.176
2020-04-13 03:38:45+02:00,13.886
2020-04-13 03:39:15+02:00,15.754
2020-04-13 03:39:45+02:00,14.874
2020-04-13 03:40:15+02:00,14.925
2020-04-13 03:40:45+02:00,14.47
2020-04-13 03:41:15+02:00,15.13
2020-04-13 03:41:45+02:00,13.909
2020-04-13 03:42:15+02:00,12.72
2020-04-13 03:42:45+02:00,13.878
2020-04-13 03:43:15+02:00,15.761
2020-04-13 03:43:45+02:00,14.187
2020-04-13 03:44:15+02:00,13.645
2020-04-13 03:44:45+02:00,14.744
2020-04-13 03:45:15+02:00,12.702
2020-04-13 03:45:45+02:00,14.8
2020-04-13 03:46:15+02:00,12.199
2020-04-13 03:46:45+02:00,13.573
2020-04-13 03:47:15+02:00,15.054
2020-04-13 03:47:45+02:00,14.221
2020-04-13 03:48:15+02:00,15.362
2020-04-13 03:48:45+02:00,14.432
2020-04-13 03:49:15+02:00,14.13
2020-04-13 03:49:45+02:00,14.544
2020-04-13 03:50:15+02:00,13.245
2020-04-13 03:50:45+02:00,15.252
2020-04-13 03:51:15+02:00,14.095
2020-04-13 03:51:45+02:00,13.824
2020-04-13 03:52:15+02:00,14.081
2020-04-13 03:52:45+02:00,12.24
2020-04-13 03:53:16+02:00,12.746
2020-04-13 03:53:46+02:00,12.084
2020-04-13 03:54:16+02:00,14.654
2020-04-13 03:54:46+02:00,13.968
2020-04-13 03:55:16+02:00,14.126
2020-04-13 03:55:46+02:00,12.731
2020-04-13 03:56:16+02:00,14.271
2020-04-13 03:56:46+02:00,15.054
2020-04-13 03:57:16+02:00,13.812
2020-04-13 03:57:46+02:00,13.111
2020-04-13 03:58:16+02:00,13.993
2020-04-13 03:58:46+02:00,15.974
2020-04-13 03:59:16+02:00,15.978
2020-04-13 03:59:46+02:00,13.806
2020-04-13 04:00:16+02:00,14.861
2020-04-13 04:00:46+02:00,12.626
2020-04-13 04:01:16+02:00,15.223
2020-04-13 04:01:46+02:00,12.029
2020-04-13 04:02:16+02:00,14.026
2020-04-13 04:02:46+02:00,12.287
2020-04-13 04:03:16+02:00,15.74
2020-04-13 04:03:46+02:00,12.225
2020-04-13 04:04:16+02:00,14.973
2020-04-13 04:04:46+02:00,13.13
2020-04-13 04:05:16+02:00,15.406
2020-04-13 04:05:46+02:00,14.298
2020-04-13 04:06:16+02:00,15.672
2020-04-13 04:06:46+02:00,14.697
2020-04-13 04:07:17+02:00,14.729
2020-04-13 04:07:47+02:00,13.917
2020-04-13 04:08:17+02:00,13.678
2020-04-13 04:08:47+02:00,15.934
2020-04-13 04:09:17+02:00,12.54
2020-04-13 04:09:47+02:00,15.734
2020-04-13 04:10:17+02:00,13.728
2020-04-13 04:10:47+02:00,13.316
2020-04-13 04:11:17+02:00,14.712
2020-04-13 04:11:47+02:00,15.865
2020-04-13 04:12:17+02:00,13.36
2020-04-13 04:12:47+02:00,14.181
2020-04-13 04:13:17+02:00,15.926
2020-04-13 04:13:47+02:00,14.581
2020-04-13 04:14:17+02:00,12.08
2020-04-13 04:14:47+02:00,13.213
2020-04-13 04:15:17+02:00,13.188
2020-04-13 04:15:47+02:00,14.559
2020-04-13 04:16:17+02:00,14.24
2020-04-13 04:16:47+02:00,15.107
2020-04-13 04:17:17+02:00,15.921
2020-04-13 04:17:47+02:00,12.914
2020-04-13 04:18:17+02:00,13.676
2020-04-13 04:18:47+02:00,15.153
2020-04-13 04:19:17+02:00,15.871
2020-04-13 04:19:47+02:00,15.457
2020-04-13 04:20:17+02:00,13.466
2020-04-13 04:20:47+02:00,14.545
2020-04-13 04:21:17+02:00,15.383
2020-04-13 04:21:48+02:00,15.925
2020-04-13 04:22:18+02:00,15.657
2020-04-13 04:22:48+02:00,12.09
2020-04-13 04:23:18+02:00,14.468
2020-04-13 04:23:48+02:00,15.591
2020-04-13 04:24:18+02:00,12.058
