Date and Time,input_4,input_3,input_1
2020-03-27 14:11:55+01:00,17.756,12.269,7.222
2020-03-27 14:12:25+01:00,16.905,15.137,7.822
2020-03-27 14:12:55+01:00,16.671,13.93,7.022
2020-03-27 14:13:25+01:00,17.907,12.224,6.622
2020-03-27 14:13:55+01:00,18.628,15.737,6.422
2020-03-27 14:14:25+01:00,17.51,12.394,7.222
2020-03-27 14:14:55+01:00,18.118,15.175,8.022
2020-03-27 14:15:25+01:00,16.494,15.401,8.022
2020-03-27 14:15:55+01:00,18.563,13.522,8.022
2020-03-27 14:16:25+01:00,17.204,15.98,8.422
2020-03-27 14:16:55+01:00,16.149,12.26,9.222
2020-03-27 14:17:25+01:00,19.268,15.79,9.222
2020-03-27 14:17:55+01:00,19.536,12.108,8.222
2020-03-27 14:18:25+01:00,17.583,13.472,8.022
2020-03-27 14:18:55+01:00,18.034,15.96,8.022
2020-03-27 14:19:25+01:00,17.473,15.389,8.022
2020-03-27 14:19:55+01:00,17.956,13.653,8.222
2020-03-27 14:20:26+01:00,17.228,12.353,8.022
2020-03-27 14:20:56+01:00,17.97,14.431,8.622
2020-03-27 14:21:26+01:00,16.744,14.951,9.822
2020-03-27 14:21:56+01:00,16.461,12.307,10.022
2020-03-27 14:22:26+01:00,16.264,14.057,9.622
2020-03-27 14:22:56+01:00,17.918,13.522,9.222
2020-03-27 14:23:26+01:00,19.44,14.449,9.022
2020-03-27 14:23:56+01:00,16.451,15.727,9.622
2020-03-27 14:24:26+01:00,19.099,15.32,9.222
2020-03-27 14:24:56+01:00,19.651,15.49,9.222
2020-03-27 14:25:26+01:00,19.73,14.781,8.822
2020-03-27 14:25:56+01:00,16.382,13.815,8.022
2020-03-27 14:26:26+01:00,19.759,15.488,8.022
2020-03-27 14:26:56+01:00,17.174,15.434,8.422
2020-03-27 14:27:26+01:00,19.899,13.826,8.822
2020-03-27 14:27:57+01:00,16.046,15.834,10.122
2020-03-27 14:28:27+01:00,18.645,13.167,10.522
2020-03-27 14:28:57+01:00,16.187,14.891,9.722
2020-03-27 14:29:27+01:00,17.291,12.613,9.322
2020-03-27 14:29:57+01:00,19.861,13.102,8.322
2020-03-27 14:30:27+01:00,16.999,13.15,8.322
2020-03-27 14:30:57+01:00,16.549,14.421,8.922
2020-03-27 14:31:27+01:00,19.78,13.812,9.722
2020-03-27 14:31:57+01:00,17.475,13.918,9.722
2020-03-27 14:32:27+01:00,16.871,15.251,9.922
2020-03-27 14:32:57+01:00,18.255,14.441,9.722
2020-03-27 14:33:27+01:00,18.694,13.518,9.722
2020-03-27 14:33:57+01:00,17.975,14.664,9.722
2020-03-27 14:34:27+01:00,19.213,15.247,8.922
2020-03-27 14:34:57+01:00,18.983,13.014,8.322
2020-03-27 14:35:28+01:00,18.556,13.552,8.522
2020-03-27 14:35:58+01:00,16.522,13.223,9.122
2020-03-27 14:36:28+01:00,16.978,12.81,8.922
2020-03-27 14:36:58+01:00,18.432,15.894,7.922
2020-03-27 14:37:28+01:00,16.301,15.993,8.322
2020-03-27 14:37:58+01:00,19.972,13.139,7.322
2020-03-27 14:38:28+01:00,18.483,15.969,7.922
2020-03-27 14:38:58+01:00,16.196,12.522,7.722
2020-03-27 14:39:28+01:00,16.183,13.368,7.322
2020-03-27 14:39:58+01:00,18.369,14.778,7.522
2020-03-27 14:40:28+01:00,19.495,14.256,7.522
2020-03-27 14:40:58+01:00,16.842,14.382,7.722
2020-03-27 14:41:28+01:00,16.062,13.535,8.922
2020-03-27 14:41:58+01:00,18.187,14.18,7.922
2020-03-27 14:42:28+01:00,19.177,15.885,6.922
2020-03-27 14:42:58+01:00,19.927,12.749,7.122
2020-03-27 14:43:28+01:00,19.129,15.136,7.122
2020-03-27 14:43:58+01:00,17.647,15.315,6.922
2020-03-27 14:44:28+01:00,17.731,12.322,6.522
2020-03-27 14:44:58+01:00,17.433,13.288,6.722
2020-03-27 14:45:28+01:00,17.139,12.321,6.922
2020-03-27 14:45:58+01:00,19.492,14.998,8.522
2020-03-27 14:46:28+01:00,17.224,13.297,8.522
2020-03-27 14:46:58+01:00,17.046,15.371,8.322
2020-03-27 14:47:28+01:00,17.037,12.981,8.722
2020-03-27 14:47:58+01:00,17.261,14.097,8.522
2020-03-27 14:48:28+01:00,16.786,12.576,8.322
2020-03-27 14:48:58+01:00,17.34,12.403,7.922
2020-03-27 14:49:28+01:00,19.537,13.686,8.122
2020-03-27 14:49:59+01:00,19.217,15.359,7.922
2020-03-27 14:50:29+01:00,18.944,15.461,7.322
2020-03-27 14:50:59+01:00,17.74,14.309,7.122
2020-03-27 14:51:29+01:00,17.512,14.021,7.722
2020-03-27 14:51:59+01:00,17.378,12.909,8.722
2020-03-27 14:52:29+01:00,19.546,12.743,8.122
2020-03-27 14:52:59+01:00,18.694,12.638,8.322
2020-03-27 14:53:29+01:00,18.037,15.132,8.322
2020-03-27 14:53:59+01:00,19.727,12.291,9.322
2020-03-27 14:54:29+01:00,18.459,13.263,9.522
2020-03-27 14:54:59+01:00,19.557,13.14,9.722
2020-03-27 14:55:29+01:00,17.638,12.526,9.722
2020-03-27 14:55:59+01:00,19.871,14.521,9.322
2020-03-27 14:56:29+01:00,16.319,12.014,8.722
2020-03-27 14:56:59+01:00,16.88,15.56,8.922
2020-03-27 14:57:29+01:00,17.51,12.819,8.722
2020-03-27 14:57:59+01:00,19.195,13.889,8.322
2020-03-27 14:58:29+01:00,16.596,13.659,8.322
2020-03-27 14:58:59+01:00,19.892,14.161,8.122
2020-03-27 14:59:29+01:00,19.577,14.694,8.522
2020-03-27 14:59:59+01:00,19.096,12.884,8.922
2020-03-27 15:00:29+01:00,16.028,12.31,8.322
2020-03-27 15:00:59+01:00,18.196,12.32,8.722
2020-03-27 15:01:29+01:00,16.293,15.958,8.322
2020-03-27 15:01:59+01:00,18.204,13.026,8.122
2020-03-27 15:02:29+01:00,16.192,12.68,8.522
2020-03-27 15:02:59+01:00,18.992,12.304,8.722
2020-03-27 15:03:29+01:00,18.609,14.84,8.722
2020-03-27 15:03:59+01:00,16.819,13.885,8.722
2020-03-27 15:04:30+01:00,19.2,14.047,8.922
2020-03-27 15:05:00+01:00,18.763,15.629,9.722
2020-03-27 15:05:30+01:00,18.747,15.635,10.122
2020-03-27 15:06:00+01:00,19.6,13.474,9.922
2020-03-27 15:06:30+01:00,18.207,15.622,9.322
2020-03-27 15:07:00+01:00,17.705,13.406,9.522
2020-03-27 15:07:30+01:00,18.196,12.015,9.522
2020-03-27 15:08:00+01:00,16.143,12.016,10.122
2020-03-27 15:08:30+01:00,18.949,13.872,9.722
2020-03-27 15:09:00+01:00,17.532,14.199,9.122
2020-03-27 15:09:30+01:00,19.44,14.114,8.722
2020-03-27 15:10:00+01:00,16.648,12.195,8.922
2020-03-27 15:10:30+01:00,16.951,14.095,9.122
2020-03-27 15:11:00+01:00,19.899,15.491,8.722
2020-03-27 15:11:30+01:00,17.998,13.145,8.722
2020-03-27 15:12:00+01:00,19.237,12.371,8.922
2020-03-27 15:12:30+01:00,19.244,12.251,9.122
2020-03-27 15:13:00+01:00,19.094,15.251,9.122
2020-03-27 15:13:30+01:00,19.716,14.424,9.322
2020-03-27 15:14:00+01:00,18.251,15.597,9.522
2020-03-27 15:14:30+01:00,18.555,12.848,8.522
2020-03-27 15:15:00+01:00,16.051,12.746,7.722
2020-03-27 15:15:30+01:00,19.454,14.667,6.922
2020-03-27 15:16:00+01:00,17.675,13.52,6.322
2020-03-27 15:16:30+01:00,17.763,13.446,6.122
2020-03-27 15:17:00+01:00,18.557,12.176,6.122
2020-03-27 15:17:30+01:00,17.692,14.093,5.522
2020-03-27 15:18:00+01:00,17.141,13.524,5.922
2020-03-27 15:18:30+01:00,16.121,13.7,6.322
2020-03-27 15:19:01+01:00,18.978,13.633,6.522
2020-03-27 15:19:31+01:00,17.005,14.703,6.722
2020-03-27 15:20:01+01:00,19.072,12.568,7.322
2020-03-27 15:20:31+01:00,18.455,14.743,6.922
2020-03-27 15:21:01+01:00,16.752,14.688,6.522
2020-03-27 15:21:31+01:00,18.545,14.249,5.722
2020-03-27 15:22:01+01:00,18.535,14.127,7.122
2020-03-27 15:22:31+01:00,18.368,13.955,6.922
2020-03-27 15:23:01+01:00,18.471,14.11,7.522
2020-03-27 15:23:31+01:00,18.649,14.714,8.122
2020-03-27 15:24:01+01:00,17.423,14.053,8.322
2020-03-27 15:24:31+01:00,17.677,15.07,7.922
2020-03-27 15:25:01+01:00,16.666,15.471,7.922
2020-03-27 15:25:31+01:00,16.696,15.821,7.122
2020-03-27 15:26:01+01:00,17.303,13.686,6.922
2020-03-27 15:26:31+01:00,18.988,12.583,6.722
2020-03-27 15:27:01+01:00,16.402,13.14,6.322
2020-03-27 15:27:31+01:00,16.847,15.374,5.522
2020-03-27 15:28:02+01:00,18.825,14.772,5.422
2020-03-27 15:28:32+01:00,16.633,14.854,5.022
2020-03-27 15:29:02+01:00,17.527,14.156,5.622
2020-03-27 15:29:32+01:00,16.012,14.697,4.422
2020-03-27 15:30:02+01:00,18.843,12.136,4.422
2020-03-27 15:30:32+01:00,18.501,12.028,4.622
2020-03-27 15:31:02+01:00,18.537,12.521,4.222
2020-03-27 15:31:32+01:00,16.354,14.099,4.822
2020-03-27 15:32:02+01:00,16.043,15.473,5.222
2020-03-27 15:32:32+01:00,17.12,15.637,4.822
2020-03-27 15:33:02+01:00,17.414,12.493,5.622
2020-03-27 15:33:33+01:00,18.522,12.722,5.622
2020-03-27 15:34:03+01:00,18.699,12.269,6.422
2020-03-27 15:34:33+01:00,19.73,15.856,5.822
2020-03-27 15:35:03+01:00,18.094,15.298,5.822
2020-03-27 15:35:33+01:00,18.77,15.684,5.822
2020-03-27 15:36:03+01:00,17.079,14.603,5.622
2020-03-27 15:36:33+01:00,17.173,12.552,4.422
2020-03-27 15:37:03+01:00,17.443,12.88,4.622
2020-03-27 15:37:33+01:00,18.712,14.051,4.622
2020-03-27 15:38:03+01:00,16.699,15.018,4.422
2020-03-27 15:38:33+01:00,16.523,13.972,4.022
2020-03-27 15:39:03+01:00,17.509,12.986,4.622
2020-03-27 15:39:33+01:00,17.187,14.742,5.022
2020-03-27 15:40:03+01:00,19.188,12.587,4.622
2020-03-27 15:40:33+01:00,16.943,13.252,5.022
2020-03-27 15:41:03+01:00,16.725,15.401,4.622
2020-03-27 15:41:33+01:00,19.09,12.825,6.022
2020-03-27 15:42:03+01:00,17.327,13.521,4.222
2020-03-27 15:42:33+01:00,16.227,15.674,4.222
2020-03-27 15:43:03+01:00,19.994,14.661,4.022
2020-03-27 15:43:33+01:00,18.419,13.919,4.622
2020-03-27 15:44:03+01:00,16.077,15.348,5.822
2020-03-27 15:44:33+01:00,16.949,12.337,6.422
2020-03-27 15:45:03+01:00,19.637,12.308,7.022
2020-03-27 15:45:33+01:00,19.716,13.626,6.822
2020-03-27 15:46:03+01:00,19.847,12.972,7.022
2020-03-27 15:46:33+01:00,17.8,15.539,7.022
2020-03-27 15:47:03+01:00,18.677,13.826,6.422
2020-03-27 15:47:33+01:00,16.742,13.821,6.022
2020-03-27 15:48:04+01:00,17.585,13.45,6.222
2020-03-27 15:48:34+01:00,16.967,14.163,6.822
2020-03-27 15:49:04+01:00,19.538,14.399,7.422
2020-03-27 15:49:34+01:00,19.699,14.494,7.822
2020-03-27 15:50:04+01:00,16.661,12.348,8.422
2020-03-27 15:50:34+01:00,16.753,14.124,8.422
2020-03-27 15:51:04+01:00,19.134,14.639,8.222
2020-03-27 15:51:34+01:00,18.342,12.341,8.222
2020-03-27 15:52:04+01:00,18.791,14.658,7.022
2020-03-27 15:52:34+01:00,17.842,14.068,7.422
2020-03-27 15:53:04+01:00,19.01,12.946,7.622
2020-03-27 15:53:34+01:00,19.422,15.541,8.422
2020-03-27 15:54:04+01:00,17.875,14.173,8.822
2020-03-27 15:54:34+01:00,17.377,13.443,8.022
2020-03-27 15:55:04+01:00,17.86,15.062,8.022
2020-03-27 15:55:34+01:00,16.21,15.547,7.622
2020-03-27 15:56:04+01:00,18.954,15.424,7.022
2020-03-27 15:56:34+01:00,16.727,14.847,7.422
2020-03-27 15:57:04+01:00,17.978,14.525,7.422
2020-03-27 15:57:34+01:00,18.973,15.066,8.022
2020-03-27 15:58:04+01:00,19.639,15.196,8.022
2020-03-27 15:58:34+01:00,17.075,15.489,7.622
2020-03-27 15:59:04+01:00,18.508,13.269,8.022
2020-03-27 15:59:34+01:00,16.367,14.716,8.622
2020-03-27 16:00:04+01:00,19.026,14.211,8.422
2020-03-27 16:00:34+01:00,17.718,14.388,7.822
2020-03-27 16:01:04+01:00,16.018,12.446,7.822
2020-03-27 16:01:34+01:00,19.058,14.873,7.422
2020-03-27 16:02:04+01:00,19.748,12.128,7.422
2020-03-27 16:02:34+01:00,17.904,15.484,7.822
2020-03-27 16:03:05+01:00,19.832,14.557,7.822
2020-03-27 16:03:35+01:00,18.608,12.789,7.822
2020-03-27 16:04:05+01:00,18.09,15.449,6.822
2020-03-27 16:04:35+01:00,16.943,15.655,7.022
2020-03-27 16:05:05+01:00,16.81,13.585,6.422
2020-03-27 16:05:35+01:00,17.477,12.049,6.822
2020-03-27 16:06:05+01:00,19.804,13.345,7.222
2020-03-27 16:06:35+01:00,19.262,13.146,7.222
2020-03-27 16:07:05+01:00,18.371,15.022,7.422
2020-03-27 16:07:35+01:00,17.138,15.68,6.822
2020-03-27 16:08:05+01:00,18.048,14.832,6.622
2020-03-27 16:08:35+01:00,17.014,14.05,6.622
2020-03-27 16:09:05+01:00,19.626,15.725,6.022
2020-03-27 16:09:35+01:00,19.529,13.684,5.222
2020-03-27 16:10:05+01:00,18.53,15.227,6.022
2020-03-27 16:10:35+01:00,17.855,15.568,6.022
2020-03-27 16:11:05+01:00,19.274,13.039,6.822
2020-03-27 16:11:35+01:00,19.96,15.797,7.822
2020-03-27 16:12:05+01:00,16.378,12.859,7.422
2020-03-27 16:12:35+01:00,19.499,15.96,6.822
2020-03-27 16:13:05+01:00,18.67,15.292,7.022
2020-03-27 16:13:35+01:00,18.062,15.094,7.622
2020-03-27 16:14:05+01:00,18.447,15.256,8.422
2020-03-27 16:14:35+01:00,19.006,15.661,8.222
2020-03-27 16:15:05+01:00,17.171,15.57,7.422
2020-03-27 16:15:35+01:00,17.296,14.676,7.622
2020-03-27 16:16:05+01:00,19.712,13.966,6.422
2020-03-27 16:16:35+01:00,18.153,14.608,5.822
2020-03-27 16:17:05+01:00,19.047,14.74,5.622
2020-03-27 16:17:36+01:00,17.337,14.911,5.822
2020-03-27 16:18:06+01:00,16.103,14.328,5.022
2020-03-27 16:18:36+01:00,19.388,14.407,4.022
2020-03-27 16:19:06+01:00,19.38,14.677,4.022
2020-03-27 16:19:36+01:00,17.683,14.132,4.022
2020-03-27 16:20:06+01:00,19.617,13.688,4.222
2020-03-27 16:20:36+01:00,16.43,12.08,4.222
2020-03-27 16:21:06+01:00,19.708,12.826,5.022
2020-03-27 16:21:36+01:00,16.827,15.599,4.422
2020-03-27 16:22:07+01:00,19.553,13.429,4.722
2020-03-27 16:22:37+01:00,18.974,15.05,4.722
2020-03-27 16:23:07+01:00,19.02,14.29,4.322
2020-03-27 16:23:37+01:00,17.979,12.312,4.722
2020-03-27 16:24:07+01:00,17.547,15.411,4.122
2020-03-27 16:24:37+01:00,17.21,12.055,4.922
2020-03-27 16:25:07+01:00,19.005,14.87,4.922
2020-03-27 16:25:37+01:00,16.272,12.095,4.722
2020-03-27 16:26:07+01:00,18.447,13.308,4.722
2020-03-27 16:26:37+01:00,19.714,14.3,4.522
2020-03-27 16:27:07+01:00,18.486,13.8,4.122
2020-03-27 16:27:37+01:00,19.452,13.316,3.922
2020-03-27 16:28:07+01:00,17.469,12.595,4.122
2020-03-27 16:28:37+01:00,18.272,14.84,4.922
2020-03-27 16:29:07+01:00,17.224,15.656,5.322
2020-03-27 16:29:37+01:00,17.449,15.361,4.722
2020-03-27 16:30:07+01:00,17.868,13.83,4.322
2020-03-27 16:30:37+01:00,17.352,14.256,4.322
2020-03-27 16:31:07+01:00,19.759,12.919,4.322
2020-03-27 16:31:37+01:00,16.079,14.819,4.322
2020-03-27 16:32:08+01:00,18.239,13.596,4.322
2020-03-27 16:32:38+01:00,19.826,15.704,4.122
2020-03-27 16:33:08+01:00,18.989,14.488,4.522
2020-03-27 16:33:38+01:00,17.445,14.085,4.722
2020-03-27 16:34:08+01:00,19.893,12.901,5.322
2020-03-27 16:34:38+01:00,16.827,13.669,4.922
2020-03-27 16:35:08+01:00,18.332,13.726,5.122
2020-03-27 16:35:38+01:00,18.965,13.042,5.722
2020-03-27 16:36:08+01:00,16.569,13.939,5.322
2020-03-27 16:36:38+01:00,18.533,12.206,5.922
2020-03-27 16:37:08+01:00,18.172,13.674,5.522
2020-03-27 16:37:38+01:00,19.686,12.591,5.322
2020-03-27 16:38:08+01:00,17.346,14.805,4.722
2020-03-27 16:38:38+01:00,19.832,15.939,4.922
2020-03-27 16:39:08+01:00,17.136,12.007,4.522
2020-03-27 16:39:38+01:00,18.017,13.941,3.922
2020-03-27 16:40:08+01:00,16.122,15.383,4.522
2020-03-27 16:40:38+01:00,18.328,14.2,3.922
2020-03-27 16:41:08+01:00,18.289,15.927,4.322
2020-03-27 16:41:38+01:00,16.582,14.46,4.122
2020-03-27 16:42:08+01:00,18.082,12.23,4.522
2020-03-27 16:42:38+01:00,18.91,12.655,3.922
2020-03-27 16:43:08+01:00,16.796,15.327,4.122
2020-03-27 16:43:38+01:00,18.117,12.281,4.322
2020-03-27 16:44:08+01:00,17.61,13.613,4.922
2020-03-27 16:44:38+01:00,17.701,13.121,5.522
2020-03-27 16:45:09+01:00,16.538,12.363,4.822
2020-03-27 16:45:39+01:00,18.903,14.874,4.622
2020-03-27 16:46:09+01:00,19.74,12.689,6.022
2020-03-27 16:46:40+01:00,18.909,12.671,6.222
2020-03-27 16:47:10+01:00,19.202,15.066,6.222
2020-03-27 16:47:40+01:00,19.971,13.156,5.622
2020-03-27 16:48:10+01:00,18.891,14.025,5.422
2020-03-27 16:48:40+01:00,17.724,12.712,4.622
2020-03-27 16:49:10+01:00,18.019,12.234,4.022
2020-03-27 16:49:40+01:00,16.701,12.322,4.422
2020-03-27 16:50:10+01:00,18.099,12.977,4.222
2020-03-27 16:50:40+01:00,16.284,12.054,4.422
2020-03-27 16:51:10+01:00,17.675,15.26,4.222
2020-03-27 16:51:40+01:00,17.311,14.262,4.422
2020-03-27 16:52:10+01:00,18.759,12.235,5.022
2020-03-27 16:52:40+01:00,16.107,14.387,5.422
2020-03-27 16:53:10+01:00,17.652,14.176,5.222
2020-03-27 16:53:40+01:00,16.517,15.025,5.622
2020-03-27 16:54:10+01:00,18.994,15.074,5.022
2020-03-27 16:54:40+01:00,17.179,12.592,4.622
2020-03-27 16:55:10+01:00,16.361,14.318,5.022
2020-03-27 16:55:40+01:00,16.645,15.943,5.222
2020-03-27 16:56:10+01:00,17.382,12.131,4.622
2020-03-27 16:56:40+01:00,18.682,13.094,5.222
2020-03-27 16:57:10+01:00,17.275,13.16,7.022
2020-03-27 16:57:40+01:00,17.575,12.564,8.622
2020-03-27 16:58:10+01:00,17.298,15.562,10.022
2020-03-27 16:58:40+01:00,18.414,14.323,9.422
2020-03-27 16:59:10+01:00,17.584,12.89,9.022
2020-03-27 16:59:40+01:00,16.094,14.909,10.022
2020-03-27 17:00:10+01:00,19.147,15.202,9.222
2020-03-27 17:00:40+01:00,18.273,14.765,9.022
