Date and Time,input_3,in_3_calculated
2020-04-10 22:56:06+02:00,13.272,22.7191
2020-04-10 22:59:06+02:00,15.643,23.2522
2020-04-10 23:02:06+02:00,15.078,22.8591
2020-04-10 23:05:06+02:00,14.051,23.725
2020-04-10 23:08:07+02:00,14.323,23.6981
2020-04-10 23:11:07+02:00,15.749,23.2537
2020-04-10 23:14:07+02:00,15.359,23.2216
2020-04-10 23:17:07+02:00,15.275,23.5187
2020-04-10 23:20:07+02:00,12.866,23.4509
2020-04-10 23:23:08+02:00,15.629,23.7475
2020-04-10 23:26:08+02:00,12.493,22.8678
2020-04-10 23:29:08+02:00,13.534,23.4747
2020-04-10 23:32:08+02:00,15.812,23.2053
2020-04-10 23:35:08+02:00,13.532,22.7747
2020-04-10 23:38:09+02:00,15.746,23.2441
2020-04-10 23:41:09+02:00,12.811,23.0306
2020-04-10 23:44:09+02:00,12.735,23.6578
2020-04-10 23:47:09+02:00,14.973,22.6559
2020-04-10 23:50:09+02:00,12.123,23.0578
2020-04-10 23:53:10+02:00,12.309,22.7128
2020-04-10 23:56:10+02:00,14.968,23.3025
2020-04-10 23:59:10+02:00,12.234,23.5413
2020-04-11 00:02:10+02:00,12.313,22.9322
2020-04-11 00:05:10+02:00,12.824,23.5956
2020-04-11 00:08:11+02:00,15.376,23.31
2020-04-11 00:11:11+02:00,12.043,22.9734
2020-04-11 00:14:11+02:00,12.891,23.0338
2020-04-11 00:17:11+02:00,14.122,22.8028
2020-04-11 00:20:11+02:00,14.884,23.5709
2020-04-11 00:23:12+02:00,12.265,22.6397
2020-04-11 00:26:12+02:00,15.85,23.4112
2020-04-11 00:29:13+02:00,14.206,22.5056
2020-04-11 00:32:14+02:00,13.743,22.7216
2020-04-11 00:35:15+02:00,13.925,23.0562
2020-04-11 00:38:15+02:00,14.035,22.7612
2020-04-11 00:41:15+02:00,15.464,22.505
2020-04-11 00:44:15+02:00,15.944,23.2597
2020-04-11 00:47:15+02:00,13.234,23.1122
2020-04-11 00:50:16+02:00,13.466,23.5662
2020-04-11 00:53:16+02:00,13.447,22.625
2020-04-11 00:56:16+02:00,14.445,22.7678
2020-04-11 00:59:16+02:00,13.533,22.8391
2020-04-11 01:02:16+02:00,12.084,23.1509
2020-04-11 01:05:17+02:00,15.072,23.4359
2020-04-11 01:08:17+02:00,12.907,22.725
2020-04-11 01:11:17+02:00,14.484,22.9031
2020-04-11 01:14:17+02:00,12.742,23.5025
2020-04-11 01:17:17+02:00,14.544,22.7297
2020-04-11 01:20:18+02:00,15.869,23.3141
2020-04-11 01:23:18+02:00,15.602,23.6966
2020-04-11 01:26:18+02:00,12.319,22.7588
2020-04-11 01:29:18+02:00,12.438,22.7563
2020-04-11 01:32:18+02:00,15.154,22.6394
2020-04-11 01:35:19+02:00,15.52,22.6966
2020-04-11 01:38:19+02:00,14.084,23.2134
2020-04-11 01:41:19+02:00,12.856,23.3019
2020-04-11 01:44:19+02:00,12.892,22.7378
2020-04-11 01:47:19+02:00,15.064,22.6141
2020-04-11 01:50:20+02:00,13.993,21.1784
2020-04-11 01:53:20+02:00,12.924,23.1038
2020-04-11 01:56:20+02:00,13.44,22.6947
2020-04-11 01:59:20+02:00,14.409,22.5703
2020-04-11 13:20:58+02:00,15.765,23.6191
2020-04-11 13:31:02+02:00,13.099,22.9078
2020-04-11 13:34:03+02:00,12.323,22.6416
2020-04-11 13:37:03+02:00,15.462,23.7131
2020-04-11 13:40:03+02:00,15.888,23.1866
2020-04-11 13:43:04+02:00,14.662,23.5362
2020-04-11 13:46:04+02:00,14.938,23.4094
2020-04-11 13:49:05+02:00,15.163,23.6997
2020-04-11 13:52:05+02:00,15.62,23.6391
2020-04-11 13:55:05+02:00,12.734,23.6084
2020-04-11 13:58:05+02:00,13.758,22.6878
2020-04-11 14:01:05+02:00,14.145,22.9928
2020-04-11 14:04:06+02:00,14.391,23.3803
2020-04-11 14:07:07+02:00,15.2,22.5997
2020-04-11 14:10:07+02:00,14.848,22.6159
2020-04-11 14:13:07+02:00,13.412,23.0494
2020-04-11 14:16:07+02:00,12.694,22.6444
2020-04-11 14:19:08+02:00,15.813,22.5891
2020-04-11 14:22:08+02:00,12.023,23.6612
2020-04-11 14:25:08+02:00,14.337,23.0781
2020-04-11 14:28:08+02:00,12.655,22.73
2020-04-11 14:31:10+02:00,15.823,22.5644
2020-04-11 14:34:11+02:00,13.681,23.4966
2020-04-11 14:37:11+02:00,15.338,22.7159
2020-04-11 14:40:11+02:00,14.929,22.7959
2020-04-11 14:43:11+02:00,15.426,22.905
2020-04-11 14:46:11+02:00,15.947,23.7253
2020-04-11 14:49:12+02:00,14.099,22.9366
2020-04-11 14:52:12+02:00,12.75,23.0316
2020-04-11 14:55:12+02:00,15.313,22.8244
2020-04-11 14:58:12+02:00,13.99,22.6609
2020-04-11 15:01:12+02:00,13.238,23.1206
2020-04-11 15:04:14+02:00,12.841,23.7284
2020-04-11 15:07:14+02:00,13.644,22.86
2020-04-11 15:10:14+02:00,14.09,22.9869
2020-04-11 15:13:14+02:00,14.589,23.5837
2020-04-11 15:16:15+02:00,14.036,23.6916
2020-04-11 15:19:16+02:00,14.765,23.5056
2020-04-11 15:22:16+02:00,15.523,23.0228
2020-04-11 15:25:16+02:00,14.116,23.4478
2020-04-11 15:28:16+02:00,14.454,22.9209
2020-04-11 15:31:16+02:00,13.841,22.8509
2020-04-11 15:34:17+02:00,14.14,23.6472
2020-04-11 15:37:17+02:00,13.832,23.1494
2020-04-11 15:40:17+02:00,14.407,23.6356
2020-04-11 15:43:17+02:00,12.894,23.2941
2020-04-11 15:46:17+02:00,15.082,23.1416
2020-04-11 15:49:18+02:00,12.623,23.1344
2020-04-11 15:52:18+02:00,13.11,22.6162
2020-04-11 15:55:18+02:00,12.38,23.3628
2020-04-11 15:58:18+02:00,12.841,23.0559
2020-04-11 16:01:19+02:00,13.107,23.5953
2020-04-11 16:04:19+02:00,12.678,23.5
2020-04-11 16:07:19+02:00,13.657,22.6503
2020-04-11 16:10:19+02:00,14.378,22.6441
2020-04-11 16:13:19+02:00,14.213,23.0359
2020-04-11 16:16:20+02:00,12.403,22.5897
2020-04-11 16:19:20+02:00,14.217,22.715
2020-04-11 16:22:20+02:00,15.391,23.2734
2020-04-11 16:25:20+02:00,14.881,23.1594
2020-04-11 16:28:20+02:00,13.4,22.6887
2020-04-11 16:31:21+02:00,14.714,23.0413
2020-04-11 16:34:21+02:00,15.129,23.1881
2020-04-11 16:37:21+02:00,15.522,23.1159
2020-04-11 16:40:22+02:00,13.435,23.5991
2020-04-11 16:43:22+02:00,12.894,23.3416
2020-04-11 16:46:23+02:00,12.812,22.5572
2020-04-11 16:49:23+02:00,14.026,23.3528
2020-04-11 16:52:23+02:00,15.471,23.5078
2020-04-11 16:55:23+02:00,14.778,23.5347
2020-04-11 16:58:23+02:00,12.971,22.7328
2020-04-11 17:01:24+02:00,12.955,22.7484
2020-04-11 17:04:24+02:00,13.217,23.6672
2020-04-11 17:07:24+02:00,12.744,23.2944
2020-04-11 17:10:24+02:00,15.123,23.2406
2020-04-11 17:13:24+02:00,15.303,23.1419
2020-04-11 17:16:25+02:00,13.229,23.2328
2020-04-11 17:19:25+02:00,15.437,22.9016
2020-04-11 17:22:25+02:00,13.766,22.6275
2020-04-11 17:25:25+02:00,14.342,23.2644
2020-04-11 17:28:25+02:00,13.253,23.25
2020-04-11 17:31:26+02:00,12.477,23.3578
2020-04-11 17:34:26+02:00,13.09,23.0456
2020-04-11 18:00:15+02:00,12.654,22.6987
2020-04-11 18:03:15+02:00,14.397,23.0772
2020-04-11 18:06:18+02:00,14.189,22.9747
2020-04-11 18:09:18+02:00,13.956,23.5484
2020-04-11 18:12:18+02:00,13.198,23.2597
2020-04-11 18:15:19+02:00,12.468,23.4244
2020-04-11 18:18:19+02:00,13.067,23.3653
2020-04-11 18:21:19+02:00,15.668,23.7125
2020-04-11 18:24:19+02:00,15.665,23.6456
2020-04-11 18:27:23+02:00,15.474,23.0847
2020-04-11 18:30:23+02:00,13.391,22.8734
2020-04-11 18:33:23+02:00,15.596,22.7925
2020-04-11 18:36:24+02:00,15.641,23.2169
2020-04-11 18:39:24+02:00,13.836,23.11
2020-04-11 18:42:24+02:00,13.485,23.6097
2020-04-11 18:45:24+02:00,14.301,23.0159
2020-04-11 18:48:24+02:00,15.032,23.0334
2020-04-11 18:51:25+02:00,12.651,22.9062
2020-04-11 18:54:25+02:00,14.393,23.2122
2020-04-11 18:57:25+02:00,13.738,22.8409
2020-04-11 19:00:25+02:00,12.813,22.8013
2020-04-11 19:03:26+02:00,12.829,22.6194
2020-04-11 19:06:26+02:00,12.644,22.9
2020-04-11 19:09:27+02:00,15.824,23.2925
2020-04-11 19:12:27+02:00,12.717,23.0666
2020-04-11 19:15:27+02:00,15.576,
2020-04-11 19:18:28+02:00,13.388,
2020-04-11 19:21:28+02:00,13.307,
2020-04-11 19:24:29+02:00,15.195,
2020-04-11 19:27:29+02:00,14.027,
2020-04-11 19:30:29+02:00,14.366,
2020-04-11 19:33:30+02:00,14.794,
2020-04-11 19:36:31+02:00,15.547,
2020-04-11 19:39:31+02:00,13.455,
2020-04-11 19:42:31+02:00,14.275,
2020-04-11 19:45:31+02:00,15.708,
2020-04-11 19:48:32+02:00,14.968,
2020-04-11 19:51:32+02:00,13.191,
2020-04-11 19:54:32+02:00,15.671,
2020-04-11 19:57:32+02:00,12.074,
2020-04-11 20:00:32+02:00,14.946,
2020-04-11 20:03:34+02:00,13.832,
2020-04-11 20:06:34+02:00,13.512,
2020-04-11 20:09:34+02:00,14.432,
2020-04-11 20:12:34+02:00,15.8,
2020-04-11 20:15:34+02:00,14.801,
2020-04-11 20:18:36+02:00,13.42,
2020-04-11 20:21:36+02:00,15.094,
2020-04-11 20:24:36+02:00,13.425,
2020-04-11 20:27:36+02:00,13.037,
2020-04-11 20:30:36+02:00,15.966,
2020-04-11 20:33:37+02:00,12.943,
2020-04-11 20:36:39+02:00,15.659,
2020-04-11 20:39:39+02:00,15.972,
2020-04-11 20:42:39+02:00,14.176,
2020-04-11 20:45:39+02:00,15.363,
2020-04-11 20:48:40+02:00,15.467,
2020-04-11 20:51:40+02:00,14.219,
2020-04-11 20:54:40+02:00,15.146,
2020-04-11 20:57:40+02:00,12.152,
2020-04-11 21:00:40+02:00,13.843,
2020-04-11 21:03:41+02:00,14.176,
2020-04-11 21:06:41+02:00,14.328,
2020-04-11 21:09:41+02:00,14.346,
2020-04-11 21:12:41+02:00,13.066,
2020-04-11 21:15:41+02:00,15.118,
2020-04-11 21:18:42+02:00,15.434,
2020-04-11 21:21:42+02:00,15.977,
2020-04-11 21:24:42+02:00,13.157,
2020-04-11 21:27:42+02:00,15.912,
2020-04-11 21:30:43+02:00,15.248,
2020-04-11 21:33:43+02:00,12.019,
2020-04-11 21:36:43+02:00,15.906,
2020-04-11 21:39:43+02:00,15.245,
2020-04-11 21:42:43+02:00,14.532,
2020-04-11 21:45:44+02:00,15.677,
2020-04-11 21:48:44+02:00,13.824,
2020-04-11 22:08:38+02:00,14.052,
2020-04-11 22:11:42+02:00,13.803,
2020-04-11 23:02:04+02:00,13.313,
2020-04-11 23:05:04+02:00,14.481,
2020-04-11 23:08:06+02:00,15.273,
2020-04-11 23:11:06+02:00,15.383,
2020-04-11 23:14:06+02:00,13.445,
2020-04-11 23:17:06+02:00,12.929,
2020-04-11 23:20:06+02:00,15.992,
2020-04-11 23:23:07+02:00,12.173,
2020-04-11 23:26:07+02:00,14.697,
2020-04-11 23:29:07+02:00,14.022,
2020-04-11 23:34:47+02:00,12.778,
2020-04-11 23:37:53+02:00,12.444,
2020-04-11 23:40:53+02:00,12.384,
2020-04-11 23:45:42+02:00,14.401,
2020-04-11 23:57:53+02:00,15.881,
2020-04-12 00:00:54+02:00,14.306,
2020-04-12 00:03:54+02:00,14.841,
2020-04-12 00:06:55+02:00,12.807,
2020-04-12 00:09:55+02:00,13.248,
2020-04-12 00:12:55+02:00,15.551,
2020-04-12 00:15:55+02:00,12.04,
2020-04-12 00:18:55+02:00,15.23,
2020-04-12 00:21:56+02:00,14.523,
2020-04-12 00:32:02+02:00,14.699,
2020-04-12 00:37:43+02:00,14.608,
2020-04-12 00:40:43+02:00,15.197,
2020-04-12 00:43:58+02:00,15.32,
2020-04-12 00:46:58+02:00,12.24,
2020-04-12 00:50:18+02:00,14.196,
2020-04-12 00:53:19+02:00,14.86,
2020-04-12 00:56:19+02:00,14.073,
2020-04-12 00:59:19+02:00,15.082,
2020-04-12 01:02:19+02:00,15.222,
2020-04-12 01:05:29+02:00,12.39,
2020-04-12 01:08:30+02:00,14.609,
2020-04-12 01:11:30+02:00,14.064,
2020-04-12 01:14:30+02:00,13.587,
2020-04-12 01:17:31+02:00,12.565,
2020-04-12 01:20:31+02:00,15.057,
2020-04-12 01:23:32+02:00,13.953,
2020-04-12 01:26:32+02:00,15.403,
2020-04-12 01:29:32+02:00,13.654,
2020-04-12 22:53:04+02:00,13.233,
2020-04-12 22:56:04+02:00,12.674,
2020-04-12 22:59:04+02:00,12.416,
2020-04-12 23:02:04+02:00,12.294,
2020-04-12 23:05:05+02:00,12.201,
2020-04-12 23:08:05+02:00,12.026,
2020-04-12 23:11:05+02:00,12.618,
2020-04-12 23:14:05+02:00,15.79,
2020-04-12 23:17:05+02:00,12.204,
2020-04-12 23:20:06+02:00,13.164,
2020-04-12 23:23:06+02:00,13.916,
2020-04-12 23:26:06+02:00,14.762,
2020-04-12 23:29:06+02:00,15.557,
2020-04-12 23:32:06+02:00,13.905,
2020-04-12 23:35:07+02:00,12.295,
2020-04-12 23:38:07+02:00,14.396,
2020-04-12 23:41:07+02:00,15.354,
2020-04-12 23:44:07+02:00,12.951,
2020-04-12 23:47:07+02:00,14.381,
2020-04-12 23:50:09+02:00,15.512,
2020-04-12 23:53:09+02:00,14.878,
2020-04-12 23:56:09+02:00,12.571,
2020-04-12 23:59:09+02:00,15.2,
2020-04-13 00:02:09+02:00,14.222,
2020-04-13 00:05:10+02:00,14.189,
2020-04-13 00:08:10+02:00,12.118,
2020-04-13 00:11:10+02:00,14.64,
2020-04-13 00:14:55+02:00,14.846,
2020-04-13 00:17:56+02:00,12.826,
2020-04-13 00:20:56+02:00,14.669,
2020-04-13 00:23:56+02:00,13.542,
2020-04-13 00:26:56+02:00,14.451,
2020-04-13 00:29:56+02:00,15.291,
2020-04-13 00:32:57+02:00,13.248,
2020-04-13 00:35:57+02:00,14.27,
2020-04-13 00:38:57+02:00,13.917,
2020-04-13 00:41:57+02:00,12.538,
2020-04-13 00:44:57+02:00,14.769,
2020-04-13 00:47:58+02:00,15.013,
2020-04-13 00:50:58+02:00,14.695,
2020-04-13 00:53:58+02:00,15.096,
2020-04-13 00:56:59+02:00,13.999,
2020-04-13 01:00:00+02:00,12.336,
2020-04-13 01:03:00+02:00,15.624,
2020-04-13 01:06:00+02:00,12.867,
2020-04-13 01:09:01+02:00,14.447,
2020-04-13 01:12:01+02:00,14.035,
2020-04-13 01:15:02+02:00,12.456,
2020-04-13 01:18:02+02:00,13.348,
2020-04-13 01:21:02+02:00,13.101,
2020-04-13 01:24:02+02:00,13.976,
2020-04-13 01:27:02+02:00,12.242,
2020-04-13 01:30:03+02:00,15.405,
2020-04-13 01:33:03+02:00,13.098,
2020-04-13 01:36:03+02:00,12.993,
2020-04-13 01:39:03+02:00,13.564,
2020-04-13 01:42:03+02:00,12.753,
2020-04-13 01:45:04+02:00,12.762,
2020-04-13 01:48:04+02:00,14.145,
2020-04-13 01:51:04+02:00,14.614,
2020-04-13 01:54:04+02:00,14.465,
2020-04-13 01:57:04+02:00,14.952,
2020-04-13 02:02:59+02:00,13.794,
2020-04-13 02:05:59+02:00,15.604,
2020-04-13 02:08:59+02:00,14.527,
2020-04-13 02:12:00+02:00,12.247,
2020-04-13 02:15:00+02:00,12.833,
2020-04-13 02:18:00+02:00,15.222,
2020-04-13 02:21:00+02:00,13.971,
2020-04-13 02:24:00+02:00,15.552,
2020-04-13 02:27:01+02:00,15.543,
2020-04-13 02:30:01+02:00,13.178,
2020-04-13 02:33:01+02:00,14.92,
2020-04-13 02:36:01+02:00,15.301,
2020-04-13 02:39:01+02:00,15.46,
2020-04-13 02:42:02+02:00,13.546,
2020-04-13 02:45:02+02:00,12.695,
2020-04-13 02:48:02+02:00,13.862,
2020-04-13 02:51:02+02:00,13.637,
2020-04-13 02:54:02+02:00,15.28,
2020-04-13 02:57:08+02:00,14.029,
2020-04-13 03:00:12+02:00,15.198,
2020-04-13 03:03:12+02:00,13.8,
2020-04-13 03:06:12+02:00,15.205,
2020-04-13 03:09:12+02:00,15.31,
2020-04-13 03:12:13+02:00,14.953,
2020-04-13 03:15:13+02:00,12.442,
2020-04-13 03:18:13+02:00,14.474,
2020-04-13 03:21:13+02:00,15.376,
2020-04-13 03:24:14+02:00,13.316,
2020-04-13 03:27:14+02:00,15.709,
2020-04-13 03:30:14+02:00,15.742,
2020-04-13 03:33:14+02:00,15.806,
2020-04-13 03:36:14+02:00,14.622,
2020-04-13 03:39:15+02:00,15.754,
2020-04-13 03:42:15+02:00,12.72,
2020-04-13 03:45:15+02:00,12.702,
2020-04-13 03:48:15+02:00,15.362,
2020-04-13 03:51:15+02:00,14.095,
2020-04-13 03:54:16+02:00,14.654,
2020-04-13 03:57:16+02:00,13.812,
2020-04-13 04:00:16+02:00,14.861,
2020-04-13 04:03:16+02:00,15.74,
2020-04-13 04:06:16+02:00,15.672,
2020-04-13 04:09:17+02:00,12.54,
2020-04-13 04:12:17+02:00,13.36,
2020-04-13 04:15:17+02:00,13.188,
2020-04-13 04:18:17+02:00,13.676,
2020-04-13 04:21:17+02:00,15.383,
2020-04-13 04:24:18+02:00,12.058,
2020-04-13 04:27:18+02:00,14.584,
2020-04-13 04:30:18+02:00,15.867,
2020-04-13 04:33:18+02:00,12.493,
2020-04-13 04:36:19+02:00,15.476,
2020-04-13 04:39:19+02:00,13.445,
2020-04-13 04:42:19+02:00,15.825,
2020-04-13 04:45:19+02:00,13.64,
2020-04-13 04:48:19+02:00,15.43,
2020-04-13 04:51:20+02:00,12.643,
2020-04-13 04:54:20+02:00,13.279,
2020-04-13 04:57:20+02:00,14.173,
2020-04-13 05:00:20+02:00,15.451,
2020-04-13 05:03:21+02:00,12.671,
2020-04-13 05:06:22+02:00,13.717,
2020-04-13 05:09:22+02:00,12.115,
2020-04-13 05:12:22+02:00,12.564,
2020-04-13 05:15:22+02:00,14.628,
2020-04-13 05:18:22+02:00,13.803,
2020-04-13 05:21:23+02:00,14.108,
