Date and Time,input_4,input_3,input_1
2020-04-07 14:20:10+02:00,18.934,13.162,15.212
2020-04-07 14:20:40+02:00,18.584,13.8,14.812
2020-04-07 14:21:10+02:00,19.088,12.242,15.212
2020-04-07 14:21:40+02:00,17.316,14.227,15.212
2020-04-07 14:22:10+02:00,17.376,13.839,15.612
2020-04-07 14:22:40+02:00,19.802,12.389,14.412
2020-04-07 14:23:10+02:00,16.652,14.353,14.812
2020-04-07 14:23:40+02:00,16.643,12.338,15.212
2020-04-07 14:24:10+02:00,19.731,14.618,15.212
2020-04-07 14:24:40+02:00,17.957,15.488,15.812
2020-04-07 14:25:10+02:00,19.216,15.527,15.212
2020-04-07 14:25:40+02:00,17.393,12.122,14.412
2020-04-07 14:26:10+02:00,17.967,14.052,15.012
2020-04-07 14:26:40+02:00,19.712,14.116,14.612
2020-04-07 14:27:10+02:00,19.132,14.335,14.612
2020-04-07 14:27:40+02:00,16.155,15.832,14.212
2020-04-07 14:28:10+02:00,18.811,12.318,14.212
2020-04-07 14:28:40+02:00,16.667,15.098,13.612
2020-04-07 14:29:10+02:00,17.395,14.595,13.212
2020-04-07 14:29:40+02:00,16.439,15.746,13.812
2020-04-07 14:30:10+02:00,19.912,12.643,13.812
2020-04-07 14:30:40+02:00,16.097,14.555,13.212
2020-04-07 14:31:10+02:00,19.992,14.136,13.412
2020-04-07 14:31:40+02:00,17.963,15.596,13.412
2020-04-07 14:32:11+02:00,16.02,13.303,12.912
2020-04-07 14:32:41+02:00,17.944,12.602,12.912
2020-04-07 14:33:12+02:00,19.072,13.885,12.912
2020-04-07 14:33:42+02:00,19.768,14.271,13.712
2020-04-07 14:34:12+02:00,18.302,14.91,14.512
2020-04-07 14:34:42+02:00,16.693,13.521,13.912
2020-04-07 14:35:12+02:00,17.949,13.495,13.712
2020-04-07 14:35:42+02:00,17.508,12.501,13.112
2020-04-07 14:36:12+02:00,18.838,13.152,13.112
2020-04-07 14:36:42+02:00,19.315,15.396,13.112
2020-04-07 14:37:12+02:00,17.906,13.174,12.912
2020-04-07 14:37:42+02:00,17.218,12.976,13.512
2020-04-07 14:38:12+02:00,19.089,12.675,13.712
2020-04-07 14:38:42+02:00,17.498,15.464,13.712
2020-04-07 14:39:12+02:00,17.929,12.714,13.312
2020-04-07 14:39:42+02:00,17.799,12.141,13.512
2020-04-07 14:40:12+02:00,17.931,13.499,13.512
2020-04-07 14:40:42+02:00,18.177,13.642,13.512
2020-04-07 14:41:12+02:00,19.004,13.573,13.512
2020-04-07 14:41:42+02:00,19.114,15.813,13.912
2020-04-07 14:42:12+02:00,17.599,12.08,14.112
2020-04-07 14:42:42+02:00,17.444,12.106,13.912
2020-04-07 14:43:12+02:00,18.696,15.074,13.712
2020-04-07 14:43:42+02:00,18.857,13.956,14.112
2020-04-07 14:44:12+02:00,17.988,12.89,12.712
2020-04-07 14:44:42+02:00,18.081,15.435,12.512
2020-04-07 14:45:12+02:00,18.339,14.03,12.112
2020-04-07 14:45:42+02:00,19.721,13.81,13.112
2020-04-07 14:46:13+02:00,16.234,15.038,13.012
2020-04-07 14:46:43+02:00,18.749,15.265,13.812
2020-04-07 14:47:13+02:00,17.181,14.661,14.812
2020-04-07 14:47:44+02:00,19.262,12.812,15.012
2020-04-07 14:48:14+02:00,16.424,13.625,15.012
2020-04-07 14:48:44+02:00,17.38,15.319,14.812
2020-04-07 14:49:14+02:00,17.022,12.888,15.412
2020-04-07 14:49:44+02:00,18.468,14.342,15.612
2020-04-07 14:50:14+02:00,16.464,15.317,15.812
2020-04-07 14:50:44+02:00,17.712,13.155,16.612
2020-04-07 14:51:14+02:00,16.363,15.873,16.812
2020-04-07 14:51:44+02:00,19.285,15.847,16.612
2020-04-07 14:52:14+02:00,19.79,14.323,15.612
2020-04-07 14:52:44+02:00,19.861,15.991,15.212
2020-04-07 14:53:14+02:00,16.543,15.197,16.012
2020-04-07 14:53:44+02:00,18.553,15.121,16.212
2020-04-07 14:54:14+02:00,17.665,12.669,16.612
2020-04-07 14:54:44+02:00,16.025,12.91,16.412
2020-04-07 14:55:14+02:00,18.547,13.075,15.412
2020-04-07 14:55:44+02:00,16.895,13.605,15.212
2020-04-07 14:56:14+02:00,19.656,13.931,15.012
2020-04-07 14:56:44+02:00,18.843,12.926,15.412
2020-04-07 14:57:14+02:00,16.17,14.985,15.612
2020-04-07 14:57:44+02:00,16.749,14.797,16.212
2020-04-07 14:58:14+02:00,19.821,13.43,16.012
2020-04-07 14:58:44+02:00,17.38,12.679,15.412
2020-04-07 14:59:14+02:00,17.3,15.469,16.012
2020-04-07 14:59:44+02:00,16.867,13.887,16.212
2020-04-07 15:00:14+02:00,16.854,13.181,16.212
2020-04-07 15:00:44+02:00,18.002,13.722,17.412
2020-04-07 15:01:14+02:00,19.001,15.2,17.812
2020-04-07 15:01:44+02:00,19.543,12.473,18.012
2020-04-07 15:02:15+02:00,16.788,12.157,17.812
2020-04-07 15:02:45+02:00,18.447,13.522,18.012
2020-04-07 15:03:15+02:00,16.538,15.51,18.212
2020-04-07 15:03:45+02:00,19.583,13.721,18.012
2020-04-07 15:04:15+02:00,16.287,12.227,17.412
2020-04-07 15:04:45+02:00,19.886,15.011,17.812
2020-04-07 15:05:15+02:00,19.039,15.364,16.812
2020-04-07 15:05:45+02:00,18.295,13.994,16.812
2020-04-07 15:06:15+02:00,16.986,15.965,17.012
2020-04-07 15:06:45+02:00,18.219,13.865,17.012
2020-04-07 15:07:15+02:00,17.234,13.682,17.212
2020-04-07 15:07:45+02:00,18.097,12.705,17.012
2020-04-07 15:08:15+02:00,18.305,15.547,17.212
2020-04-07 15:08:45+02:00,17.861,14.868,16.612
2020-04-07 15:09:15+02:00,16.731,13.904,16.812
2020-04-07 15:09:45+02:00,16.047,14.05,16.812
2020-04-07 15:10:15+02:00,17.513,12.335,16.812
2020-04-07 15:10:45+02:00,19.506,15.705,15.812
2020-04-07 15:11:15+02:00,18.114,15.926,17.412
2020-04-07 15:11:45+02:00,19.135,12.867,17.012
2020-04-07 15:12:15+02:00,19.524,15.348,17.212
2020-04-07 15:12:45+02:00,18.882,13.753,18.012
2020-04-07 15:13:15+02:00,19.241,14.019,18.412
2020-04-07 15:13:45+02:00,16.804,12.978,18.412
2020-04-07 15:14:15+02:00,18.737,15.22,19.212
2020-04-07 15:14:45+02:00,17.535,14.251,19.412
2020-04-07 15:15:15+02:00,17.458,13.685,19.812
2020-04-07 15:15:45+02:00,17.837,15.417,19.812
2020-04-07 15:16:15+02:00,18.568,15.321,19.412
2020-04-07 15:16:46+02:00,19.068,13.326,19.612
2020-04-07 15:17:16+02:00,16.026,12.39,19.812
2020-04-07 15:17:46+02:00,19.328,13.594,19.812
2020-04-07 15:18:16+02:00,18.64,14.033,19.612
2020-04-07 15:18:46+02:00,17.488,13.475,19.812
2020-04-07 15:19:16+02:00,16.118,15.941,19.212
2020-04-07 15:19:46+02:00,19.989,12.658,19.212
2020-04-07 15:20:16+02:00,18.055,14.095,19.012
2020-04-07 15:20:46+02:00,18.049,13.916,18.612
2020-04-07 15:21:16+02:00,19.424,14.005,18.812
2020-04-07 15:21:46+02:00,16.423,15.48,17.612
2020-04-07 15:22:16+02:00,16.84,15.361,18.212
2020-04-07 15:22:46+02:00,18.914,12.796,17.012
2020-04-07 15:23:16+02:00,16.145,15.598,16.412
2020-04-07 15:23:46+02:00,18.486,13.877,16.012
2020-04-07 15:24:16+02:00,17.116,12.625,16.612
2020-04-07 15:24:46+02:00,18.139,14.126,16.612
2020-04-07 15:25:16+02:00,16.805,13.312,16.612
2020-04-07 15:25:46+02:00,18.019,13.288,16.812
2020-04-07 15:26:16+02:00,16.681,13.913,17.212
2020-04-07 15:26:46+02:00,18.948,14.361,16.212
2020-04-07 15:27:16+02:00,18.595,15.069,15.012
2020-04-07 15:27:46+02:00,17.586,15.91,15.212
2020-04-07 15:28:16+02:00,16.982,14.057,15.212
2020-04-07 15:28:46+02:00,19.125,12.086,15.612
2020-04-07 15:29:16+02:00,16.978,14.098,16.412
2020-04-07 15:29:46+02:00,19.286,12.121,16.412
2020-04-07 15:30:16+02:00,19.341,15.76,16.212
2020-04-07 15:30:46+02:00,19.152,12.946,16.812
2020-04-07 15:31:17+02:00,16.261,12.633,16.612
2020-04-07 15:31:47+02:00,18.513,13.823,17.812
2020-04-07 15:32:17+02:00,16.183,14.581,17.412
2020-04-07 15:32:47+02:00,18.925,14.777,17.212
2020-04-07 15:33:17+02:00,19.387,13.071,16.812
2020-04-07 15:33:47+02:00,19.964,12.092,17.212
2020-04-07 15:34:17+02:00,16.097,13.257,16.812
2020-04-07 15:34:47+02:00,18.261,14.899,16.612
2020-04-07 15:35:17+02:00,19.794,13.05,16.412
2020-04-07 15:35:47+02:00,17.825,15.194,17.212
2020-04-07 15:36:17+02:00,18.466,15.629,16.612
2020-04-07 15:36:47+02:00,19.53,14.37,16.212
2020-04-07 15:37:17+02:00,17.153,14.17,16.812
2020-04-07 15:37:47+02:00,16.809,14.299,16.812
2020-04-07 15:38:17+02:00,16.895,14.578,16.212
2020-04-07 15:38:47+02:00,16.189,13.49,16.612
2020-04-07 15:39:17+02:00,16.886,15.361,16.412
2020-04-07 15:39:47+02:00,17.173,14.762,16.012
2020-04-07 15:40:17+02:00,16.86,15.178,16.412
2020-04-07 15:40:47+02:00,16.568,12.044,16.612
2020-04-07 15:41:17+02:00,16.413,15.154,16.612
2020-04-07 15:41:47+02:00,16.522,13.014,17.012
2020-04-07 15:42:17+02:00,18.669,14.949,17.612
2020-04-07 15:42:47+02:00,18.933,14.096,17.612
2020-04-07 15:43:17+02:00,19.425,15.987,17.212
2020-04-07 15:43:47+02:00,19.602,14.194,17.812
2020-04-07 15:44:17+02:00,16.396,12.116,17.812
2020-04-07 15:44:47+02:00,17.638,14.534,17.212
2020-04-07 15:45:17+02:00,18.31,15.05,17.412
2020-04-07 15:45:48+02:00,18.828,13.755,17.012
2020-04-07 15:46:18+02:00,17.138,13.173,16.412
2020-04-07 15:46:48+02:00,18.501,13.592,16.812
2020-04-07 15:47:18+02:00,19.111,15.694,16.612
2020-04-07 15:47:48+02:00,19.173,13.525,16.612
2020-04-07 15:48:18+02:00,16.63,13.091,15.612
2020-04-07 15:48:48+02:00,16.849,14.067,16.012
2020-04-07 15:49:18+02:00,16.129,12.232,15.012
2020-04-07 15:49:48+02:00,18.463,13.343,15.412
2020-04-07 15:50:18+02:00,16.139,12.658,15.012
2020-04-07 15:50:48+02:00,18.743,12.946,15.812
2020-04-07 15:51:18+02:00,16.846,13.662,14.812
2020-04-07 15:51:48+02:00,18.709,15.654,14.612
2020-04-07 15:52:18+02:00,17.413,12.031,15.212
2020-04-07 15:52:48+02:00,17.071,12.961,14.612
2020-04-07 15:53:18+02:00,19.638,13.565,15.212
2020-04-07 15:53:48+02:00,19.463,13.854,15.212
2020-04-07 15:54:18+02:00,18.292,15.849,14.212
2020-04-07 15:54:48+02:00,19.714,13.383,14.012
2020-04-07 15:55:18+02:00,17.227,12.408,13.812
2020-04-07 15:55:48+02:00,16.241,12.46,14.212
2020-04-07 15:56:18+02:00,16.476,12.389,13.812
2020-04-07 15:56:48+02:00,17.294,12.73,13.612
2020-04-07 15:57:18+02:00,19.204,13.306,13.612
2020-04-07 15:57:48+02:00,19.84,13.874,14.012
2020-04-07 15:58:18+02:00,16.275,13.913,13.812
2020-04-07 15:58:48+02:00,16.049,13.977,13.412
2020-04-07 15:59:18+02:00,18.729,12.981,13.612
2020-04-07 15:59:48+02:00,18.333,14.9,13.812
2020-04-07 16:00:19+02:00,18.813,13.654,14.212
2020-04-07 16:00:49+02:00,16.367,15.233,14.212
2020-04-07 16:01:19+02:00,18.881,13.664,14.012
2020-04-07 16:01:49+02:00,16.065,14.23,14.612
2020-04-07 16:02:19+02:00,19.448,14.913,14.412
2020-04-07 16:02:49+02:00,19.664,12.886,14.812
2020-04-07 16:03:19+02:00,16.393,13.97,13.812
2020-04-07 16:03:49+02:00,16.77,15.891,13.412
2020-04-07 16:04:19+02:00,17.015,13.581,13.612
2020-04-07 16:04:49+02:00,16.772,12.335,14.412
2020-04-07 16:05:19+02:00,18.361,15.044,14.412
2020-04-07 16:05:49+02:00,17.848,12.833,13.412
2020-04-07 16:06:19+02:00,19.096,13.693,12.612
2020-04-07 16:06:49+02:00,18.658,13.989,12.612
2020-04-07 16:07:19+02:00,19.471,15.605,13.012
2020-04-07 16:07:49+02:00,16.207,15.652,12.412
2020-04-07 16:08:19+02:00,16.093,13.758,12.212
2020-04-07 16:08:49+02:00,18.861,13.904,12.612
2020-04-07 16:09:19+02:00,19.702,13.162,12.212
2020-04-07 16:09:49+02:00,19.307,12.899,12.212
2020-04-07 16:10:19+02:00,18.194,12.86,11.212
2020-04-07 16:10:49+02:00,19.974,15.539,11.612
2020-04-07 16:11:19+02:00,17.437,15.815,12.212
2020-04-07 16:11:49+02:00,17.294,15.287,12.412
2020-04-07 16:12:19+02:00,18.259,15.667,13.012
2020-04-07 16:12:49+02:00,18.062,12.78,13.212
2020-04-07 16:13:19+02:00,18.707,15.579,13.012
2020-04-07 16:13:49+02:00,16.512,14.252,13.012
2020-04-07 16:14:19+02:00,17.026,14.456,12.212
2020-04-07 16:14:50+02:00,17.367,15.524,12.212
2020-04-07 16:15:20+02:00,19.561,13.098,11.612
2020-04-07 16:15:50+02:00,17.353,12.399,11.412
2020-04-07 16:16:20+02:00,18.361,13.247,11.612
2020-04-07 16:16:50+02:00,18.584,13.266,12.612
2020-04-07 16:17:20+02:00,19.281,14.448,12.012
2020-04-07 16:17:50+02:00,17.115,13.431,12.012
2020-04-07 16:18:20+02:00,16.109,12.998,13.212
2020-04-07 16:18:50+02:00,16.308,12.456,14.212
2020-04-07 16:19:20+02:00,18.192,13.474,14.012
2020-04-07 16:19:50+02:00,19.809,12.436,15.012
2020-04-07 16:20:20+02:00,18.268,12.331,14.412
2020-04-07 16:20:50+02:00,19.926,14.148,13.812
2020-04-07 16:21:20+02:00,17.076,13.183,14.412
2020-04-07 16:21:50+02:00,17.621,13.708,15.412
2020-04-07 16:22:20+02:00,16.356,12.921,15.812
2020-04-07 16:22:50+02:00,18.281,13.545,15.012
2020-04-07 16:23:20+02:00,19.274,13.52,14.212
2020-04-07 16:23:50+02:00,18.378,12.066,13.812
2020-04-07 16:24:20+02:00,18.979,12.653,14.012
2020-04-07 16:24:50+02:00,17.941,15.697,13.212
2020-04-07 16:25:20+02:00,19.379,14.775,12.812
2020-04-07 16:25:50+02:00,16.511,14.718,12.612
2020-04-07 16:26:20+02:00,16.432,15.218,13.012
2020-04-07 16:26:50+02:00,16.289,15.589,12.812
2020-04-07 16:27:20+02:00,16.29,13.172,13.012
2020-04-07 16:27:50+02:00,17.611,14.442,12.812
2020-04-07 16:28:20+02:00,17.914,14.816,12.612
2020-04-07 16:28:50+02:00,18.861,13.415,13.212
2020-04-07 16:29:21+02:00,17.766,13.285,13.012
2020-04-07 16:29:51+02:00,16.204,15.887,13.212
2020-04-07 16:30:21+02:00,18.453,13.317,12.612
2020-04-07 16:30:51+02:00,18.957,12.135,12.412
2020-04-07 16:31:21+02:00,18.266,12.631,12.012
2020-04-07 16:31:51+02:00,17.756,14.459,13.212
2020-04-07 16:32:21+02:00,18.872,15.454,13.612
2020-04-07 16:32:51+02:00,16.968,13.049,12.612
2020-04-07 16:33:21+02:00,19.391,12.457,12.212
2020-04-07 16:33:51+02:00,19.414,15.614,12.612
2020-04-07 16:34:21+02:00,18.152,14.829,11.612
2020-04-07 16:34:51+02:00,19.647,12.267,10.812
2020-04-07 16:35:21+02:00,17.647,14.943,11.412
2020-04-07 16:35:51+02:00,19.581,15.024,10.012
2020-04-07 16:36:21+02:00,19.4,15.623,10.412
2020-04-07 16:36:51+02:00,19.082,15.342,9.612
2020-04-07 16:37:21+02:00,19.938,14.907,10.812
2020-04-07 16:37:51+02:00,16.883,14.986,11.012
2020-04-07 16:38:21+02:00,17.418,12.226,11.412
2020-04-07 16:38:51+02:00,16.15,13.75,11.812
2020-04-07 16:39:21+02:00,19.918,12.779,11.612
2020-04-07 16:39:51+02:00,18.014,13.578,11.012
2020-04-07 16:40:21+02:00,16.959,12.201,11.612
2020-04-07 16:40:51+02:00,19.181,15.311,11.812
2020-04-07 16:41:21+02:00,18.716,15.908,12.212
2020-04-07 16:41:51+02:00,18.468,14.559,12.412
2020-04-07 16:42:21+02:00,19.345,15.035,13.212
2020-04-07 16:42:51+02:00,16.691,14.552,13.812
2020-04-07 16:43:21+02:00,17.353,12.805,14.212
2020-04-07 16:43:52+02:00,16.992,13.195,14.812
2020-04-07 16:44:22+02:00,16.692,15.98,15.012
2020-04-07 16:44:52+02:00,16.394,14.044,14.612
2020-04-07 16:45:22+02:00,16.469,14.746,14.012
2020-04-07 16:45:52+02:00,16.134,13.085,13.612
2020-04-07 16:46:22+02:00,16.297,12.188,13.812
2020-04-07 16:46:52+02:00,16.432,15.93,14.612
2020-04-07 16:47:22+02:00,17.144,14.114,15.212
2020-04-07 16:47:52+02:00,18.606,13.469,15.612
2020-04-07 16:48:22+02:00,19.771,12.47,15.612
2020-04-07 16:48:52+02:00,18.942,12.594,15.812
2020-04-07 16:49:22+02:00,18.501,13.542,15.212
2020-04-07 16:49:52+02:00,19.8,13.364,14.612
2020-04-07 16:50:22+02:00,18.373,15.047,14.412
2020-04-07 16:50:52+02:00,19.735,15.553,14.612
2020-04-07 16:51:22+02:00,17.961,12.77,15.612
2020-04-07 16:51:52+02:00,18.053,12.976,16.212
2020-04-07 16:52:22+02:00,18.816,13.796,16.812
2020-04-07 16:52:52+02:00,19.014,13.315,16.412
2020-04-07 16:53:22+02:00,17.886,13.051,17.412
2020-04-07 16:53:52+02:00,18.684,14.782,17.812
2020-04-07 16:54:22+02:00,17.687,14.694,16.612
2020-04-07 16:54:52+02:00,18.52,12.029,16.812
2020-04-07 16:55:22+02:00,18.324,13.427,16.012
2020-04-07 16:55:52+02:00,17.048,12.342,15.412
2020-04-07 16:56:22+02:00,19.851,12.27,15.012
2020-04-07 16:56:52+02:00,17.396,12.345,15.012
2020-04-07 16:57:22+02:00,19.737,12.887,15.212
2020-04-07 16:57:52+02:00,16.018,12.082,15.212
2020-04-07 16:58:23+02:00,19.686,13.274,15.812
2020-04-07 16:58:53+02:00,19.83,14.923,14.812
2020-04-07 16:59:23+02:00,17.079,12.86,14.612
2020-04-07 16:59:53+02:00,18.483,12.762,14.412
2020-04-07 17:00:23+02:00,19.999,15.418,14.412
2020-04-07 17:00:53+02:00,18.921,12.698,14.612
2020-04-07 17:01:23+02:00,16.81,15.471,14.212
2020-04-07 17:01:53+02:00,16.786,15.796,14.812
2020-04-07 17:02:23+02:00,17.563,13.844,14.612
2020-04-07 17:02:53+02:00,19.19,14.887,14.612
2020-04-07 17:03:23+02:00,17.888,14.681,14.212
2020-04-07 17:03:53+02:00,17.373,12.178,14.212
2020-04-07 17:04:23+02:00,16.851,12.58,14.212
2020-04-07 17:04:53+02:00,19.306,12.794,13.612
2020-04-07 17:05:23+02:00,17.773,15.878,13.412
2020-04-07 17:05:53+02:00,17.166,12.422,13.412
2020-04-07 17:06:23+02:00,17.854,14.945,13.812
2020-04-07 17:06:53+02:00,19.07,12.278,14.212
2020-04-07 17:07:23+02:00,16.114,12.74,15.012
2020-04-07 17:07:53+02:00,17.153,13.692,15.812
2020-04-07 17:08:23+02:00,17.804,14.262,17.212
2020-04-07 17:08:53+02:00,16.575,13.856,17.412
2020-04-07 17:09:23+02:00,17.895,15.779,18.012
2020-04-07 17:09:53+02:00,17.557,12.456,18.412
2020-04-07 17:10:23+02:00,16.52,14.87,18.812
2020-04-07 17:10:53+02:00,18.876,14.887,18.612
2020-04-07 17:11:23+02:00,17.045,12.235,19.212
2020-04-07 17:11:53+02:00,19.178,15.717,19.412
2020-04-07 17:12:23+02:00,18.946,13.845,19.812
2020-04-07 17:12:54+02:00,16.891,12.725,19.412
2020-04-07 17:13:24+02:00,17.376,15.456,19.612
2020-04-07 17:13:54+02:00,16.963,13.33,19.612
2020-04-07 17:14:24+02:00,17.277,15.045,19.012
2020-04-07 17:14:54+02:00,19.632,15.703,19.012
2020-04-07 17:15:24+02:00,17.69,12.971,18.412
2020-04-07 17:15:54+02:00,16.73,14.418,17.612
2020-04-07 17:16:24+02:00,18.319,13.942,18.012
2020-04-07 17:16:54+02:00,18.639,12.717,18.212
2020-04-07 17:17:24+02:00,18.264,13.684,17.412
2020-04-07 17:17:54+02:00,17.63,13.324,17.612
2020-04-07 17:18:24+02:00,17.18,15.656,17.412
2020-04-07 17:18:54+02:00,19.954,13.438,19.012
2020-04-07 17:19:24+02:00,18.404,15.253,19.412
2020-04-07 17:19:54+02:00,16.894,13.163,18.812
2020-04-07 17:20:24+02:00,19.087,15.194,18.812
2020-04-07 17:20:54+02:00,17.128,12.565,19.612
2020-04-07 17:21:24+02:00,17.375,15.058,20.012
2020-04-07 17:21:54+02:00,19.988,13.933,19.812
2020-04-07 17:22:24+02:00,16.649,15.228,19.812
2020-04-07 17:22:54+02:00,18.982,14.908,19.612
2020-04-07 17:23:24+02:00,18.815,15.631,19.412
2020-04-07 17:23:54+02:00,16.904,14.187,19.412
2020-04-07 17:24:24+02:00,16.699,15.156,19.812
2020-04-07 17:24:54+02:00,16.044,14.344,19.412
2020-04-07 17:25:24+02:00,18.429,14.96,19.212
2020-04-07 17:25:54+02:00,16.912,14.585,19.012
2020-04-07 17:26:24+02:00,19.965,15.008,20.012
2020-04-07 17:26:54+02:00,19.692,12.389,19.812
2020-04-07 17:27:25+02:00,17.619,13.512,19.812
2020-04-07 17:27:55+02:00,19.362,15.855,19.812
2020-04-07 17:28:25+02:00,16.821,15.074,19.812
2020-04-07 17:28:55+02:00,16.025,12.472,19.412
2020-04-07 17:29:25+02:00,16.807,12.203,18.812
2020-04-07 17:29:55+02:00,16.709,12.653,18.412
2020-04-07 17:30:25+02:00,19.995,15.012,19.012
2020-04-07 17:30:55+02:00,19.622,14.936,19.012
2020-04-07 17:31:25+02:00,16.289,13.03,19.012
2020-04-07 17:31:55+02:00,16.471,15.58,19.212
2020-04-07 17:32:25+02:00,16.549,14.722,19.812
2020-04-07 17:32:55+02:00,17.953,12.931,19.812
2020-04-07 17:33:25+02:00,18.399,14.668,18.612
2020-04-07 17:33:55+02:00,16.134,14.925,18.012
2020-04-07 17:34:25+02:00,16.149,13.851,18.012
2020-04-07 17:34:55+02:00,17.322,13.997,17.612
2020-04-07 17:35:25+02:00,17.983,14.225,16.812
2020-04-07 17:35:55+02:00,18.101,15.285,16.612
2020-04-07 17:36:25+02:00,19.755,13.095,17.012
2020-04-07 17:36:55+02:00,19.821,13.874,15.812
2020-04-07 17:37:25+02:00,19.391,14.946,15.612
2020-04-07 17:37:55+02:00,19.367,13.875,15.412
2020-04-07 17:38:25+02:00,18.63,15.664,15.612
2020-04-07 17:38:55+02:00,19.688,14.518,16.812
2020-04-07 17:39:25+02:00,19.031,14.967,16.612
2020-04-07 17:39:55+02:00,16.676,13.364,15.812
2020-04-07 17:40:25+02:00,19.005,15.932,15.412
2020-04-07 17:40:55+02:00,18.682,13.241,16.012
2020-04-07 17:41:25+02:00,19.882,15.037,16.212
2020-04-07 17:41:56+02:00,18.539,15.618,16.212
2020-04-07 17:42:26+02:00,19.691,13.558,15.812
2020-04-07 17:42:56+02:00,17.952,13.433,16.012
2020-04-07 17:43:26+02:00,18.866,12.507,16.012
2020-04-07 17:43:56+02:00,16.637,13.093,16.612
2020-04-07 17:44:26+02:00,16.986,12.957,16.212
2020-04-07 17:44:56+02:00,16.211,12.599,15.612
2020-04-07 17:45:26+02:00,19.109,14.188,15.612
2020-04-07 17:45:56+02:00,16.009,15.355,16.412
2020-04-07 17:46:26+02:00,17.843,12.429,16.412
2020-04-07 17:46:56+02:00,16.476,13.073,16.412
2020-04-07 17:47:26+02:00,16.921,14.018,17.012
2020-04-07 17:47:56+02:00,19.068,13.585,17.212
2020-04-07 17:48:26+02:00,18.754,15.237,16.812
2020-04-07 17:48:56+02:00,17.773,15.617,16.212
2020-04-07 17:49:26+02:00,17.962,14.166,16.412
2020-04-07 17:49:56+02:00,18.333,14.373,16.412
2020-04-07 17:50:26+02:00,17.956,14.456,15.812
2020-04-07 17:50:56+02:00,18.794,14.256,16.612
2020-04-07 17:51:26+02:00,17.716,14.124,17.212
2020-04-07 17:51:56+02:00,19.108,15.416,17.612
2020-04-07 17:52:26+02:00,17.015,14.773,18.212
2020-04-07 17:52:56+02:00,17.44,12.711,18.412
2020-04-07 17:53:26+02:00,16.125,13.403,17.412
2020-04-07 17:53:56+02:00,16.693,13.777,16.812
2020-04-07 17:54:26+02:00,16.253,12.583,16.412
2020-04-07 17:54:56+02:00,18.688,12.849,17.212
2020-04-07 17:55:26+02:00,18.377,15.432,17.412
2020-04-07 17:55:56+02:00,16.388,12.38,17.412
2020-04-07 17:56:27+02:00,18.561,12.025,18.212
2020-04-07 17:56:57+02:00,16.034,15.768,17.812
2020-04-07 17:57:27+02:00,17.523,12.377,17.612
2020-04-07 17:57:57+02:00,16.537,13.443,17.212
2020-04-07 17:58:27+02:00,16.614,15.732,17.612
2020-04-07 17:58:57+02:00,17.581,13.554,17.812
2020-04-07 17:59:27+02:00,17.879,14.037,17.812
2020-04-07 17:59:57+02:00,18.411,14.842,18.212
2020-04-07 18:00:27+02:00,19.801,14.068,18.612
