Date and Time,input_3,input_1
2020-04-12 23:14:35+02:00,14.36,18.211
2020-04-12 23:15:05+02:00,12.816,17.411
2020-04-12 23:15:35+02:00,15.729,17.811
2020-04-12 23:16:05+02:00,13.654,17.811
2020-04-12 23:16:35+02:00,13.621,18.811
2020-04-12 23:17:05+02:00,12.204,19.011
2020-04-12 23:17:35+02:00,15.159,19.811
2020-04-12 23:18:05+02:00,15.136,19.611
2020-04-12 23:18:35+02:00,14.286,19.611
2020-04-12 23:19:06+02:00,15.253,19.811
2020-04-12 23:19:36+02:00,13.103,20.011
2020-04-12 23:20:06+02:00,13.164,19.811
2020-04-12 23:20:36+02:00,15.337,19.811
2020-04-12 23:21:06+02:00,14.786,19.811
2020-04-12 23:21:36+02:00,12.897,19.011
2020-04-12 23:22:06+02:00,12.475,18.811
2020-04-12 23:22:36+02:00,14.078,18.011
2020-04-12 23:23:06+02:00,13.916,17.811
2020-04-12 23:23:36+02:00,14.477,18.011
2020-04-12 23:24:06+02:00,13.497,18.211
2020-04-12 23:24:36+02:00,13.232,19.411
2020-04-12 23:25:06+02:00,15.322,19.211
2020-04-12 23:25:36+02:00,13.895,19.011
2020-04-12 23:26:06+02:00,14.762,18.811
2020-04-12 23:26:36+02:00,12.385,18.811
2020-04-12 23:27:06+02:00,13.851,19.211
2020-04-12 23:27:36+02:00,14.502,19.611
2020-04-12 23:28:06+02:00,14.966,19.411
2020-04-12 23:28:36+02:00,13.179,19.611
2020-04-12 23:29:06+02:00,15.557,20.011
2020-04-12 23:29:36+02:00,13.461,20.011
2020-04-12 23:30:06+02:00,14.228,19.411
2020-04-12 23:30:36+02:00,14.226,19.411
2020-04-12 23:31:06+02:00,15.91,19.211
2020-04-12 23:31:36+02:00,12.489,19.011
2020-04-12 23:32:06+02:00,13.905,19.211
2020-04-12 23:32:36+02:00,15.51,19.411
2020-04-12 23:33:06+02:00,13.717,19.411
2020-04-12 23:33:36+02:00,15.966,19.611
2020-04-12 23:34:07+02:00,13.389,19.611
2020-04-12 23:34:37+02:00,13.996,20.011
2020-04-12 23:35:07+02:00,12.295,19.811
2020-04-12 23:35:37+02:00,14.679,19.411
2020-04-12 23:36:07+02:00,15.605,19.611
2020-04-12 23:36:37+02:00,15.064,19.411
2020-04-12 23:37:07+02:00,15.23,19.611
2020-04-12 23:37:37+02:00,14.329,20.011
2020-04-12 23:38:07+02:00,14.396,19.611
2020-04-12 23:38:37+02:00,14.939,19.411
2020-04-12 23:39:07+02:00,14.231,19.211
2020-04-12 23:39:37+02:00,12.236,19.411
2020-04-12 23:40:07+02:00,12.894,19.011
2020-04-12 23:40:37+02:00,15.158,19.811
2020-04-12 23:41:07+02:00,15.354,19.811
2020-04-12 23:41:37+02:00,15.503,19.811
2020-04-12 23:42:07+02:00,15.1,19.811
2020-04-12 23:42:37+02:00,14.243,19.611
2020-04-12 23:43:07+02:00,13.476,20.011
2020-04-12 23:43:37+02:00,14.66,19.211
2020-04-12 23:44:07+02:00,12.951,19.011
2020-04-12 23:44:37+02:00,12.973,19.011
2020-04-12 23:45:07+02:00,14.755,19.211
2020-04-12 23:45:37+02:00,15.014,20.011
2020-04-12 23:46:07+02:00,12.223,19.611
2020-04-12 23:46:37+02:00,12.095,19.411
2020-04-12 23:47:07+02:00,14.381,19.811
2020-04-12 23:47:37+02:00,12.762,18.611
2020-04-12 23:48:07+02:00,14.016,18.011
2020-04-12 23:48:38+02:00,13.204,18.211
2020-04-12 23:49:08+02:00,15.977,17.211
2020-04-12 23:49:38+02:00,13.056,17.611
2020-04-12 23:50:09+02:00,15.512,17.911
2020-04-12 23:50:39+02:00,12.233,16.711
2020-04-12 23:51:09+02:00,13.359,16.511
2020-04-12 23:51:39+02:00,14.698,17.111
2020-04-12 23:52:09+02:00,14.683,17.711
2020-04-12 23:52:39+02:00,13.188,17.511
2020-04-12 23:53:09+02:00,14.878,17.511
2020-04-12 23:53:39+02:00,14.475,17.111
2020-04-12 23:54:09+02:00,13.509,16.711
2020-04-12 23:54:39+02:00,12.421,16.711
2020-04-12 23:55:09+02:00,13.986,17.111
2020-04-12 23:55:39+02:00,13.046,18.111
2020-04-12 23:56:09+02:00,12.571,18.111
2020-04-12 23:56:39+02:00,14.561,17.311
2020-04-12 23:57:09+02:00,12.947,17.911
2020-04-12 23:57:39+02:00,14.848,17.711
2020-04-12 23:58:09+02:00,12.087,18.311
2020-04-12 23:58:39+02:00,12.078,18.711
2020-04-12 23:59:09+02:00,15.2,18.911
2020-04-12 23:59:39+02:00,13.849,18.111
2020-04-13 00:00:09+02:00,14.57,17.111
2020-04-13 00:00:39+02:00,13.017,16.911
2020-04-13 00:01:09+02:00,14.198,16.311
2020-04-13 00:01:39+02:00,13.024,16.511
2020-04-13 00:02:09+02:00,14.222,15.911
2020-04-13 00:02:39+02:00,14.501,15.511
2020-04-13 00:03:09+02:00,12.61,15.911
2020-04-13 00:03:40+02:00,13.263,15.311
2020-04-13 00:04:10+02:00,15.359,15.311
2020-04-13 00:04:40+02:00,12.469,15.911
2020-04-13 00:05:10+02:00,14.189,16.911
2020-04-13 00:05:40+02:00,14.528,16.911
2020-04-13 00:06:10+02:00,14.962,17.711
2020-04-13 00:06:40+02:00,13.348,18.111
2020-04-13 00:07:10+02:00,12.624,17.911
2020-04-13 00:07:40+02:00,12.674,17.511
2020-04-13 00:08:10+02:00,12.118,17.111
2020-04-13 00:08:40+02:00,12.343,17.311
2020-04-13 00:09:10+02:00,13.091,17.311
2020-04-13 00:09:40+02:00,12.584,17.311
2020-04-13 00:10:10+02:00,12.594,16.911
2020-04-13 00:10:40+02:00,15.703,17.311
2020-04-13 00:11:10+02:00,14.64,16.911
2020-04-13 00:11:40+02:00,14.342,17.311
2020-04-13 00:12:10+02:00,14.766,17.711
2020-04-13 00:13:25+02:00,12.997,9.22
2020-04-13 00:13:55+02:00,15.816,9.42
2020-04-13 00:14:25+02:00,12.835,8.82
2020-04-13 00:14:55+02:00,14.846,8.82
2020-04-13 00:15:25+02:00,15.043,8.62
2020-04-13 00:15:56+02:00,13.274,8.42
2020-04-13 00:16:26+02:00,15.843,8.62
2020-04-13 00:16:56+02:00,14.567,7.42
2020-04-13 00:17:26+02:00,13.743,7.62
2020-04-13 00:17:56+02:00,12.826,7.62
2020-04-13 00:18:26+02:00,15.013,7.22
2020-04-13 00:18:56+02:00,12.861,8.02
2020-04-13 00:19:26+02:00,15.983,7.42
2020-04-13 00:19:56+02:00,13.831,7.62
2020-04-13 00:20:26+02:00,12.271,7.02
2020-04-13 00:20:56+02:00,14.669,7.02
2020-04-13 00:21:26+02:00,15.185,7.02
2020-04-13 00:21:56+02:00,15.055,6.62
2020-04-13 00:22:26+02:00,14.198,6.22
2020-04-13 00:22:56+02:00,13.958,5.82
2020-04-13 00:23:26+02:00,13.107,6.62
2020-04-13 00:23:56+02:00,13.542,8.02
2020-04-13 00:24:26+02:00,12.659,7.82
2020-04-13 00:24:56+02:00,15.273,7.22
2020-04-13 00:25:26+02:00,14.438,7.42
2020-04-13 00:25:56+02:00,13.991,6.42
2020-04-13 00:26:26+02:00,13.246,6.22
2020-04-13 00:26:56+02:00,14.451,5.82
2020-04-13 00:27:26+02:00,15.154,5.62
2020-04-13 00:27:56+02:00,12.954,7.02
2020-04-13 00:28:26+02:00,12.096,6.22
2020-04-13 00:28:56+02:00,15.508,5.62
2020-04-13 00:29:26+02:00,14.979,5.82
2020-04-13 00:29:56+02:00,15.291,6.62
2020-04-13 00:30:26+02:00,12.285,6.02
2020-04-13 00:30:57+02:00,14.008,7.22
2020-04-13 00:31:27+02:00,15.413,7.22
2020-04-13 00:31:57+02:00,14.026,7.02
2020-04-13 00:32:27+02:00,14.269,7.82
2020-04-13 00:32:57+02:00,13.248,7.82
2020-04-13 00:33:27+02:00,13.076,8.02
2020-04-13 00:33:57+02:00,13.749,7.82
2020-04-13 00:34:27+02:00,15.986,7.02
2020-04-13 00:34:57+02:00,12.37,7.02
2020-04-13 00:35:27+02:00,12.731,7.22
2020-04-13 00:35:57+02:00,14.27,6.62
2020-04-13 00:36:27+02:00,15.255,7.02
2020-04-13 00:36:57+02:00,15.685,6.42
2020-04-13 00:37:27+02:00,13.357,6.62
2020-04-13 00:37:57+02:00,12.06,7.02
2020-04-13 00:38:27+02:00,15.804,6.82
2020-04-13 00:38:57+02:00,13.917,7.02
2020-04-13 00:39:27+02:00,13.494,7.62
2020-04-13 00:39:57+02:00,12.464,7.82
2020-04-13 00:40:27+02:00,13.78,8.42
2020-04-13 00:40:57+02:00,12.065,7.42
2020-04-13 00:41:27+02:00,15.596,7.22
2020-04-13 00:41:57+02:00,12.538,7.42
2020-04-13 00:42:27+02:00,13.156,7.42
2020-04-13 00:42:57+02:00,15.529,7.02
2020-04-13 00:43:27+02:00,15.455,6.42
2020-04-13 00:43:57+02:00,14.781,6.42
2020-04-13 00:44:27+02:00,15.086,7.22
2020-04-13 00:44:57+02:00,14.769,7.02
2020-04-13 00:45:28+02:00,12.769,5.82
2020-04-13 00:45:58+02:00,15.916,5.82
2020-04-13 00:46:28+02:00,15.12,5.82
2020-04-13 00:46:58+02:00,14.644,5.22
2020-04-13 00:47:28+02:00,12.768,4.62
2020-04-13 00:47:58+02:00,15.013,4.62
2020-04-13 00:48:28+02:00,15.519,4.82
2020-04-13 00:48:58+02:00,14.23,6.02
2020-04-13 00:49:28+02:00,13.509,6.22
2020-04-13 00:49:58+02:00,15.443,6.22
2020-04-13 00:50:28+02:00,13.584,6.02
2020-04-13 00:50:58+02:00,14.695,6.62
2020-04-13 00:51:28+02:00,12.123,7.02
2020-04-13 00:51:58+02:00,14.16,6.22
2020-04-13 00:52:28+02:00,15.748,6.02
2020-04-13 00:52:58+02:00,15.494,5.22
2020-04-13 00:53:28+02:00,12.167,5.42
2020-04-13 00:53:58+02:00,15.096,4.62
2020-04-13 00:54:28+02:00,15.267,4.22
2020-04-13 00:54:58+02:00,14.121,4.02
2020-04-13 00:55:28+02:00,14.674,4.82
2020-04-13 00:55:59+02:00,12.875,4.72
2020-04-13 00:56:29+02:00,15.074,4.52
2020-04-13 00:56:59+02:00,13.999,5.32
2020-04-13 00:57:29+02:00,15.779,5.32
2020-04-13 00:57:59+02:00,15.204,5.32
2020-04-13 00:58:29+02:00,15.777,6.12
2020-04-13 00:58:59+02:00,12.344,5.52
2020-04-13 00:59:30+02:00,13.774,6.72
2020-04-13 01:00:00+02:00,12.336,6.12
2020-04-13 01:00:30+02:00,13.091,5.52
2020-04-13 01:01:00+02:00,12.044,6.12
2020-04-13 01:01:30+02:00,15.749,6.72
2020-04-13 01:02:00+02:00,12.598,6.12
2020-04-13 01:02:30+02:00,12.054,5.32
2020-04-13 01:03:00+02:00,15.624,5.92
2020-04-13 01:03:30+02:00,13.725,6.92
2020-04-13 01:04:00+02:00,13.268,6.52
2020-04-13 01:04:30+02:00,12.862,6.12
2020-04-13 01:05:00+02:00,13.873,6.32
2020-04-13 01:05:30+02:00,15.522,6.12
2020-04-13 01:06:00+02:00,12.867,6.12
2020-04-13 01:06:30+02:00,14.94,5.32
2020-04-13 01:07:00+02:00,12.982,6.12
2020-04-13 01:07:31+02:00,13.311,5.82
2020-04-13 01:08:01+02:00,14.326,6.62
2020-04-13 01:08:31+02:00,12.113,7.02
2020-04-13 01:09:01+02:00,14.447,6.82
2020-04-13 01:09:31+02:00,13.234,6.82
2020-04-13 01:10:01+02:00,15.128,7.22
2020-04-13 01:10:31+02:00,15.114,7.62
2020-04-13 01:11:01+02:00,14.107,6.42
2020-04-13 01:11:31+02:00,14.161,7.02
2020-04-13 01:12:01+02:00,14.035,7.02
2020-04-13 01:12:31+02:00,14.495,7.42
2020-04-13 01:13:01+02:00,12.737,7.62
2020-04-13 01:13:31+02:00,12.263,8.02
2020-04-13 01:14:02+02:00,14.086,9.02
2020-04-13 01:14:32+02:00,15.459,9.22
2020-04-13 01:15:02+02:00,12.456,9.02
2020-04-13 01:15:32+02:00,13.698,9.42
2020-04-13 01:16:02+02:00,13.141,10.02
2020-04-13 01:16:32+02:00,14.048,9.62
2020-04-13 01:17:02+02:00,15.626,8.82
2020-04-13 01:17:32+02:00,13.712,8.62
2020-04-13 01:18:02+02:00,13.348,7.22
2020-04-13 01:18:32+02:00,13.309,7.42
2020-04-13 01:19:02+02:00,15.559,7.22
2020-04-13 01:19:32+02:00,12.587,7.22
2020-04-13 01:20:02+02:00,13.716,7.22
2020-04-13 01:20:32+02:00,12.238,8.22
2020-04-13 01:21:02+02:00,13.101,7.82
2020-04-13 01:21:32+02:00,12.658,8.42
2020-04-13 01:22:02+02:00,12.667,8.02
2020-04-13 01:22:32+02:00,14.437,7.42
2020-04-13 01:23:02+02:00,14.621,7.22
2020-04-13 01:23:32+02:00,13.272,6.22
2020-04-13 01:24:02+02:00,13.976,5.02
2020-04-13 01:24:32+02:00,14.374,6.22
2020-04-13 01:25:02+02:00,13.067,6.02
2020-04-13 01:25:32+02:00,14.282,6.22
2020-04-13 01:26:02+02:00,14.702,6.02
2020-04-13 01:26:32+02:00,12.789,5.42
2020-04-13 01:27:02+02:00,12.242,6.02
2020-04-13 01:27:32+02:00,13.285,5.62
2020-04-13 01:28:02+02:00,13.836,6.62
2020-04-13 01:28:33+02:00,14.641,7.42
2020-04-13 01:29:03+02:00,12.971,7.42
2020-04-13 01:29:33+02:00,14.466,7.02
2020-04-13 01:30:03+02:00,15.405,7.02
2020-04-13 01:30:33+02:00,12.798,6.82
2020-04-13 01:31:03+02:00,12.69,7.62
2020-04-13 01:31:33+02:00,13.392,8.02
2020-04-13 01:32:03+02:00,12.567,8.02
2020-04-13 01:32:33+02:00,13.518,8.02
2020-04-13 01:33:03+02:00,13.098,7.62
2020-04-13 01:33:33+02:00,13.897,6.62
2020-04-13 01:34:03+02:00,12.425,5.62
2020-04-13 01:34:33+02:00,14.767,5.62
2020-04-13 01:35:03+02:00,12.555,5.22
2020-04-13 01:35:33+02:00,12.757,5.22
2020-04-13 01:36:03+02:00,12.993,6.02
2020-04-13 01:36:33+02:00,13.156,5.22
2020-04-13 01:37:03+02:00,12.585,5.02
2020-04-13 01:37:33+02:00,14.765,5.42
2020-04-13 01:38:03+02:00,12.34,5.42
2020-04-13 01:38:33+02:00,14.509,4.42
2020-04-13 01:39:03+02:00,13.564,4.02
2020-04-13 01:39:33+02:00,14.853,4.02
2020-04-13 01:40:03+02:00,15.1,4.82
2020-04-13 01:40:33+02:00,15.486,5.02
2020-04-13 01:41:03+02:00,15.322,5.62
2020-04-13 01:41:33+02:00,15.181,5.02
2020-04-13 01:42:03+02:00,12.753,5.22
2020-04-13 01:42:33+02:00,13.584,5.22
2020-04-13 01:43:04+02:00,13.276,5.22
2020-04-13 01:43:34+02:00,14.236,5.02
2020-04-13 01:44:04+02:00,14.512,5.42
2020-04-13 01:44:34+02:00,15.468,5.22
2020-04-13 01:45:04+02:00,12.762,6.02
2020-04-13 01:45:34+02:00,13.108,6.42
2020-04-13 01:46:04+02:00,14.817,6.82
2020-04-13 01:46:34+02:00,14.649,6.02
2020-04-13 01:47:04+02:00,14.926,5.82
2020-04-13 01:47:34+02:00,13.735,5.42
2020-04-13 01:48:04+02:00,14.145,5.42
2020-04-13 01:48:34+02:00,14.215,5.02
2020-04-13 01:49:04+02:00,12.289,5.62
2020-04-13 01:49:34+02:00,13.657,6.22
2020-04-13 01:50:04+02:00,15.673,6.22
2020-04-13 01:50:34+02:00,12.495,7.02
2020-04-13 01:51:04+02:00,14.614,6.42
2020-04-13 01:51:34+02:00,15.05,6.62
2020-04-13 01:52:04+02:00,13.196,5.42
2020-04-13 01:52:34+02:00,15.6,6.02
2020-04-13 01:53:04+02:00,14.494,6.22
2020-04-13 01:53:34+02:00,15.891,5.62
2020-04-13 01:54:04+02:00,14.465,5.82
2020-04-13 01:54:34+02:00,15.51,5.62
2020-04-13 01:55:04+02:00,15.113,5.82
2020-04-13 01:55:34+02:00,12.742,6.02
2020-04-13 01:56:04+02:00,15.075,5.82
2020-04-13 01:56:34+02:00,14.007,5.82
2020-04-13 01:57:04+02:00,14.952,5.42
2020-04-13 01:57:35+02:00,14.362,5.42
2020-04-13 01:58:05+02:00,12.438,5.22
2020-04-13 01:58:35+02:00,15.453,5.62
2020-04-13 01:59:05+02:00,15.854,5.62
2020-04-13 01:59:35+02:00,12.748,5.62
2020-04-13 02:00:29+02:00,14.115,6.22
2020-04-13 02:00:59+02:00,15.005,6.02
2020-04-13 02:01:29+02:00,14.124,6.62
2020-04-13 02:01:59+02:00,15.036,6.82
2020-04-13 02:02:29+02:00,13.789,5.22
2020-04-13 02:02:59+02:00,13.794,4.82
2020-04-13 02:03:29+02:00,12.249,5.02
2020-04-13 02:03:59+02:00,12.589,5.42
2020-04-13 02:04:29+02:00,13.744,5.62
2020-04-13 02:04:59+02:00,15.989,5.22
2020-04-13 02:05:29+02:00,15.176,5.42
2020-04-13 02:05:59+02:00,15.604,5.22
2020-04-13 02:06:29+02:00,13.589,5.02
2020-04-13 02:06:59+02:00,13.273,4.62
2020-04-13 02:07:29+02:00,12.984,5.22
2020-04-13 02:07:59+02:00,13.231,4.82
2020-04-13 02:08:29+02:00,15.365,5.02
2020-04-13 02:08:59+02:00,14.527,5.02
2020-04-13 02:09:29+02:00,14.351,4.82
2020-04-13 02:09:59+02:00,13.29,5.02
2020-04-13 02:10:29+02:00,15.399,5.22
2020-04-13 02:10:59+02:00,13.202,4.82
2020-04-13 02:11:29+02:00,15.452,4.62
2020-04-13 02:12:00+02:00,12.247,4.62
2020-04-13 02:12:30+02:00,13.092,4.82
2020-04-13 02:13:00+02:00,13.769,5.22
2020-04-13 02:13:30+02:00,13.923,5.02
2020-04-13 02:14:00+02:00,12.623,4.82
2020-04-13 02:14:30+02:00,14.805,4.82
2020-04-13 02:15:00+02:00,12.833,4.42
2020-04-13 02:15:30+02:00,14.521,4.62
2020-04-13 02:16:00+02:00,15.5,4.82
2020-04-13 02:16:30+02:00,15.912,4.62
2020-04-13 02:17:00+02:00,13.666,5.02
2020-04-13 02:17:30+02:00,13.319,5.22
2020-04-13 02:18:00+02:00,15.222,5.42
2020-04-13 02:18:30+02:00,14.197,5.22
2020-04-13 02:19:00+02:00,14.555,6.02
2020-04-13 02:19:30+02:00,13.827,6.22
2020-04-13 02:20:00+02:00,13.066,6.42
2020-04-13 02:20:30+02:00,14.401,6.82
2020-04-13 02:21:00+02:00,13.971,5.82
2020-04-13 02:21:30+02:00,15.953,5.62
2020-04-13 02:22:00+02:00,14.431,6.02
2020-04-13 02:22:30+02:00,14.671,7.42
2020-04-13 02:23:00+02:00,12.507,6.42
2020-04-13 02:23:30+02:00,14.341,6.62
2020-04-13 02:24:00+02:00,15.552,7.02
2020-04-13 02:24:30+02:00,13.169,7.42
2020-04-13 02:25:00+02:00,12.436,7.42
2020-04-13 02:25:30+02:00,15.689,7.22
2020-04-13 02:26:00+02:00,12.316,7.02
2020-04-13 02:26:31+02:00,12.218,7.02
2020-04-13 02:27:01+02:00,15.543,7.62
2020-04-13 02:27:31+02:00,13.298,8.02
2020-04-13 02:28:01+02:00,13.175,8.42
2020-04-13 02:28:31+02:00,12.863,8.42
2020-04-13 02:29:01+02:00,14.316,9.42
2020-04-13 02:29:31+02:00,14.494,9.62
2020-04-13 02:30:01+02:00,13.178,9.02
2020-04-13 02:30:31+02:00,13.598,8.02
2020-04-13 02:31:01+02:00,15.149,8.42
2020-04-13 02:31:31+02:00,12.975,8.42
2020-04-13 02:32:01+02:00,13.183,9.22
2020-04-13 02:32:31+02:00,13.558,9.62
2020-04-13 02:33:01+02:00,14.92,8.82
2020-04-13 02:33:31+02:00,12.292,8.22
2020-04-13 02:34:01+02:00,15.42,7.82
2020-04-13 02:34:31+02:00,15.771,8.02
2020-04-13 02:35:01+02:00,12.179,8.42
2020-04-13 02:35:31+02:00,12.867,8.42
2020-04-13 02:36:01+02:00,15.301,8.42
2020-04-13 02:36:31+02:00,12.06,8.62
2020-04-13 02:37:01+02:00,13.288,8.62
2020-04-13 02:37:31+02:00,14.45,8.22
2020-04-13 02:38:01+02:00,15.771,8.82
2020-04-13 02:38:31+02:00,12.897,9.22
2020-04-13 02:39:01+02:00,15.46,8.82
2020-04-13 02:39:31+02:00,15.958,8.62
2020-04-13 02:40:01+02:00,14.546,9.02
2020-04-13 02:40:31+02:00,12.634,9.82
2020-04-13 02:41:02+02:00,13.055,10.02
2020-04-13 02:41:32+02:00,12.857,9.62
2020-04-13 02:42:02+02:00,13.546,8.02
2020-04-13 02:42:32+02:00,12.426,8.82
2020-04-13 02:43:02+02:00,12.363,9.42
2020-04-13 02:43:32+02:00,12.477,10.42
2020-04-13 02:44:02+02:00,14.852,10.22
2020-04-13 02:44:32+02:00,13.038,10.42
2020-04-13 02:45:02+02:00,12.695,10.62
2020-04-13 02:45:32+02:00,12.463,10.22
2020-04-13 02:46:02+02:00,13.228,10.42
2020-04-13 02:46:32+02:00,12.845,10.62
2020-04-13 02:47:02+02:00,14.992,11.02
2020-04-13 02:47:32+02:00,15.758,10.82
2020-04-13 02:48:02+02:00,13.862,11.02
2020-04-13 02:48:32+02:00,13.061,10.82
2020-04-13 02:49:02+02:00,15.351,11.02
2020-04-13 02:49:32+02:00,12.899,11.42
2020-04-13 02:50:02+02:00,12.903,11.82
2020-04-13 02:50:32+02:00,13.778,10.62
2020-04-13 02:51:02+02:00,13.637,10.02
2020-04-13 02:51:32+02:00,13.478,8.82
2020-04-13 02:52:02+02:00,15.277,8.82
2020-04-13 02:52:32+02:00,14.865,8.42
2020-04-13 02:53:02+02:00,13.327,7.82
2020-04-13 02:53:32+02:00,14.537,7.62
2020-04-13 02:54:02+02:00,15.28,7.42
2020-04-13 02:54:32+02:00,12.127,8.02
2020-04-13 02:55:02+02:00,14.636,7.82
2020-04-13 02:55:33+02:00,13.024,8.42
2020-04-13 02:56:03+02:00,14.958,8.82
2020-04-13 02:56:33+02:00,12.643,8.82
2020-04-13 02:57:08+02:00,14.029,9.72
2020-04-13 02:57:42+02:00,12.331,9.32
2020-04-13 02:58:12+02:00,12.259,9.72
2020-04-13 02:58:42+02:00,13.379,9.12
2020-04-13 02:59:12+02:00,15.064,8.52
2020-04-13 02:59:42+02:00,14.665,7.72
2020-04-13 03:00:12+02:00,15.198,7.52
2020-04-13 03:00:42+02:00,13.939,7.32
2020-04-13 03:01:12+02:00,14.992,6.72
2020-04-13 03:01:42+02:00,15.832,6.52
2020-04-13 03:02:12+02:00,12.747,6.32
2020-04-13 03:02:42+02:00,14.005,5.92
2020-04-13 03:03:12+02:00,13.8,6.72
2020-04-13 03:03:42+02:00,14.203,6.32
2020-04-13 03:04:12+02:00,13.243,5.32
2020-04-13 03:04:42+02:00,12.065,4.92
2020-04-13 03:05:12+02:00,13.468,5.32
2020-04-13 03:05:42+02:00,12.764,4.92
2020-04-13 03:06:12+02:00,15.205,4.52
2020-04-13 03:06:42+02:00,12.032,4.52
2020-04-13 03:07:12+02:00,15.586,3.92
2020-04-13 03:07:42+02:00,13.578,4.32
2020-04-13 03:08:12+02:00,12.6,4.12
2020-04-13 03:08:42+02:00,12.571,4.52
2020-04-13 03:09:12+02:00,15.31,5.12
2020-04-13 03:09:43+02:00,13.431,5.52
2020-04-13 03:10:13+02:00,15.861,5.32
2020-04-13 03:10:43+02:00,13.566,5.32
2020-04-13 03:11:13+02:00,15.349,5.52
2020-04-13 03:11:43+02:00,13.347,5.72
2020-04-13 03:12:13+02:00,14.953,5.52
2020-04-13 03:12:43+02:00,14.281,5.32
2020-04-13 03:13:13+02:00,14.745,4.92
2020-04-13 03:13:43+02:00,13.397,5.32
2020-04-13 03:14:13+02:00,14.457,4.92
2020-04-13 03:14:43+02:00,14.002,4.92
2020-04-13 03:15:13+02:00,12.442,4.92
2020-04-13 03:15:43+02:00,13.464,3.92
2020-04-13 03:16:13+02:00,14.388,4.32
2020-04-13 03:16:43+02:00,13.077,4.52
2020-04-13 03:17:13+02:00,12.904,4.92
2020-04-13 03:17:43+02:00,13.575,4.52
2020-04-13 03:18:13+02:00,14.474,5.12
2020-04-13 03:18:43+02:00,13.212,4.92
2020-04-13 03:19:13+02:00,12.319,5.52
2020-04-13 03:19:43+02:00,12.437,5.92
2020-04-13 03:20:13+02:00,14.342,5.32
2020-04-13 03:20:43+02:00,12.324,5.92
2020-04-13 03:21:13+02:00,15.376,6.92
2020-04-13 03:21:43+02:00,12.403,7.52
2020-04-13 03:22:13+02:00,14.315,7.52
2020-04-13 03:22:43+02:00,12.865,7.32
2020-04-13 03:23:13+02:00,12.695,6.52
2020-04-13 03:23:43+02:00,14.536,6.92
2020-04-13 03:24:14+02:00,13.316,7.32
2020-04-13 03:24:44+02:00,15.066,7.12
2020-04-13 03:25:14+02:00,13.514,7.32
2020-04-13 03:25:44+02:00,15.282,6.52
2020-04-13 03:26:14+02:00,14.91,6.72
2020-04-13 03:26:44+02:00,14.166,6.52
2020-04-13 03:27:14+02:00,15.709,5.92
2020-04-13 03:27:44+02:00,12.202,6.52
2020-04-13 03:28:14+02:00,13.922,5.92
2020-04-13 03:28:44+02:00,13.953,6.32
2020-04-13 03:29:14+02:00,15.254,5.32
2020-04-13 03:29:44+02:00,13.932,5.32
2020-04-13 03:30:14+02:00,15.742,5.92
2020-04-13 03:30:44+02:00,14.435,6.52
